Avian          Bat            Canine         Equine         Human          Seal           Swine          
51             61             51             74             50             63             56             
36             65             67             57             53             66             49             
33             60             57             68             56             63             43             
27             -              56             58             51             72             47             
40             -              -              64             61             71             41             
49             -              -              53             52             71             52             
39             -              -              -              44             68             60             
44             -              -              -              56             71             50             
48             -              -              -              45             74             57             
46             -              -              -              49             79             -              
50             -              -              -              27             66             -              
50             -              -              -              47             76             -              
69             -              -              -              45             79             -              
67             -              -              -              41             64             -              
69             -              -              -              37             72             -              
67             -              -              -              58             74             -              
58             -              -              -              33             70             -              
64             -              -              -              62             65             -              
51             -              -              -              54             -              -              
30             -              -              -              41             -              -              
43             -              -              -              46             -              -              
56             -              -              -              61             -              -              
51             -              -              -              39             -              -              
54             -              -              -              57             -              -              
36             -              -              -              49             -              -              
49             -              -              -              39             -              -              
61             -              -              -              42             -              -              
61             -              -              -              51             -              -              
60             -              -              -              46             -              -              
26             -              -              -              48             -              -              
59             -              -              -              51             -              -              
47             -              -              -              52             -              -              
54             -              -              -              53             -              -              
59             -              -              -              51             -              -              
51             -              -              -              60             -              -              
52             -              -              -              70             -              -              
52             -              -              -              58             -              -              
51             -              -              -              37             -              -              
50             -              -              -              38             -              -              
51             -              -              -              55             -              -              
49             -              -              -              57             -              -              
55             -              -              -              39             -              -              
48             -              -              -              37             -              -              
71             -              -              -              41             -              -              
62             -              -              -              43             -              -              
72             -              -              -              58             -              -              
51             -              -              -              54             -              -              
82             -              -              -              50             -              -              
76             -              -              -              52             -              -              
53             -              -              -              43             -              -              
49             -              -              -              40             -              -              
47             -              -              -              62             -              -              
57             -              -              -              77             -              -              
59             -              -              -              58             -              -              
48             -              -              -              72             -              -              
53             -              -              -              69             -              -              
-              -              -              -              72             -              -              
-              -              -              -              67             -              -              
-              -              -              -              71             -              -              
-              -              -              -              67             -              -              
-              -              -              -              70             -              -              
-              -              -              -              69             -              -              
-              -              -              -              60             -              -              
-              -              -              -              69             -              -              
-              -              -              -              66             -              -              
-              -              -              -              63             -              -              
-              -              -              -              66             -              -              
-              -              -              -              70             -              -              
-              -              -              -              69             -              -              
-              -              -              -              70             -              -              
-              -              -              -              58             -              -              
-              -              -              -              67             -              -              
-              -              -              -              74             -              -              
-              -              -              -              67             -              -              
-              -              -              -              69             -              -              
-              -              -              -              73             -              -              
-              -              -              -              69             -              -              
-              -              -              -              75             -              -              
-              -              -              -              77             -              -              
-              -              -              -              81             -              -              
-              -              -              -              75             -              -              
-              -              -              -              56             -              -              
-              -              -              -              63             -              -              
-              -              -              -              69             -              -              
-              -              -              -              67             -              -              
-              -              -              -              80             -              -              
-              -              -              -              58             -              -              
-              -              -              -              65             -              -              
-              -              -              -              58             -              -              
-              -              -              -              69             -              -              
-              -              -              -              70             -              -              
-              -              -              -              69             -              -              
-              -              -              -              68             -              -              
-              -              -              -              73             -              -              
-              -              -              -              69             -              -              
-              -              -              -              64             -              -              
-              -              -              -              60             -              -              
-              -              -              -              66             -              -              
-              -              -              -              63             -              -              
-              -              -              -              53             -              -              
-              -              -              -              72             -              -              
-              -              -              -              65             -              -              
-              -              -              -              81             -              -              
-              -              -              -              62             -              -              
-              -              -              -              62             -              -              
-              -              -              -              56             -              -              
-              -              -              -              46             -              -              
-              -              -              -              62             -              -              
-              -              -              -              61             -              -              
-              -              -              -              53             -              -              
-              -              -              -              44             -              -              
-              -              -              -              57             -              -              
-              -              -              -              51             -              -              
-              -              -              -              38             -              -              
-              -              -              -              59             -              -              
-              -              -              -              68             -              -              
-              -              -              -              50             -              -              
-              -              -              -              68             -              -              
-              -              -              -              43             -              -              
-              -              -              -              44             -              -              
-              -              -              -              54             -              -              
-              -              -              -              50             -              -              
-              -              -              -              48             -              -              
-              -              -              -              57             -              -              
-              -              -              -              64             -              -              
-              -              -              -              59             -              -              
-              -              -              -              55             -              -              
-              -              -              -              59             -              -              
-              -              -              -              70             -              -              
-              -              -              -              72             -              -              
-              -              -              -              57             -              -              
-              -              -              -              58             -              -              
-              -              -              -              56             -              -              
-              -              -              -              61             -              -              
-              -              -              -              56             -              -              
-              -              -              -              60             -              -              
-              -              -              -              55             -              -              
-              -              -              -              63             -              -              
-              -              -              -              50             -              -              
-              -              -              -              63             -              -              
-              -              -              -              51             -              -              
-              -              -              -              45             -              -              
-              -              -              -              45             -              -              
-              -              -              -              53             -              -              
-              -              -              -              63             -              -              
-              -              -              -              62             -              -              
-              -              -              -              59             -              -              
-              -              -              -              57             -              -              
-              -              -              -              63             -              -              
-              -              -              -              54             -              -              
-              -              -              -              52             -              -              
-              -              -              -              57             -              -              
-              -              -              -              68             -              -              
-              -              -              -              45             -              -              
-              -              -              -              57             -              -              
-              -              -              -              57             -              -              
-              -              -              -              42             -              -              
-              -              -              -              45             -              -              
-              -              -              -              48             -              -              
-              -              -              -              74             -              -              
-              -              -              -              77             -              -              
-              -              -              -              77             -              -              
-              -              -              -              80             -              -              
-              -              -              -              78             -              -              
-              -              -              -              74             -              -              
-              -              -              -              78             -              -              
-              -              -              -              77             -              -              
-              -              -              -              77             -              -              
-              -              -              -              48             -              -              
-              -              -              -              74             -              -              
-              -              -              -              64             -              -              
-              -              -              -              72             -              -              
-              -              -              -              68             -              -              
-              -              -              -              -              
