Avian          Bat            Canine         Equine         Human          Seal           Swine          
45             50             66             70             43             72             45             
32             65             51             77             33             71             48             
21             70             71             76             36             49             36             
33             -              46             72             46             43             32             
36             -              -              55             37             43             40             
36             -              -              66             37             50             79             
35             -              -              -              37             50             85             
34             -              -              -              37             43             74             
35             -              -              -              35             47             74             
37             -              -              -              36             45             -              
33             -              -              -              28             42             -              
29             -              -              -              44             45             -              
77             -              -              -              44             50             -              
72             -              -              -              31             47             -              
77             -              -              -              36             46             -              
73             -              -              -              36             38             -              
77             -              -              -              31             46             -              
85             -              -              -              33             15             -              
28             -              -              -              42             -              -              
33             -              -              -              28             -              -              
28             -              -              -              37             -              -              
31             -              -              -              41             -              -              
31             -              -              -              32             -              -              
32             -              -              -              41             -              -              
25             -              -              -              41             -              -              
27             -              -              -              32             -              -              
26             -              -              -              42             -              -              
22             -              -              -              35             -              -              
25             -              -              -              40             -              -              
28             -              -              -              31             -              -              
27             -              -              -              35             -              -              
27             -              -              -              45             -              -              
30             -              -              -              34             -              -              
28             -              -              -              40             -              -              
25             -              -              -              30             -              -              
24             -              -              -              44             -              -              
35             -              -              -              33             -              -              
35             -              -              -              22             -              -              
43             -              -              -              32             -              -              
27             -              -              -              31             -              -              
29             -              -              -              39             -              -              
26             -              -              -              18             -              -              
27             -              -              -              26             -              -              
40             -              -              -              42             -              -              
41             -              -              -              42             -              -              
43             -              -              -              25             -              -              
38             -              -              -              28             -              -              
58             -              -              -              43             -              -              
41             -              -              -              38             -              -              
33             -              -              -              45             -              -              
19             -              -              -              23             -              -              
20             -              -              -              70             -              -              
62             -              -              -              78             -              -              
53             -              -              -              75             -              -              
50             -              -              -              83             -              -              
50             -              -              -              79             -              -              
-              -              -              -              79             -              -              
-              -              -              -              82             -              -              
-              -              -              -              79             -              -              
-              -              -              -              76             -              -              
-              -              -              -              75             -              -              
-              -              -              -              81             -              -              
-              -              -              -              69             -              -              
-              -              -              -              77             -              -              
-              -              -              -              71             -              -              
-              -              -              -              67             -              -              
-              -              -              -              78             -              -              
-              -              -              -              70             -              -              
-              -              -              -              76             -              -              
-              -              -              -              78             -              -              
-              -              -              -              69             -              -              
-              -              -              -              71             -              -              
-              -              -              -              71             -              -              
-              -              -              -              71             -              -              
-              -              -              -              81             -              -              
-              -              -              -              84             -              -              
-              -              -              -              79             -              -              
-              -              -              -              85             -              -              
-              -              -              -              84             -              -              
-              -              -              -              84             -              -              
-              -              -              -              84             -              -              
-              -              -              -              63             -              -              
-              -              -              -              77             -              -              
-              -              -              -              78             -              -              
-              -              -              -              81             -              -              
-              -              -              -              84             -              -              
-              -              -              -              83             -              -              
-              -              -              -              70             -              -              
-              -              -              -              74             -              -              
-              -              -              -              77             -              -              
-              -              -              -              90             -              -              
-              -              -              -              72             -              -              
-              -              -              -              77             -              -              
-              -              -              -              80             -              -              
-              -              -              -              83             -              -              
-              -              -              -              64             -              -              
-              -              -              -              55             -              -              
-              -              -              -              63             -              -              
-              -              -              -              66             -              -              
-              -              -              -              46             -              -              
-              -              -              -              58             -              -              
-              -              -              -              76             -              -              
-              -              -              -              73             -              -              
-              -              -              -              64             -              -              
-              -              -              -              31             -              -              
-              -              -              -              26             -              -              
-              -              -              -              27             -              -              
-              -              -              -              31             -              -              
-              -              -              -              39             -              -              
-              -              -              -              30             -              -              
-              -              -              -              36             -              -              
-              -              -              -              26             -              -              
-              -              -              -              30             -              -              
-              -              -              -              29             -              -              
-              -              -              -              31             -              -              
-              -              -              -              30             -              -              
-              -              -              -              36             -              -              
-              -              -              -              33             -              -              
-              -              -              -              21             -              -              
-              -              -              -              39             -              -              
-              -              -              -              31             -              -              
-              -              -              -              30             -              -              
-              -              -              -              30             -              -              
-              -              -              -              46             -              -              
-              -              -              -              44             -              -              
-              -              -              -              44             -              -              
-              -              -              -              44             -              -              
-              -              -              -              44             -              -              
-              -              -              -              44             -              -              
-              -              -              -              42             -              -              
-              -              -              -              45             -              -              
-              -              -              -              42             -              -              
-              -              -              -              38             -              -              
-              -              -              -              40             -              -              
-              -              -              -              41             -              -              
-              -              -              -              35             -              -              
-              -              -              -              32             -              -              
-              -              -              -              30             -              -              
-              -              -              -              32             -              -              
-              -              -              -              18             -              -              
-              -              -              -              25             -              -              
-              -              -              -              32             -              -              
-              -              -              -              31             -              -              
-              -              -              -              29             -              -              
-              -              -              -              38             -              -              
-              -              -              -              63             -              -              
-              -              -              -              33             -              -              
-              -              -              -              42             -              -              
-              -              -              -              33             -              -              
-              -              -              -              36             -              -              
-              -              -              -              34             -              -              
-              -              -              -              26             -              -              
-              -              -              -              40             -              -              
-              -              -              -              32             -              -              
-              -              -              -              34             -              -              
-              -              -              -              33             -              -              
-              -              -              -              42             -              -              
-              -              -              -              28             -              -              
-              -              -              -              38             -              -              
-              -              -              -              43             -              -              
-              -              -              -              49             -              -              
-              -              -              -              44             -              -              
-              -              -              -              47             -              -              
-              -              -              -              54             -              -              
-              -              -              -              43             -              -              
-              -              -              -              51             -              -              
-              -              -              -              42             -              -              
-              -              -              -              49             -              -              
-              -              -              -              46             -              -              
-              -              -              -              41             -              -              
-              -              -              -              40             -              -              
-              -              -              -              38             -              -              
-              -              -              -              30             -              -              
-              -              -              -              -              
