CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
288            264            259            272            195            233            
305            261            241            -              254            220            
311            268            253            -              238            268            
316            269            227            -              341            -              
304            264            340            -              341            -              
330            252            201            -              -              -              
316            269            192            -              -              -              
296            243            215            -              -              -              
318            253            206            -              -              -              
306            254            215            -              -              -              
215            254            250            -              -              -              
308            247            216            -              -              -              
301            247            216            -              -              -              
299            254            223            -              -              -              
276            221            201            -              -              -              
309            240            200            -              -              -              
265            304            192            -              -              -              
337            248            207            -              -              -              
298            252            206            -              -              -              
272            229            207            -              -              -              
261            246            236            -              -              -              
282            253            221            -              -              -              
268            249            218            -              -              -              
287            255            238            -              -              -              
265            298            198            -              -              -              
292            240            219            -              -              -              
257            287            225            -              -              -              
305            295            218            -              -              -              
301            281            207            -              -              -              
309            295            204            -              -              -              
311            217            203            -              -              -              
312            264            209            -              -              -              
251            262            221            -              -              -              
236            283            221            -              -              -              
308            309            208            -              -              -              
322            302            234            -              -              -              
227            240            211            -              -              -              
188            248            203            -              -              -              
176            272            216            -              -              -              
281            298            224            -              -              -              
185            267            218            -              -              -              
178            246            205            -              -              -              
195            276            225            -              -              -              
256            288            191            -              -              -              
144            207            244            -              -              -              
163            204            199            -              -              -              
150            232            228            -              -              -              
126            211            226            -              -              -              
309            203            238            -              -              -              
327            200            239            -              -              -              
321            259            232            -              -              -              
253            273            240            -              -              -              
237            245            226            -              -              -              
265            242            231            -              -              -              
242            269            222            -              -              -              
264            224            223            -              -              -              
262            244            223            -              -              -              
275            236            201            -              -              -              
274            295            201            -              -              -              
252            285            225            -              -              -              
261            296            216            -              -              -              
311            289            -              -              -              -              
257            265            -              -              -              -              
288            269            -              -              -              -              
279            243            -              -              -              -              
251            248            -              -              -              -              
314            222            -              -              -              -              
235            275            -              -              -              -              
282            247            -              -              -              -              
307            259            -              -              -              -              
274            262            -              -              -              -              
266            243            -              -              -              -              
273            242            -              -              -              -              
278            234            -              -              -              -              
238            238            -              -              -              -              
244            237            -              -              -              -              
271            -              -              -              -              -              
292            -              -              -              -              -              
214            -              -              -              -              -              
248            -              -              -              -              -              
195            -              -              -              -              -              
208            -              -              -              -              -              
237            -              -              -              -              -              
187            -              -              -              -              -              
258            -              -              -              -              -              
246            -              -              -              -              -              
230            -              -              -              -              -              
297            -              -              -              -              -              
181            -              -              -              -              -              
256            -              -              -              -              -              
271            -              -              -              -              -              
267            -              -              -              -              -              
258            -              -              -              -              -              
229            -              -              -              -              -              
268            -              -              -              -              -              
279            -              -              -              -              -              
291            -              -              -              -              -              
200            -              -              -              -              -              
187            -              -              -              -              -              
269            -              -              -              -              -              
251            -              -              -              -              -              
273            -              -              -              -              -              
208            -              -              -              -              -              
275            -              -              -              -              -              
232            -              -              -              -              -              
223            -              -              -              -              -              
271            -              -              -              -              -              
253            -              -              -              -              -              
275            -              -              -              -              -              
254            -              -              -              -              -              
235            -              -              -              -              -              
252            -              -              -              -              -              
250            -              -              -              -              -              
271            -              -              -              -              -              
261            -              -              -              -              -              
260            -              -              -              -              -              
275            -              -              -              -              -              
279            -              -              -              -              -              
191            -              -              -              -              -              
205            -              -              -              -              -              
245            -              -              -              -              -              
242            -              -              -              -              -              
225            -              -              -              -              -              
-              
