CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
229            204            215            167            198            168            
206            245            204            -              195            217            
217            192            213            -              188            210            
227            209            207            -              202            -              
223            205            192            -              206            -              
226            210            195            -              -              -              
197            217            202            -              -              -              
217            205            196            -              -              -              
206            207            200            -              -              -              
201            209            211            -              -              -              
115            212            240            -              -              -              
217            201            202            -              -              -              
220            216            186            -              -              -              
159            208            225            -              -              -              
178            211            201            -              -              -              
223            202            238            -              -              -              
141            217            180            -              -              -              
231            204            214            -              -              -              
179            200            225            -              -              -              
179            195            217            -              -              -              
214            222            193            -              -              -              
220            221            179            -              -              -              
136            216            194            -              -              -              
202            221            191            -              -              -              
182            232            227            -              -              -              
146            204            221            -              -              -              
173            233            232            -              -              -              
164            234            201            -              -              -              
199            238            209            -              -              -              
163            230            223            -              -              -              
176            185            212            -              -              -              
175            209            219            -              -              -              
194            212            231            -              -              -              
179            235            202            -              -              -              
193            235            217            -              -              -              
261            171            217            -              -              -              
215            199            200            -              -              -              
168            212            215            -              -              -              
171            230            190            -              -              -              
198            233            196            -              -              -              
144            220            229            -              -              -              
180            226            212            -              -              -              
168            230            194            -              -              -              
181            224            226            -              -              -              
105            173            247            -              -              -              
108            197            229            -              -              -              
123            184            233            -              -              -              
143            206            235            -              -              -              
192            177            238            -              -              -              
211            225            232            -              -              -              
183            225            242            -              -              -              
200            246            238            -              -              -              
154            226            241            -              -              -              
159            202            214            -              -              -              
148            221            240            -              -              -              
161            192            213            -              -              -              
151            227            223            -              -              -              
212            220            191            -              -              -              
188            226            220            -              -              -              
180            208            192            -              -              -              
171            226            200            -              -              -              
149            226            -              -              -              -              
179            201            -              -              -              -              
218            203            -              -              -              -              
203            199            -              -              -              -              
195            203            -              -              -              -              
173            172            -              -              -              -              
167            185            -              -              -              -              
224            195            -              -              -              -              
202            198            -              -              -              -              
189            202            -              -              -              -              
202            193            -              -              -              -              
182            229            -              -              -              -              
190            199            -              -              -              -              
144            185            -              -              -              -              
178            196            -              -              -              -              
178            -              -              -              -              -              
167            -              -              -              -              -              
171            -              -              -              -              -              
207            -              -              -              -              -              
172            -              -              -              -              -              
189            -              -              -              -              -              
191            -              -              -              -              -              
148            -              -              -              -              -              
209            -              -              -              -              -              
186            -              -              -              -              -              
126            -              -              -              -              -              
179            -              -              -              -              -              
88             -              -              -              -              -              
167            -              -              -              -              -              
176            -              -              -              -              -              
192            -              -              -              -              -              
175            -              -              -              -              -              
106            -              -              -              -              -              
165            -              -              -              -              -              
209            -              -              -              -              -              
198            -              -              -              -              -              
187            -              -              -              -              -              
90             -              -              -              -              -              
194            -              -              -              -              -              
168            -              -              -              -              -              
194            -              -              -              -              -              
182            -              -              -              -              -              
176            -              -              -              -              -              
170            -              -              -              -              -              
204            -              -              -              -              -              
232            -              -              -              -              -              
239            -              -              -              -              -              
226            -              -              -              -              -              
225            -              -              -              -              -              
212            -              -              -              -              -              
229            -              -              -              -              -              
226            -              -              -              -              -              
230            -              -              -              -              -              
218            -              -              -              -              -              
198            -              -              -              -              -              
219            -              -              -              -              -              
181            -              -              -              -              -              
199            -              -              -              -              -              
200            -              -              -              -              -              
197            -              -              -              -              -              
199            -              -              -              -              -              
194            -              -              -              -              -              
-              
