CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
496            418            362            460            377            429            
468            491            374            -              477            454            
454            408            374            -              450            467            
456            436            376            -              449            -              
478            444            369            -              458            -              
497            425            404            -              -              -              
447            445            426            -              -              -              
453            444            406            -              -              -              
450            439            392            -              -              -              
443            440            416            -              -              -              
492            440            435            -              -              -              
474            432            423            -              -              -              
443            449            414            -              -              -              
326            447            410            -              -              -              
462            407            393            -              -              -              
457            428            389            -              -              -              
460            401            394            -              -              -              
460            456            418            -              -              -              
449            433            425            -              -              -              
449            424            423            -              -              -              
435            429            414            -              -              -              
445            422            391            -              -              -              
378            445            413            -              -              -              
405            449            414            -              -              -              
437            437            429            -              -              -              
424            447            450            -              -              -              
420            438            445            -              -              -              
387            424            398            -              -              -              
444            449            442            -              -              -              
415            431            435            -              -              -              
444            430            436            -              -              -              
420            412            426            -              -              -              
483            402            423            -              -              -              
445            449            389            -              -              -              
405            438            415            -              -              -              
490            392            371            -              -              -              
501            439            354            -              -              -              
402            446            392            -              -              -              
405            430            386            -              -              -              
437            451            386            -              -              -              
312            405            404            -              -              -              
402            427            382            -              -              -              
391            436            367            -              -              -              
453            469            381            -              -              -              
330            421            441            -              -              -              
336            421            429            -              -              -              
363            449            428            -              -              -              
381            435            438            -              -              -              
441            428            441            -              -              -              
448            452            447            -              -              -              
460            437            437            -              -              -              
411            484            428            -              -              -              
424            417            450            -              -              -              
430            419            415            -              -              -              
411            400            419            -              -              -              
417            442            398            -              -              -              
439            436            402            -              -              -              
467            450            387            -              -              -              
442            434            418            -              -              -              
449            418            384            -              -              -              
430            435            424            -              -              -              
427            460            -              -              -              -              
415            422            -              -              -              -              
498            440            -              -              -              -              
495            421            -              -              -              -              
465            402            -              -              -              -              
430            391            -              -              -              -              
481            418            -              -              -              -              
474            431            -              -              -              -              
418            408            -              -              -              -              
491            433            -              -              -              -              
408            422            -              -              -              -              
415            427            -              -              -              -              
483            423            -              -              -              -              
409            417            -              -              -              -              
481            415            -              -              -              -              
486            -              -              -              -              -              
448            -              -              -              -              -              
424            -              -              -              -              -              
406            -              -              -              -              -              
366            -              -              -              -              -              
426            -              -              -              -              -              
398            -              -              -              -              -              
375            -              -              -              -              -              
439            -              -              -              -              -              
444            -              -              -              -              -              
330            -              -              -              -              -              
480            -              -              -              -              -              
453            -              -              -              -              -              
477            -              -              -              -              -              
470            -              -              -              -              -              
481            -              -              -              -              -              
474            -              -              -              -              -              
437            -              -              -              -              -              
462            -              -              -              -              -              
478            -              -              -              -              -              
462            -              -              -              -              -              
431            -              -              -              -              -              
440            -              -              -              -              -              
476            -              -              -              -              -              
398            -              -              -              -              -              
475            -              -              -              -              -              
480            -              -              -              -              -              
419            -              -              -              -              -              
466            -              -              -              -              -              
433            -              -              -              -              -              
442            -              -              -              -              -              
428            -              -              -              -              -              
435            -              -              -              -              -              
440            -              -              -              -              -              
431            -              -              -              -              -              
459            -              -              -              -              -              
434            -              -              -              -              -              
427            -              -              -              -              -              
426            -              -              -              -              -              
397            -              -              -              -              -              
448            -              -              -              -              -              
477            -              -              -              -              -              
487            -              -              -              -              -              
488            -              -              -              -              -              
453            -              -              -              -              -              
446            -              -              -              -              -              
437            -              -              -              -              -              
-              
