CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
241            220            228            184            203            186            
229            266            216            -              222            242            
241            207            226            -              213            235            
249            230            218            -              238            -              
252            226            192            -              240            -              
246            231            204            -              -              -              
212            238            213            -              -              -              
241            226            209            -              -              -              
222            228            213            -              -              -              
214            230            225            -              -              -              
123            233            252            -              -              -              
236            218            212            -              -              -              
239            237            198            -              -              -              
181            229            234            -              -              -              
199            228            202            -              -              -              
251            223            252            -              -              -              
154            233            192            -              -              -              
248            225            230            -              -              -              
192            221            234            -              -              -              
194            210            238            -              -              -              
224            244            200            -              -              -              
236            244            186            -              -              -              
148            239            209            -              -              -              
224            242            212            -              -              -              
194            254            253            -              -              -              
162            225            247            -              -              -              
185            256            257            -              -              -              
181            259            224            -              -              -              
220            266            230            -              -              -              
175            257            245            -              -              -              
191            199            237            -              -              -              
193            233            243            -              -              -              
212            236            254            -              -              -              
191            258            227            -              -              -              
217            258            240            -              -              -              
276            183            241            -              -              -              
235            220            222            -              -              -              
188            233            243            -              -              -              
191            259            215            -              -              -              
222            262            219            -              -              -              
153            250            253            -              -              -              
198            248            241            -              -              -              
189            255            218            -              -              -              
204            247            234            -              -              -              
122            196            279            -              -              -              
123            222            253            -              -              -              
154            194            256            -              -              -              
158            220            258            -              -              -              
205            191            265            -              -              -              
223            241            255            -              -              -              
196            245            267            -              -              -              
213            267            261            -              -              -              
172            250            268            -              -              -              
177            224            239            -              -              -              
167            243            263            -              -              -              
181            210            237            -              -              -              
173            247            242            -              -              -              
226            243            216            -              -              -              
208            253            243            -              -              -              
204            234            211            -              -              -              
194            253            204            -              -              -              
170            245            -              -              -              -              
192            222            -              -              -              -              
234            222            -              -              -              -              
222            219            -              -              -              -              
213            222            -              -              -              -              
192            193            -              -              -              -              
193            210            -              -              -              -              
245            215            -              -              -              -              
235            220            -              -              -              -              
201            222            -              -              -              -              
238            213            -              -              -              -              
217            251            -              -              -              -              
202            219            -              -              -              -              
162            202            -              -              -              -              
197            208            -              -              -              -              
193            -              -              -              -              -              
176            -              -              -              -              -              
199            -              -              -              -              -              
236            -              -              -              -              -              
192            -              -              -              -              -              
218            -              -              -              -              -              
204            -              -              -              -              -              
164            -              -              -              -              -              
236            -              -              -              -              -              
200            -              -              -              -              -              
144            -              -              -              -              -              
196            -              -              -              -              -              
97             -              -              -              -              -              
180            -              -              -              -              -              
193            -              -              -              -              -              
211            -              -              -              -              -              
193            -              -              -              -              -              
117            -              -              -              -              -              
190            -              -              -              -              -              
238            -              -              -              -              -              
225            -              -              -              -              -              
209            -              -              -              -              -              
100            -              -              -              -              -              
219            -              -              -              -              -              
183            -              -              -              -              -              
215            -              -              -              -              -              
209            -              -              -              -              -              
193            -              -              -              -              -              
189            -              -              -              -              -              
220            -              -              -              -              -              
252            -              -              -              -              -              
257            -              -              -              -              -              
243            -              -              -              -              -              
242            -              -              -              -              -              
234            -              -              -              -              -              
247            -              -              -              -              -              
242            -              -              -              -              -              
249            -              -              -              -              -              
235            -              -              -              -              -              
222            -              -              -              -              -              
233            -              -              -              -              -              
201            -              -              -              -              -              
208            -              -              -              -              -              
209            -              -              -              -              -              
210            -              -              -              -              -              
212            -              -              -              -              -              
208            -              -              -              -              -              
-              
