H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
170            133            164            189            183            249            243            237            190            136            184            143            186            130            137            172            117            139            134            174            177            172            106            123            173            148            142            132            195            
160            -              168            194            -              266            251            233            199            -              -              -              186            135            148            157            142            174            -              186            177            176            -              117            -              -              137            -              197            
157            -              154            151            -              251            260            255            155            -              -              -              179            -              135            169            142            139            -              163            185            178            -              -              -              -              -              -              -              
161            -              -              176            -              261            227            260            177            -              -              -              182            -              -              166            131            140            -              150            180            181            -              -              -              -              -              -              -              
175            -              -              189            -              255            260            227            193            -              -              -              162            -              -              36             -              126            -              -              190            188            -              -              -              -              -              -              -              
169            -              -              159            -              252            261            -              158            -              -              -              165            -              -              -              -              129            -              -              162            155            -              -              -              -              -              -              -              
138            -              -              221            -              246            246            -              174            -              -              -              165            -              -              -              -              157            -              -              163            195            -              -              -              -              -              -              -              
157            -              -              136            -              255            226            -              169            -              -              -              179            -              -              -              -              110            -              -              175            163            -              -              -              -              -              -              -              
146            -              -              185            -              263            226            -              152            -              -              -              153            -              -              -              -              184            -              -              165            173            -              -              -              -              -              -              -              
134            -              -              189            -              257            192            -              162            -              -              -              165            -              -              -              -              139            -              -              171            182            -              -              -              -              -              -              -              
126            -              -              165            -              253            235            -              193            -              -              -              155            -              -              -              -              166            -              -              160            156            -              -              -              -              -              -              -              
165            -              -              155            -              228            227            -              153            -              -              -              161            -              -              -              -              124            -              -              163            197            -              -              -              -              -              -              -              
150            -              -              -              -              251            227            -              178            -              -              -              -              -              -              -              -              124            -              -              157            170            -              -              -              -              -              -              -              
142            -              -              -              -              255            188            -              161            -              -              -              -              -              -              -              -              130            -              -              170            146            -              -              -              -              -              -              -              
153            -              -              -              -              216            -              -              138            -              -              -              -              -              -              -              -              185            -              -              173            -              -              -              -              -              -              -              -              
