H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
9              9              4              3              6              6              3              9              7              6              2              0              3              6              3              11             
9              9              3              3              10             6              2              -              6              -              2              -              -              6              -              15             
9              8              11             3              6              7              0              -              6              -              -              -              -              -              -              -              
11             13             8              0              10             6              2              -              7              -              -              -              -              -              -              -              
9              11             6              0              16             6              6              -              9              -              -              -              -              -              -              -              
10             5              6              -              6              8              5              -              5              -              -              -              -              -              -              -              
9              13             9              -              11             6              0              -              3              -              -              -              -              -              -              -              
9              13             6              -              6              6              3              -              8              -              -              -              -              -              -              -              
9              12             2              -              6              8              6              -              7              -              -              -              -              -              -              -              
9              11             3              -              6              6              3              -              7              -              -              -              -              -              -              -              
7              7              7              -              12             9              18             -              8              -              -              -              -              -              -              -              
10             9              6              -              5              7              2              -              7              -              -              -              -              -              -              -              
10             9              6              -              9              6              3              -              7              -              -              -              -              -              -              -              
11             9              2              -              5              6              5              -              7              -              -              -              -              -              -              -              
9              9              13             -              3              6              6              -              7              -              -              -              -              -              -              -              
9              9              3              -              12             6              2              -              10             -              -              -              -              -              -              -              
6              -              6              -              6              6              3              -              9              -              -              -              -              -              -              -              
7              -              5              -              6              -              3              -              8              -              -              -              -              -              -              -              
9              -              6              -              14             -              3              -              8              -              -              -              -              -              -              -              
6              -              2              -              6              -              7              -              2              -              -              -              -              -              -              -              
9              -              5              -              6              -              3              -              6              -              -              -              -              -              -              -              
9              -              4              -              6              -              2              -              9              -              -              -              -              -              -              -              
9              -              3              -              6              -              2              -              7              -              -              -              -              -              -              -              
9              -              8              -              6              -              3              -              8              -              -              -              -              -              -              -              
11             -              6              -              6              -              -              -              8              -              -              -              -              -              -              -              
7              -              5              -              6              -              -              -              8              -              -              -              -              -              -              -              
9              -              6              -              6              -              -              -              11             -              -              -              -              -              -              -              
8              -              6              -              6              -              -              -              8              -              -              -              -              -              -              -              
10             -              6              -              6              -              -              -              8              -              -              -              -              -              -              -              
7              -              6              -              6              -              -              -              8              -              -              -              -              -              -              -              
10             -              5              -              6              -              -              -              8              -              -              -              -              -              -              -              
12             -              4              -              6              -              -              -              6              -              -              -              -              -              -              -              
13             -              2              -              6              -              -              -              7              -              -              -              -              -              -              -              
9              -              3              -              6              -              -              -              8              -              -              -              -              -              -              -              
9              -              6              -              6              -              -              -              7              -              -              -              -              -              -              -              
12             -              21             -              6              -              -              -              5              -              -              -              -              -              -              -              
10             -              3              -              9              -              -              -              -              -              -              -              -              -              -              -              
7              -              3              -              9              -              -              -              -              -              -              -              -              -              -              -              
8              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
8              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
