H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
0              17             1              0              4              6              16             18             0              0              0              0              0              0              0              1              0              1              0              0              6              0              3              0              6              0              0              0              0              
4              -              1              0              -              13             14             15             0              -              -              -              0              0              0              1              1              0              -              0              5              0              -              0              -              -              0              -              0              
17             -              2              0              -              7              19             15             0              -              -              -              0              -              0              1              0              1              -              0              6              0              -              -              -              -              -              -              -              
0              -              -              0              -              9              16             13             0              -              -              -              0              -              -              0              0              0              -              0              0              0              -              -              -              -              -              -              -              
17             -              -              0              -              11             19             12             0              -              -              -              0              -              -              0              -              1              -              -              0              0              -              -              -              -              -              -              -              
17             -              -              0              -              10             17             -              0              -              -              -              0              -              -              -              -              0              -              -              0              0              -              -              -              -              -              -              -              
7              -              -              0              -              10             14             -              0              -              -              -              0              -              -              -              -              0              -              -              0              0              -              -              -              -              -              -              -              
19             -              -              0              -              9              16             -              0              -              -              -              0              -              -              -              -              1              -              -              0              0              -              -              -              -              -              -              -              
9              -              -              3              -              12             18             -              0              -              -              -              0              -              -              -              -              0              -              -              0              0              -              -              -              -              -              -              -              
7              -              -              3              -              8              14             -              0              -              -              -              0              -              -              -              -              5              -              -              0              0              -              -              -              -              -              -              -              
0              -              -              3              -              12             4              -              0              -              -              -              0              -              -              -              -              3              -              -              0              0              -              -              -              -              -              -              -              
0              -              -              0              -              11             16             -              0              -              -              -              0              -              -              -              -              0              -              -              0              0              -              -              -              -              -              -              -              
0              -              -              -              -              10             16             -              0              -              -              -              -              -              -              -              -              2              -              -              0              0              -              -              -              -              -              -              -              
3              -              -              -              -              12             12             -              0              -              -              -              -              -              -              -              -              0              -              -              0              0              -              -              -              -              -              -              -              
7              -              -              -              -              11             -              -              0              -              -              -              -              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              
15             -              -              -              -              12             -              -              0              -              -              -              -              -              -              -              -              -              -              -              0              -              -              -              -              -              -              -              -              
