H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
65             34             40             56             56             54             64             47             36             27             65             55             59             96             47             38             
53             36             48             54             52             55             60             -              39             -              61             -              -              103            -              46             
56             40             48             51             52             56             66             -              47             -              -              -              -              -              -              -              
48             45             52             59             40             58             58             -              43             -              -              -              -              -              -              -              
54             39             50             42             41             52             69             -              44             -              -              -              -              -              -              -              
59             54             49             -              53             56             55             -              47             -              -              -              -              -              -              -              
62             51             52             -              34             57             51             -              51             -              -              -              -              -              -              -              
54             43             50             -              39             54             55             -              49             -              -              -              -              -              -              -              
65             41             49             -              48             60             59             -              50             -              -              -              -              -              -              -              
60             42             55             -              44             53             60             -              49             -              -              -              -              -              -              -              
50             47             50             -              54             59             62             -              45             -              -              -              -              -              -              -              
50             54             46             -              52             61             48             -              45             -              -              -              -              -              -              -              
51             48             51             -              33             29             54             -              44             -              -              -              -              -              -              -              
43             45             55             -              49             31             52             -              42             -              -              -              -              -              -              -              
51             46             29             -              47             55             54             -              41             -              -              -              -              -              -              -              
55             39             46             -              34             55             47             -              43             -              -              -              -              -              -              -              
56             -              59             -              53             51             49             -              45             -              -              -              -              -              -              -              
54             -              50             -              48             -              56             -              36             -              -              -              -              -              -              -              
63             -              52             -              42             -              50             -              45             -              -              -              -              -              -              -              
58             -              34             -              54             -              52             -              43             -              -              -              -              -              -              -              
57             -              38             -              42             -              52             -              48             -              -              -              -              -              -              -              
46             -              41             -              44             -              57             -              45             -              -              -              -              -              -              -              
35             -              43             -              51             -              55             -              38             -              -              -              -              -              -              -              
39             -              45             -              53             -              60             -              39             -              -              -              -              -              -              -              
60             -              54             -              52             -              -              -              40             -              -              -              -              -              -              -              
40             -              48             -              46             -              -              -              39             -              -              -              -              -              -              -              
56             -              53             -              54             -              -              -              40             -              -              -              -              -              -              -              
48             -              55             -              57             -              -              -              41             -              -              -              -              -              -              -              
46             -              59             -              55             -              -              -              41             -              -              -              -              -              -              -              
47             -              57             -              42             -              -              -              40             -              -              -              -              -              -              -              
52             -              47             -              37             -              -              -              33             -              -              -              -              -              -              -              
51             -              46             -              53             -              -              -              40             -              -              -              -              -              -              -              
43             -              45             -              34             -              -              -              38             -              -              -              -              -              -              -              
57             -              55             -              42             -              -              -              28             -              -              -              -              -              -              -              
59             -              60             -              40             -              -              -              31             -              -              -              -              -              -              -              
63             -              57             -              40             -              -              -              37             -              -              -              -              -              -              -              
45             -              48             -              40             -              -              -              -              -              -              -              -              -              -              -              
27             -              41             -              50             -              -              -              -              -              -              -              -              -              -              -              
30             -              53             -              -              -              -              -              -              -              -              -              -              -              -              -              
52             -              52             -              -              -              -              -              -              -              -              -              -              -              -              -              
36             -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              
28             -              39             -              -              -              -              -              -              -              -              -              -              -              -              -              
29             -              56             -              -              -              -              -              -              -              -              -              -              -              -              -              
45             -              60             -              -              -              -              -              -              -              -              -              -              -              -              -              
27             -              40             -              -              -              -              -              -              -              -              -              -              -              -              -              
40             -              44             -              -              -              -              -              -              -              -              -              -              -              -              -              
42             -              41             -              -              -              -              -              -              -              -              -              -              -              -              -              
28             -              40             -              -              -              -              -              -              -              -              -              -              -              -              -              
64             -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              
70             -              45             -              -              -              -              -              -              -              -              -              -              -              -              -              
57             -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              
48             -              53             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              41             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              52             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              49             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              53             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              53             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              49             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              53             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              53             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              52             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              47             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              42             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              45             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              48             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              44             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
