H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
2              0              0              0              0              0              0              0              0              0              0              0              0              3              0              0              0              0              0              0              5              4              0              0              0              0              15             15             0              
0              -              0              0              -              0              0              0              0              -              -              -              0              4              0              0              0              0              -              0              4              7              -              3              -              -              15             -              0              
0              -              0              0              -              0              0              0              0              -              -              -              0              -              0              0              0              0              -              0              3              7              -              -              -              -              -              -              -              
2              -              -              0              -              0              0              0              0              -              -              -              0              -              -              1              0              0              -              0              5              6              -              -              -              -              -              -              -              
0              -              -              0              -              0              0              0              0              -              -              -              0              -              -              0              -              0              -              -              6              10             -              -              -              -              -              -              -              
0              -              -              0              -              0              0              -              0              -              -              -              0              -              -              -              -              0              -              -              0              6              -              -              -              -              -              -              -              
3              -              -              0              -              0              0              -              0              -              -              -              0              -              -              -              -              0              -              -              4              10             -              -              -              -              -              -              -              
0              -              -              0              -              0              0              -              0              -              -              -              0              -              -              -              -              0              -              -              0              6              -              -              -              -              -              -              -              
2              -              -              0              -              0              0              -              0              -              -              -              0              -              -              -              -              0              -              -              0              9              -              -              -              -              -              -              -              
2              -              -              0              -              0              0              -              0              -              -              -              0              -              -              -              -              0              -              -              3              7              -              -              -              -              -              -              -              
0              -              -              0              -              0              0              -              0              -              -              -              0              -              -              -              -              0              -              -              8              5              -              -              -              -              -              -              -              
0              -              -              2              -              0              0              -              0              -              -              -              2              -              -              -              -              0              -              -              2              6              -              -              -              -              -              -              -              
0              -              -              -              -              0              0              -              0              -              -              -              -              -              -              -              -              0              -              -              2              2              -              -              -              -              -              -              -              
3              -              -              -              -              0              0              -              0              -              -              -              -              -              -              -              -              0              -              -              2              7              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              0              -              -              2              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              0              -              -              -              -              -              -              -              -              
0              -              -              -              -              3              -              -              0              -              -              -              -              -              -              -              -              -              -              -              8              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              0              -              -              -              -              -              -              -              -              
1              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
1              -              -              -              -              5              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              5              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
1              -              -              -              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
11             -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
