Avian          Bat            Canine         Equine         Human          Seal           Swine          
19             33             31             42             19             45             34             
15             31             36             44             23             38             39             
24             43             37             38             22             13             24             
18             -              30             37             13             12             24             
25             -              -              19             24             13             34             
25             -              -              39             16             17             36             
20             -              -              -              25             8              43             
20             -              -              -              20             18             38             
29             -              -              -              20             16             48             
31             -              -              -              23             12             -              
15             -              -              -              20             18             -              
22             -              -              -              12             17             -              
45             -              -              -              12             22             -              
45             -              -              -              32             19             -              
45             -              -              -              16             17             -              
49             -              -              -              21             18             -              
51             -              -              -              28             18             -              
49             -              -              -              26             10             -              
20             -              -              -              18             -              -              
25             -              -              -              25             -              -              
17             -              -              -              21             -              -              
25             -              -              -              17             -              -              
24             -              -              -              24             -              -              
21             -              -              -              21             -              -              
28             -              -              -              20             -              -              
21             -              -              -              31             -              -              
22             -              -              -              15             -              -              
41             -              -              -              27             -              -              
39             -              -              -              12             -              -              
33             -              -              -              36             -              -              
31             -              -              -              29             -              -              
28             -              -              -              9              -              -              
35             -              -              -              19             -              -              
23             -              -              -              19             -              -              
43             -              -              -              25             -              -              
17             -              -              -              12             -              -              
28             -              -              -              15             -              -              
34             -              -              -              36             -              -              
34             -              -              -              23             -              -              
26             -              -              -              18             -              -              
30             -              -              -              9              -              -              
25             -              -              -              33             -              -              
23             -              -              -              35             -              -              
33             -              -              -              28             -              -              
31             -              -              -              23             -              -              
25             -              -              -              50             -              -              
28             -              -              -              52             -              -              
35             -              -              -              28             -              -              
34             -              -              -              27             -              -              
23             -              -              -              26             -              -              
39             -              -              -              34             -              -              
43             -              -              -              44             -              -              
24             -              -              -              48             -              -              
34             -              -              -              39             -              -              
28             -              -              -              51             -              -              
27             -              -              -              55             -              -              
-              -              -              -              46             -              -              
-              -              -              -              47             -              -              
-              -              -              -              47             -              -              
-              -              -              -              53             -              -              
-              -              -              -              46             -              -              
-              -              -              -              49             -              -              
-              -              -              -              43             -              -              
-              -              -              -              48             -              -              
-              -              -              -              44             -              -              
-              -              -              -              27             -              -              
-              -              -              -              47             -              -              
-              -              -              -              39             -              -              
-              -              -              -              52             -              -              
-              -              -              -              44             -              -              
-              -              -              -              45             -              -              
-              -              -              -              45             -              -              
-              -              -              -              39             -              -              
-              -              -              -              41             -              -              
-              -              -              -              41             -              -              
-              -              -              -              41             -              -              
-              -              -              -              46             -              -              
-              -              -              -              40             -              -              
-              -              -              -              37             -              -              
-              -              -              -              49             -              -              
-              -              -              -              42             -              -              
-              -              -              -              43             -              -              
-              -              -              -              42             -              -              
-              -              -              -              36             -              -              
-              -              -              -              45             -              -              
-              -              -              -              37             -              -              
-              -              -              -              32             -              -              
-              -              -              -              51             -              -              
-              -              -              -              32             -              -              
-              -              -              -              45             -              -              
-              -              -              -              56             -              -              
-              -              -              -              39             -              -              
-              -              -              -              41             -              -              
-              -              -              -              37             -              -              
-              -              -              -              41             -              -              
-              -              -              -              15             -              -              
-              -              -              -              47             -              -              
-              -              -              -              45             -              -              
-              -              -              -              40             -              -              
-              -              -              -              28             -              -              
-              -              -              -              38             -              -              
-              -              -              -              43             -              -              
-              -              -              -              46             -              -              
-              -              -              -              45             -              -              
-              -              -              -              23             -              -              
-              -              -              -              33             -              -              
-              -              -              -              27             -              -              
-              -              -              -              35             -              -              
-              -              -              -              34             -              -              
-              -              -              -              25             -              -              
-              -              -              -              30             -              -              
-              -              -              -              20             -              -              
-              -              -              -              21             -              -              
-              -              -              -              38             -              -              
-              -              -              -              24             -              -              
-              -              -              -              16             -              -              
-              -              -              -              29             -              -              
-              -              -              -              14             -              -              
-              -              -              -              29             -              -              
-              -              -              -              40             -              -              
-              -              -              -              23             -              -              
-              -              -              -              24             -              -              
-              -              -              -              26             -              -              
-              -              -              -              30             -              -              
-              -              -              -              35             -              -              
-              -              -              -              35             -              -              
-              -              -              -              33             -              -              
-              -              -              -              34             -              -              
-              -              -              -              34             -              -              
-              -              -              -              32             -              -              
-              -              -              -              36             -              -              
-              -              -              -              31             -              -              
-              -              -              -              29             -              -              
-              -              -              -              30             -              -              
-              -              -              -              33             -              -              
-              -              -              -              18             -              -              
-              -              -              -              22             -              -              
-              -              -              -              21             -              -              
-              -              -              -              20             -              -              
-              -              -              -              24             -              -              
-              -              -              -              32             -              -              
-              -              -              -              24             -              -              
-              -              -              -              25             -              -              
-              -              -              -              29             -              -              
-              -              -              -              29             -              -              
-              -              -              -              32             -              -              
-              -              -              -              40             -              -              
-              -              -              -              33             -              -              
-              -              -              -              25             -              -              
-              -              -              -              30             -              -              
-              -              -              -              41             -              -              
-              -              -              -              38             -              -              
-              -              -              -              27             -              -              
-              -              -              -              33             -              -              
-              -              -              -              30             -              -              
-              -              -              -              36             -              -              
-              -              -              -              41             -              -              
-              -              -              -              28             -              -              
-              -              -              -              47             -              -              
-              -              -              -              28             -              -              
-              -              -              -              20             -              -              
-              -              -              -              24             -              -              
-              -              -              -              27             -              -              
-              -              -              -              27             -              -              
-              -              -              -              21             -              -              
-              -              -              -              27             -              -              
-              -              -              -              20             -              -              
-              -              -              -              32             -              -              
-              -              -              -              30             -              -              
-              -              -              -              28             -              -              
-              -              -              -              23             -              -              
-              -              -              -              34             -              -              
-              -              -              -              40             -              -              
-              -              -              -              -              
