Avian          Bat            Canine         Equine         Human          Seal           Swine          
15             8              6              13             13             12             13             
12             12             15             20             6              11             14             
15             13             17             10             11             3              12             
12             -              12             13             17             3              18             
12             -              -              10             21             3              27             
7              -              -              9              16             3              15             
6              -              -              -              8              3              18             
4              -              -              -              13             3              12             
19             -              -              -              6              3              14             
19             -              -              -              6              3              -              
16             -              -              -              3              3              -              
6              -              -              -              13             3              -              
26             -              -              -              14             3              -              
23             -              -              -              6              2              -              
26             -              -              -              7              3              -              
18             -              -              -              20             2              -              
13             -              -              -              10             4              -              
12             -              -              -              19             0              -              
14             -              -              -              13             -              -              
8              -              -              -              18             -              -              
12             -              -              -              9              -              -              
13             -              -              -              1              -              -              
9              -              -              -              7              -              -              
15             -              -              -              15             -              -              
1              -              -              -              16             -              -              
14             -              -              -              12             -              -              
16             -              -              -              12             -              -              
13             -              -              -              18             -              -              
26             -              -              -              24             -              -              
0              -              -              -              16             -              -              
25             -              -              -              18             -              -              
19             -              -              -              12             -              -              
12             -              -              -              0              -              -              
14             -              -              -              13             -              -              
22             -              -              -              33             -              -              
12             -              -              -              16             -              -              
4              -              -              -              10             -              -              
18             -              -              -              15             -              -              
14             -              -              -              17             -              -              
9              -              -              -              10             -              -              
11             -              -              -              9              -              -              
11             -              -              -              20             -              -              
8              -              -              -              12             -              -              
13             -              -              -              23             -              -              
7              -              -              -              24             -              -              
6              -              -              -              17             -              -              
4              -              -              -              22             -              -              
6              -              -              -              23             -              -              
13             -              -              -              22             -              -              
4              -              -              -              27             -              -              
2              -              -              -              10             -              -              
0              -              -              -              39             -              -              
12             -              -              -              13             -              -              
14             -              -              -              32             -              -              
6              -              -              -              17             -              -              
6              -              -              -              14             -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              14             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              23             -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              15             -              -              
-              -              -              -              14             -              -              
-              -              -              -              13             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              10             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              21             -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              10             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              18             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              11             -              -              
-              -              -              -              10             -              -              
-              -              -              -              23             -              -              
-              -              -              -              41             -              -              
-              -              -              -              18             -              -              
-              -              -              -              15             -              -              
-              -              -              -              8              -              -              
-              -              -              -              22             -              -              
-              -              -              -              14             -              -              
-              -              -              -              11             -              -              
-              -              -              -              9              -              -              
-              -              -              -              16             -              -              
-              -              -              -              33             -              -              
-              -              -              -              11             -              -              
-              -              -              -              27             -              -              
-              -              -              -              31             -              -              
-              -              -              -              18             -              -              
-              -              -              -              39             -              -              
-              -              -              -              22             -              -              
-              -              -              -              9              -              -              
-              -              -              -              14             -              -              
-              -              -              -              30             -              -              
-              -              -              -              18             -              -              
-              -              -              -              25             -              -              
-              -              -              -              15             -              -              
-              -              -              -              10             -              -              
-              -              -              -              23             -              -              
-              -              -              -              24             -              -              
-              -              -              -              10             -              -              
-              -              -              -              22             -              -              
-              -              -              -              29             -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              7              -              -              
-              -              -              -              4              -              -              
-              -              -              -              7              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              7              -              -              
-              -              -              -              13             -              -              
-              -              -              -              15             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              0              -              -              
-              -              -              -              13             -              -              
-              -              -              -              6              -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              16             -              -              
-              -              -              -              15             -              -              
-              -              -              -              9              -              -              
-              -              -              -              21             -              -              
-              -              -              -              13             -              -              
-              -              -              -              18             -              -              
-              -              -              -              21             -              -              
-              -              -              -              18             -              -              
-              -              -              -              19             -              -              
-              -              -              -              18             -              -              
-              -              -              -              15             -              -              
-              -              -              -              18             -              -              
-              -              -              -              10             -              -              
-              -              -              -              9              -              -              
-              -              -              -              27             -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              10             -              -              
-              -              -              -              7              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              15             -              -              
-              -              -              -              7              -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              -              
