Avian          Bat            Canine         Equine         Human          Seal           Swine          
28             26             64             70             29             80             26             
27             31             59             60             14             81             27             
42             33             63             68             23             34             27             
33             -              52             62             31             35             30             
35             -              -              50             33             36             36             
20             -              -              44             24             43             78             
18             -              -              -              20             36             79             
19             -              -              -              25             37             76             
32             -              -              -              21             36             62             
31             -              -              -              18             31             -              
27             -              -              -              17             32             -              
16             -              -              -              26             33             -              
101            -              -              -              26             32             -              
87             -              -              -              18             35             -              
101            -              -              -              15             34             -              
73             -              -              -              32             36             -              
58             -              -              -              17             41             -              
78             -              -              -              29             29             -              
28             -              -              -              26             -              -              
23             -              -              -              31             -              -              
23             -              -              -              27             -              -              
33             -              -              -              22             -              -              
25             -              -              -              24             -              -              
28             -              -              -              30             -              -              
16             -              -              -              31             -              -              
26             -              -              -              24             -              -              
28             -              -              -              30             -              -              
35             -              -              -              29             -              -              
43             -              -              -              40             -              -              
13             -              -              -              32             -              -              
41             -              -              -              28             -              -              
37             -              -              -              24             -              -              
28             -              -              -              12             -              -              
24             -              -              -              30             -              -              
44             -              -              -              42             -              -              
30             -              -              -              28             -              -              
18             -              -              -              19             -              -              
36             -              -              -              24             -              -              
34             -              -              -              23             -              -              
22             -              -              -              20             -              -              
29             -              -              -              12             -              -              
23             -              -              -              26             -              -              
23             -              -              -              18             -              -              
45             -              -              -              33             -              -              
38             -              -              -              34             -              -              
39             -              -              -              31             -              -              
41             -              -              -              52             -              -              
38             -              -              -              34             -              -              
55             -              -              -              30             -              -              
37             -              -              -              36             -              -              
45             -              -              -              28             -              -              
39             -              -              -              105            -              -              
51             -              -              -              69             -              -              
56             -              -              -              98             -              -              
28             -              -              -              74             -              -              
30             -              -              -              74             -              -              
-              -              -              -              72             -              -              
-              -              -              -              73             -              -              
-              -              -              -              69             -              -              
-              -              -              -              75             -              -              
-              -              -              -              70             -              -              
-              -              -              -              72             -              -              
-              -              -              -              71             -              -              
-              -              -              -              72             -              -              
-              -              -              -              70             -              -              
-              -              -              -              70             -              -              
-              -              -              -              73             -              -              
-              -              -              -              84             -              -              
-              -              -              -              79             -              -              
-              -              -              -              69             -              -              
-              -              -              -              68             -              -              
-              -              -              -              63             -              -              
-              -              -              -              60             -              -              
-              -              -              -              63             -              -              
-              -              -              -              57             -              -              
-              -              -              -              86             -              -              
-              -              -              -              65             -              -              
-              -              -              -              88             -              -              
-              -              -              -              79             -              -              
-              -              -              -              88             -              -              
-              -              -              -              91             -              -              
-              -              -              -              54             -              -              
-              -              -              -              75             -              -              
-              -              -              -              79             -              -              
-              -              -              -              79             -              -              
-              -              -              -              87             -              -              
-              -              -              -              60             -              -              
-              -              -              -              78             -              -              
-              -              -              -              71             -              -              
-              -              -              -              82             -              -              
-              -              -              -              89             -              -              
-              -              -              -              87             -              -              
-              -              -              -              70             -              -              
-              -              -              -              77             -              -              
-              -              -              -              88             -              -              
-              -              -              -              63             -              -              
-              -              -              -              89             -              -              
-              -              -              -              76             -              -              
-              -              -              -              66             -              -              
-              -              -              -              46             -              -              
-              -              -              -              70             -              -              
-              -              -              -              67             -              -              
-              -              -              -              68             -              -              
-              -              -              -              67             -              -              
-              -              -              -              29             -              -              
-              -              -              -              51             -              -              
-              -              -              -              35             -              -              
-              -              -              -              44             -              -              
-              -              -              -              42             -              -              
-              -              -              -              39             -              -              
-              -              -              -              57             -              -              
-              -              -              -              31             -              -              
-              -              -              -              33             -              -              
-              -              -              -              41             -              -              
-              -              -              -              42             -              -              
-              -              -              -              24             -              -              
-              -              -              -              44             -              -              
-              -              -              -              25             -              -              
-              -              -              -              22             -              -              
-              -              -              -              46             -              -              
-              -              -              -              44             -              -              
-              -              -              -              25             -              -              
-              -              -              -              43             -              -              
-              -              -              -              41             -              -              
-              -              -              -              29             -              -              
-              -              -              -              30             -              -              
-              -              -              -              23             -              -              
-              -              -              -              26             -              -              
-              -              -              -              19             -              -              
-              -              -              -              19             -              -              
-              -              -              -              25             -              -              
-              -              -              -              25             -              -              
-              -              -              -              16             -              -              
-              -              -              -              22             -              -              
-              -              -              -              28             -              -              
-              -              -              -              44             -              -              
-              -              -              -              46             -              -              
-              -              -              -              47             -              -              
-              -              -              -              47             -              -              
-              -              -              -              36             -              -              
-              -              -              -              35             -              -              
-              -              -              -              43             -              -              
-              -              -              -              40             -              -              
-              -              -              -              33             -              -              
-              -              -              -              43             -              -              
-              -              -              -              55             -              -              
-              -              -              -              42             -              -              
-              -              -              -              48             -              -              
-              -              -              -              49             -              -              
-              -              -              -              42             -              -              
-              -              -              -              58             -              -              
-              -              -              -              37             -              -              
-              -              -              -              57             -              -              
-              -              -              -              56             -              -              
-              -              -              -              51             -              -              
-              -              -              -              42             -              -              
-              -              -              -              56             -              -              
-              -              -              -              44             -              -              
-              -              -              -              57             -              -              
-              -              -              -              37             -              -              
-              -              -              -              35             -              -              
-              -              -              -              37             -              -              
-              -              -              -              43             -              -              
-              -              -              -              40             -              -              
-              -              -              -              34             -              -              
-              -              -              -              39             -              -              
-              -              -              -              32             -              -              
-              -              -              -              38             -              -              
-              -              -              -              54             -              -              
-              -              -              -              38             -              -              
-              -              -              -              45             -              -              
-              -              -              -              47             -              -              
-              -              -              -              48             -              -              
-              -              -              -              -              
