CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
56             26             22             34             19             28             
45             43             21             -              23             38             
57             41             15             -              15             47             
58             44             17             -              30             -              
56             37             21             -              29             -              
57             39             17             -              -              -              
46             41             18             -              -              -              
59             38             18             -              -              -              
43             41             21             -              -              -              
42             34             17             -              -              -              
34             38             42             -              -              -              
62             30             11             -              -              -              
58             36             19             -              -              -              
62             30             14             -              -              -              
43             26             21             -              -              -              
61             31             15             -              -              -              
33             53             12             -              -              -              
50             36             12             -              -              -              
39             37             14             -              -              -              
43             33             22             -              -              -              
37             42             18             -              -              -              
45             41             20             -              -              -              
56             29             14             -              -              -              
55             38             20             -              -              -              
38             39             26             -              -              -              
58             37             27             -              -              -              
40             38             25             -              -              -              
64             43             30             -              -              -              
56             42             23             -              -              -              
54             39             14             -              -              -              
58             35             12             -              -              -              
55             36             21             -              -              -              
52             32             23             -              -              -              
35             42             31             -              -              -              
50             42             23             -              -              -              
53             54             25             -              -              -              
48             35             22             -              -              -              
51             27             24             -              -              -              
48             32             24             -              -              -              
44             46             28             -              -              -              
27             38             25             -              -              -              
38             40             26             -              -              -              
50             37             22             -              -              -              
50             37             6              -              -              -              
20             30             36             -              -              -              
24             22             30             -              -              -              
30             25             24             -              -              -              
20             16             22             -              -              -              
48             19             24             -              -              -              
64             24             24             -              -              -              
52             36             32             -              -              -              
40             44             23             -              -              -              
41             36             27             -              -              -              
43             34             24             -              -              -              
41             38             33             -              -              -              
42             36             25             -              -              -              
43             25             27             -              -              -              
28             27             20             -              -              -              
51             36             23             -              -              -              
42             41             20             -              -              -              
40             36             9              -              -              -              
50             49             -              -              -              -              
24             41             -              -              -              -              
45             52             -              -              -              -              
48             29             -              -              -              -              
48             39             -              -              -              -              
38             29             -              -              -              -              
37             50             -              -              -              -              
33             27             -              -              -              -              
40             50             -              -              -              -              
46             32             -              -              -              -              
48             26             -              -              -              -              
49             31             -              -              -              -              
43             21             -              -              -              -              
43             37             -              -              -              -              
39             23             -              -              -              -              
45             -              -              -              -              -              
37             -              -              -              -              -              
40             -              -              -              -              -              
30             -              -              -              -              -              
37             -              -              -              -              -              
26             -              -              -              -              -              
21             -              -              -              -              -              
44             -              -              -              -              -              
35             -              -              -              -              -              
42             -              -              -              -              -              
45             -              -              -              -              -              
42             -              -              -              -              -              
21             -              -              -              -              -              
38             -              -              -              -              -              
44             -              -              -              -              -              
45             -              -              -              -              -              
34             -              -              -              -              -              
27             -              -              -              -              -              
30             -              -              -              -              -              
39             -              -              -              -              -              
41             -              -              -              -              -              
31             -              -              -              -              -              
18             -              -              -              -              -              
32             -              -              -              -              -              
29             -              -              -              -              -              
38             -              -              -              -              -              
29             -              -              -              -              -              
48             -              -              -              -              -              
43             -              -              -              -              -              
35             -              -              -              -              -              
28             -              -              -              -              -              
31             -              -              -              -              -              
32             -              -              -              -              -              
26             -              -              -              -              -              
29             -              -              -              -              -              
33             -              -              -              -              -              
28             -              -              -              -              -              
27             -              -              -              -              -              
30             -              -              -              -              -              
27             -              -              -              -              -              
37             -              -              -              -              -              
36             -              -              -              -              -              
29             -              -              -              -              -              
32             -              -              -              -              -              
30             -              -              -              -              -              
35             -              -              -              -              -              
27             -              -              -              -              -              
-              
