Avian          Bat            Canine         Equine         Human          Seal           Swine          
3              0              3              5              6              3              18             
0              0              2              4              6              3              21             
0              0              1              5              5              8              12             
0              -              0              1              3              8              9              
1              -              -              0              5              8              13             
7              -              -              4              4              8              3              
5              -              -              -              10             3              5              
5              -              -              -              4              11             7              
7              -              -              -              9              11             8              
9              -              -              -              12             9              -              
6              -              -              -              6              13             -              
6              -              -              -              3              13             -              
6              -              -              -              3              15             -              
7              -              -              -              11             11             -              
6              -              -              -              5              11             -              
8              -              -              -              5              12             -              
15             -              -              -              9              11             -              
9              -              -              -              9              7              -              
11             -              -              -              6              -              -              
19             -              -              -              9              -              -              
8              -              -              -              9              -              -              
11             -              -              -              2              -              -              
11             -              -              -              2              -              -              
8              -              -              -              0              -              -              
16             -              -              -              7              -              -              
7              -              -              -              9              -              -              
7              -              -              -              3              -              -              
18             -              -              -              6              -              -              
18             -              -              -              1              -              -              
17             -              -              -              8              -              -              
14             -              -              -              11             -              -              
9              -              -              -              3              -              -              
18             -              -              -              3              -              -              
11             -              -              -              6              -              -              
17             -              -              -              12             -              -              
6              -              -              -              3              -              -              
5              -              -              -              2              -              -              
5              -              -              -              12             -              -              
3              -              -              -              2              -              -              
6              -              -              -              5              -              -              
6              -              -              -              6              -              -              
3              -              -              -              12             -              -              
3              -              -              -              17             -              -              
16             -              -              -              7              -              -              
14             -              -              -              10             -              -              
12             -              -              -              20             -              -              
8              -              -              -              14             -              -              
17             -              -              -              6              -              -              
13             -              -              -              7              -              -              
3              -              -              -              9              -              -              
0              -              -              -              11             -              -              
0              -              -              -              3              -              -              
6              -              -              -              3              -              -              
3              -              -              -              4              -              -              
4              -              -              -              7              -              -              
2              -              -              -              9              -              -              
-              -              -              -              4              -              -              
-              -              -              -              4              -              -              
-              -              -              -              5              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              4              -              -              
-              -              -              -              0              -              -              
-              -              -              -              3              -              -              
-              -              -              -              1              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              6              -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              2              -              -              
-              -              -              -              7              -              -              
-              -              -              -              2              -              -              
-              -              -              -              2              -              -              
-              -              -              -              2              -              -              
-              -              -              -              1              -              -              
-              -              -              -              3              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              2              -              -              
-              -              -              -              2              -              -              
-              -              -              -              2              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              6              -              -              
-              -              -              -              0              -              -              
-              -              -              -              3              -              -              
-              -              -              -              2              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              1              -              -              
-              -              -              -              6              -              -              
-              -              -              -              2              -              -              
-              -              -              -              4              -              -              
-              -              -              -              6              -              -              
-              -              -              -              0              -              -              
-              -              -              -              11             -              -              
-              -              -              -              6              -              -              
-              -              -              -              12             -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              12             -              -              
-              -              -              -              2              -              -              
-              -              -              -              8              -              -              
-              -              -              -              8              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              8              -              -              
-              -              -              -              8              -              -              
-              -              -              -              8              -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              0              -              -              
-              -              -              -              5              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              7              -              -              
-              -              -              -              12             -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              13             -              -              
-              -              -              -              6              -              -              
-              -              -              -              4              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              6              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              6              -              -              
-              -              -              -              15             -              -              
-              -              -              -              5              -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              10             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              11             -              -              
-              -              -              -              7              -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              13             -              -              
-              -              -              -              8              -              -              
-              -              -              -              11             -              -              
-              -              -              -              16             -              -              
-              -              -              -              -              
