H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
90             60             53             64             60             53             65             74             71             52             53             66             69             45             67             78             64             69             68             47             55             44             40             77             71             62             114            50             54             
74             -              58             57             -              60             64             67             66             -              -              -              71             48             72             74             66             71             -              48             53             47             -              65             -              -              123            -              66             
82             -              60             69             -              66             67             67             71             -              -              -              71             -              63             77             67             57             -              57             60             47             -              -              -              -              -              -              -              
78             -              -              67             -              64             66             70             57             -              -              -              70             -              -              69             68             63             -              53             58             48             -              -              -              -              -              -              -              
80             -              -              59             -              62             67             61             55             -              -              -              67             -              -              81             -              61             -              -              61             54             -              -              -              -              -              -              -              
83             -              -              57             -              60             79             -              71             -              -              -              72             -              -              -              -              63             -              -              62             49             -              -              -              -              -              -              -              
85             -              -              63             -              63             64             -              47             -              -              -              72             -              -              -              -              54             -              -              56             54             -              -              -              -              -              -              -              
81             -              -              64             -              61             70             -              57             -              -              -              66             -              -              -              -              55             -              -              57             48             -              -              -              -              -              -              -              
86             -              -              77             -              61             59             -              66             -              -              -              73             -              -              -              -              62             -              -              56             47             -              -              -              -              -              -              -              
82             -              -              72             -              65             73             -              63             -              -              -              66             -              -              -              -              55             -              -              50             50             -              -              -              -              -              -              -              
66             -              -              69             -              60             51             -              68             -              -              -              74             -              -              -              -              64             -              -              51             46             -              -              -              -              -              -              -              
81             -              -              62             -              57             71             -              70             -              -              -              75             -              -              -              -              61             -              -              53             34             -              -              -              -              -              -              -              
76             -              -              -              -              63             57             -              46             -              -              -              -              -              -              -              -              69             -              -              57             39             -              -              -              -              -              -              -              
58             -              -              -              -              65             68             -              70             -              -              -              -              -              -              -              -              65             -              -              46             44             -              -              -              -              -              -              -              
70             -              -              -              -              37             -              -              63             -              -              -              -              -              -              -              -              68             -              -              53             -              -              -              -              -              -              -              -              
84             -              -              -              -              58             -              -              48             -              -              -              -              -              -              -              -              -              -              -              46             -              -              -              -              -              -              -              -              
69             -              -              -              -              81             -              -              72             -              -              -              -              -              -              -              -              -              -              -              57             -              -              -              -              -              -              -              -              
78             -              -              -              -              62             -              -              62             -              -              -              -              -              -              -              -              -              -              -              55             -              -              -              -              -              -              -              -              
77             -              -              -              -              64             -              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              -              -              -              45             -              -              73             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
71             -              -              -              -              49             -              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
64             -              -              -              -              53             -              -              64             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
63             -              -              -              -              57             -              -              70             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
59             -              -              -              -              58             -              -              71             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
77             -              -              -              -              69             -              -              70             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
65             -              -              -              -              59             -              -              54             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
74             -              -              -              -              66             -              -              70             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              -              -              -              70             -              -              71             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
67             -              -              -              -              74             -              -              75             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
68             -              -              -              -              70             -              -              57             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
80             -              -              -              -              60             -              -              45             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
71             -              -              -              -              59             -              -              72             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
63             -              -              -              -              57             -              -              47             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
73             -              -              -              -              67             -              -              57             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
88             -              -              -              -              75             -              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
90             -              -              -              -              78             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
62             -              -              -              -              60             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
44             -              -              -              -              53             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
50             -              -              -              -              67             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
68             -              -              -              -              62             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
51             -              -              -              -              65             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
38             -              -              -              -              55             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
51             -              -              -              -              68             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
66             -              -              -              -              75             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
36             -              -              -              -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
55             -              -              -              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
54             -              -              -              -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
39             -              -              -              -              49             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
86             -              -              -              -              57             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
97             -              -              -              -              51             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              -              -              -              62             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              66             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              55             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              62             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              61             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              67             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
