CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
485            401            354            457            370            410            
463            481            369            -              468            454            
451            403            372            -              441            467            
448            426            369            -              440            -              
475            436            369            -              449            -              
493            415            398            -              -              -              
444            435            416            -              -              -              
450            436            403            -              -              -              
448            431            385            -              -              -              
441            431            414            -              -              -              
490            432            425            -              -              -              
466            426            419            -              -              -              
436            441            411            -              -              -              
324            437            406            -              -              -              
459            406            381            -              -              -              
454            422            382            -              -              -              
459            394            378            -              -              -              
452            448            412            -              -              -              
441            424            412            -              -              -              
443            424            403            -              -              -              
434            419            404            -              -              -              
439            415            383            -              -              -              
375            439            406            -              -              -              
393            445            413            -              -              -              
432            433            423            -              -              -              
420            438            444            -              -              -              
416            432            440            -              -              -              
381            419            391            -              -              -              
436            444            439            -              -              -              
412            425            432            -              -              -              
438            428            433            -              -              -              
411            404            423            -              -              -              
478            399            415            -              -              -              
438            440            383            -              -              -              
395            433            411            -              -              -              
478            377            371            -              -              -              
493            428            348            -              -              -              
390            442            389            -              -              -              
393            427            383            -              -              -              
432            448            382            -              -              -              
312            398            401            -              -              -              
393            423            376            -              -              -              
387            430            365            -              -              -              
441            465            377            -              -              -              
324            411            436            -              -              -              
324            411            421            -              -              -              
357            440            419            -              -              -              
377            432            427            -              -              -              
435            423            430            -              -              -              
442            447            438            -              -              -              
454            433            433            -              -              -              
411            475            419            -              -              -              
412            414            447            -              -              -              
419            413            412            -              -              -              
405            396            416            -              -              -              
410            439            393            -              -              -              
428            428            393            -              -              -              
462            442            383            -              -              -              
429            427            401            -              -              -              
437            410            379            -              -              -              
420            428            412            -              -              -              
420            449            -              -              -              -              
415            416            -              -              -              -              
487            431            -              -              -              -              
482            416            -              -              -              -              
456            393            -              -              -              -              
422            378            -              -              -              -              
469            411            -              -              -              -              
456            425            -              -              -              -              
407            403            -              -              -              -              
470            431            -              -              -              -              
396            420            -              -              -              -              
400            423            -              -              -              -              
459            413            -              -              -              -              
401            409            -              -              -              -              
475            413            -              -              -              -              
462            -              -              -              -              -              
433            -              -              -              -              -              
407            -              -              -              -              -              
392            -              -              -              -              -              
354            -              -              -              -              -              
405            -              -              -              -              -              
388            -              -              -              -              -              
363            -              -              -              -              -              
421            -              -              -              -              -              
432            -              -              -              -              -              
317            -              -              -              -              -              
464            -              -              -              -              -              
435            -              -              -              -              -              
456            -              -              -              -              -              
455            -              -              -              -              -              
467            -              -              -              -              -              
459            -              -              -              -              -              
420            -              -              -              -              -              
448            -              -              -              -              -              
461            -              -              -              -              -              
451            -              -              -              -              -              
422            -              -              -              -              -              
423            -              -              -              -              -              
463            -              -              -              -              -              
383            -              -              -              -              -              
461            -              -              -              -              -              
469            -              -              -              -              -              
408            -              -              -              -              -              
455            -              -              -              -              -              
417            -              -              -              -              -              
430            -              -              -              -              -              
417            -              -              -              -              -              
424            -              -              -              -              -              
429            -              -              -              -              -              
420            -              -              -              -              -              
447            -              -              -              -              -              
423            -              -              -              -              -              
415            -              -              -              -              -              
414            -              -              -              -              -              
388            -              -              -              -              -              
440            -              -              -              -              -              
465            -              -              -              -              -              
473            -              -              -              -              -              
477            -              -              -              -              -              
439            -              -              -              -              -              
432            -              -              -              -              -              
424            -              -              -              -              -              
-              
