Avian          Bat            Canine         Equine         Human          Seal           Swine          
14             49             27             40             19             38             22             
9              4              37             40             10             37             24             
18             5              36             37             20             18             10             
6              -              27             39             12             17             20             
8              -              -              31             20             18             23             
17             -              -              40             26             12             22             
13             -              -              -              16             24             19             
11             -              -              -              22             10             32             
22             -              -              -              14             12             34             
23             -              -              -              12             3              -              
18             -              -              -              4              9              -              
17             -              -              -              12             9              -              
30             -              -              -              9              15             -              
29             -              -              -              14             13             -              
30             -              -              -              12             6              -              
32             -              -              -              18             12             -              
28             -              -              -              11             10             -              
28             -              -              -              31             4              -              
24             -              -              -              15             -              -              
24             -              -              -              9              -              -              
30             -              -              -              11             -              -              
21             -              -              -              24             -              -              
20             -              -              -              8              -              -              
24             -              -              -              25             -              -              
24             -              -              -              10             -              -              
21             -              -              -              23             -              -              
23             -              -              -              7              -              -              
19             -              -              -              27             -              -              
17             -              -              -              11             -              -              
23             -              -              -              24             -              -              
22             -              -              -              27             -              -              
23             -              -              -              14             -              -              
19             -              -              -              18             -              -              
16             -              -              -              12             -              -              
14             -              -              -              16             -              -              
21             -              -              -              14             -              -              
14             -              -              -              26             -              -              
20             -              -              -              15             -              -              
18             -              -              -              30             -              -              
19             -              -              -              29             -              -              
21             -              -              -              27             -              -              
18             -              -              -              12             -              -              
16             -              -              -              4              -              -              
8              -              -              -              15             -              -              
10             -              -              -              17             -              -              
9              -              -              -              9              -              -              
12             -              -              -              21             -              -              
33             -              -              -              21             -              -              
15             -              -              -              18             -              -              
16             -              -              -              14             -              -              
15             -              -              -              2              -              -              
22             -              -              -              38             -              -              
14             -              -              -              38             -              -              
18             -              -              -              25             -              -              
32             -              -              -              33             -              -              
33             -              -              -              37             -              -              
-              -              -              -              32             -              -              
-              -              -              -              33             -              -              
-              -              -              -              30             -              -              
-              -              -              -              37             -              -              
-              -              -              -              29             -              -              
-              -              -              -              34             -              -              
-              -              -              -              28             -              -              
-              -              -              -              36             -              -              
-              -              -              -              37             -              -              
-              -              -              -              25             -              -              
-              -              -              -              32             -              -              
-              -              -              -              21             -              -              
-              -              -              -              30             -              -              
-              -              -              -              35             -              -              
-              -              -              -              17             -              -              
-              -              -              -              36             -              -              
-              -              -              -              35             -              -              
-              -              -              -              29             -              -              
-              -              -              -              29             -              -              
-              -              -              -              32             -              -              
-              -              -              -              37             -              -              
-              -              -              -              35             -              -              
-              -              -              -              31             -              -              
-              -              -              -              36             -              -              
-              -              -              -              32             -              -              
-              -              -              -              23             -              -              
-              -              -              -              40             -              -              
-              -              -              -              32             -              -              
-              -              -              -              46             -              -              
-              -              -              -              36             -              -              
-              -              -              -              41             -              -              
-              -              -              -              34             -              -              
-              -              -              -              26             -              -              
-              -              -              -              31             -              -              
-              -              -              -              40             -              -              
-              -              -              -              23             -              -              
-              -              -              -              26             -              -              
-              -              -              -              39             -              -              
-              -              -              -              29             -              -              
-              -              -              -              25             -              -              
-              -              -              -              35             -              -              
-              -              -              -              34             -              -              
-              -              -              -              26             -              -              
-              -              -              -              27             -              -              
-              -              -              -              32             -              -              
-              -              -              -              26             -              -              
-              -              -              -              27             -              -              
-              -              -              -              29             -              -              
-              -              -              -              27             -              -              
-              -              -              -              18             -              -              
-              -              -              -              30             -              -              
-              -              -              -              21             -              -              
-              -              -              -              24             -              -              
-              -              -              -              33             -              -              
-              -              -              -              20             -              -              
-              -              -              -              14             -              -              
-              -              -              -              33             -              -              
-              -              -              -              21             -              -              
-              -              -              -              26             -              -              
-              -              -              -              24             -              -              
-              -              -              -              21             -              -              
-              -              -              -              28             -              -              
-              -              -              -              14             -              -              
-              -              -              -              20             -              -              
-              -              -              -              29             -              -              
-              -              -              -              17             -              -              
-              -              -              -              22             -              -              
-              -              -              -              23             -              -              
-              -              -              -              14             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              14             -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              19             -              -              
-              -              -              -              12             -              -              
-              -              -              -              10             -              -              
-              -              -              -              14             -              -              
-              -              -              -              0              -              -              
-              -              -              -              9              -              -              
-              -              -              -              17             -              -              
-              -              -              -              7              -              -              
-              -              -              -              10             -              -              
-              -              -              -              11             -              -              
-              -              -              -              16             -              -              
-              -              -              -              13             -              -              
-              -              -              -              9              -              -              
-              -              -              -              11             -              -              
-              -              -              -              21             -              -              
-              -              -              -              12             -              -              
-              -              -              -              29             -              -              
-              -              -              -              12             -              -              
-              -              -              -              20             -              -              
-              -              -              -              32             -              -              
-              -              -              -              19             -              -              
-              -              -              -              14             -              -              
-              -              -              -              18             -              -              
-              -              -              -              4              -              -              
-              -              -              -              29             -              -              
-              -              -              -              35             -              -              
-              -              -              -              33             -              -              
-              -              -              -              34             -              -              
-              -              -              -              32             -              -              
-              -              -              -              30             -              -              
-              -              -              -              32             -              -              
-              -              -              -              29             -              -              
-              -              -              -              32             -              -              
-              -              -              -              35             -              -              
-              -              -              -              32             -              -              
-              -              -              -              31             -              -              
-              -              -              -              29             -              -              
-              -              -              -              35             -              -              
-              -              -              -              -              
