H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
9              15             4              5              14             12             13             6              6              5              21             3              4              30             10             18             
13             17             9              7              21             12             12             -              9              -              20             -              -              28             -              18             
17             14             3              10             12             11             13             -              8              -              -              -              -              -              -              -              
15             15             9              11             25             11             11             -              8              -              -              -              -              -              -              -              
20             13             9              3              21             12             0              -              6              -              -              -              -              -              -              -              
15             10             9              -              12             9              9              -              6              -              -              -              -              -              -              -              
12             13             9              -              9              11             9              -              6              -              -              -              -              -              -              -              
17             14             9              -              12             12             13             -              6              -              -              -              -              -              -              -              
13             13             9              -              15             9              13             -              6              -              -              -              -              -              -              -              
10             16             9              -              9              14             6              -              6              -              -              -              -              -              -              -              
5              10             9              -              23             9              12             -              6              -              -              -              -              -              -              -              
15             13             5              -              22             14             8              -              6              -              -              -              -              -              -              -              
15             15             9              -              13             6              3              -              6              -              -              -              -              -              -              -              
13             14             9              -              21             6              5              -              6              -              -              -              -              -              -              -              
16             15             3              -              13             6              0              -              6              -              -              -              -              -              -              -              
21             20             9              -              10             6              8              -              8              -              -              -              -              -              -              -              
10             -              3              -              20             7              7              -              6              -              -              -              -              -              -              -              
14             -              9              -              12             -              8              -              10             -              -              -              -              -              -              -              
9              -              9              -              12             -              6              -              7              -              -              -              -              -              -              -              
11             -              3              -              11             -              12             -              2              -              -              -              -              -              -              -              
7              -              9              -              3              -              3              -              9              -              -              -              -              -              -              -              
13             -              9              -              13             -              6              -              7              -              -              -              -              -              -              -              
9              -              10             -              11             -              11             -              6              -              -              -              -              -              -              -              
16             -              10             -              12             -              15             -              6              -              -              -              -              -              -              -              
9              -              10             -              10             -              -              -              8              -              -              -              -              -              -              -              
12             -              9              -              3              -              -              -              7              -              -              -              -              -              -              -              
9              -              9              -              18             -              -              -              9              -              -              -              -              -              -              -              
14             -              9              -              18             -              -              -              7              -              -              -              -              -              -              -              
16             -              12             -              18             -              -              -              11             -              -              -              -              -              -              -              
9              -              12             -              16             -              -              -              5              -              -              -              -              -              -              -              
11             -              2              -              4              -              -              -              9              -              -              -              -              -              -              -              
12             -              9              -              16             -              -              -              12             -              -              -              -              -              -              -              
12             -              9              -              15             -              -              -              5              -              -              -              -              -              -              -              
9              -              9              -              13             -              -              -              8              -              -              -              -              -              -              -              
15             -              9              -              13             -              -              -              6              -              -              -              -              -              -              -              
10             -              2              -              13             -              -              -              5              -              -              -              -              -              -              -              
12             -              8              -              10             -              -              -              -              -              -              -              -              -              -              -              
16             -              9              -              9              -              -              -              -              -              -              -              -              -              -              -              
15             -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
16             -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
17             -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
14             -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
14             -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
28             -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
14             -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
