Avian          Bat            Canine         Equine         Human          Seal           Swine          
50             28             36             49             56             25             48             
20             38             50             41             45             27             64             
24             47             27             52             57             23             52             
30             -              50             29             58             14             40             
20             -              -              39             56             12             37             
41             -              -              29             57             21             34             
43             -              -              -              46             23             38             
41             -              -              -              59             31             21             
45             -              -              -              43             23             37             
48             -              -              -              42             25             -              
48             -              -              -              34             22             -              
38             -              -              -              62             24             -              
36             -              -              -              58             24             -              
41             -              -              -              62             28             -              
36             -              -              -              43             25             -              
32             -              -              -              61             26             -              
26             -              -              -              33             22             -              
31             -              -              -              50             6              -              
42             -              -              -              39             -              -              
21             -              -              -              43             -              -              
38             -              -              -              37             -              -              
44             -              -              -              45             -              -              
45             -              -              -              56             -              -              
34             -              -              -              55             -              -              
27             -              -              -              38             -              -              
30             -              -              -              58             -              -              
39             -              -              -              40             -              -              
41             -              -              -              64             -              -              
31             -              -              -              56             -              -              
18             -              -              -              54             -              -              
32             -              -              -              58             -              -              
29             -              -              -              55             -              -              
38             -              -              -              52             -              -              
29             -              -              -              35             -              -              
48             -              -              -              50             -              -              
35             -              -              -              53             -              -              
36             -              -              -              48             -              -              
29             -              -              -              51             -              -              
32             -              -              -              48             -              -              
30             -              -              -              44             -              -              
35             -              -              -              27             -              -              
27             -              -              -              38             -              -              
34             -              -              -              50             -              -              
26             -              -              -              42             -              -              
27             -              -              -              43             -              -              
25             -              -              -              28             -              -              
30             -              -              -              51             -              -              
36             -              -              -              42             -              -              
30             -              -              -              40             -              -              
19             -              -              -              50             -              -              
23             -              -              -              24             -              -              
15             -              -              -              26             -              -              
23             -              -              -              43             -              -              
9              -              -              -              41             -              -              
30             -              -              -              44             -              -              
29             -              -              -              37             -              -              
-              -              -              -              39             -              -              
-              -              -              -              41             -              -              
-              -              -              -              38             -              -              
-              -              -              -              41             -              -              
-              -              -              -              34             -              -              
-              -              -              -              38             -              -              
-              -              -              -              30             -              -              
-              -              -              -              36             -              -              
-              -              -              -              30             -              -              
-              -              -              -              26             -              -              
-              -              -              -              31             -              -              
-              -              -              -              53             -              -              
-              -              -              -              36             -              -              
-              -              -              -              37             -              -              
-              -              -              -              33             -              -              
-              -              -              -              42             -              -              
-              -              -              -              41             -              -              
-              -              -              -              29             -              -              
-              -              -              -              38             -              -              
-              -              -              -              39             -              -              
-              -              -              -              37             -              -              
-              -              -              -              38             -              -              
-              -              -              -              43             -              -              
-              -              -              -              42             -              -              
-              -              -              -              39             -              -              
-              -              -              -              35             -              -              
-              -              -              -              36             -              -              
-              -              -              -              32             -              -              
-              -              -              -              42             -              -              
-              -              -              -              42             -              -              
-              -              -              -              54             -              -              
-              -              -              -              35             -              -              
-              -              -              -              27             -              -              
-              -              -              -              32             -              -              
-              -              -              -              46             -              -              
-              -              -              -              38             -              -              
-              -              -              -              40             -              -              
-              -              -              -              37             -              -              
-              -              -              -              37             -              -              
-              -              -              -              30             -              -              
-              -              -              -              22             -              -              
-              -              -              -              25             -              -              
-              -              -              -              16             -              -              
-              -              -              -              19             -              -              
-              -              -              -              24             -              -              
-              -              -              -              36             -              -              
-              -              -              -              44             -              -              
-              -              -              -              36             -              -              
-              -              -              -              33             -              -              
-              -              -              -              40             -              -              
-              -              -              -              46             -              -              
-              -              -              -              48             -              -              
-              -              -              -              49             -              -              
-              -              -              -              43             -              -              
-              -              -              -              43             -              -              
-              -              -              -              39             -              -              
-              -              -              -              45             -              -              
-              -              -              -              37             -              -              
-              -              -              -              40             -              -              
-              -              -              -              30             -              -              
-              -              -              -              37             -              -              
-              -              -              -              26             -              -              
-              -              -              -              21             -              -              
-              -              -              -              44             -              -              
-              -              -              -              35             -              -              
-              -              -              -              42             -              -              
-              -              -              -              45             -              -              
-              -              -              -              43             -              -              
-              -              -              -              28             -              -              
-              -              -              -              31             -              -              
-              -              -              -              32             -              -              
-              -              -              -              26             -              -              
-              -              -              -              29             -              -              
-              -              -              -              33             -              -              
-              -              -              -              28             -              -              
-              -              -              -              27             -              -              
-              -              -              -              30             -              -              
-              -              -              -              27             -              -              
-              -              -              -              37             -              -              
-              -              -              -              22             -              -              
-              -              -              -              21             -              -              
-              -              -              -              15             -              -              
-              -              -              -              17             -              -              
-              -              -              -              21             -              -              
-              -              -              -              17             -              -              
-              -              -              -              18             -              -              
-              -              -              -              18             -              -              
-              -              -              -              21             -              -              
-              -              -              -              17             -              -              
-              -              -              -              42             -              -              
-              -              -              -              11             -              -              
-              -              -              -              19             -              -              
-              -              -              -              14             -              -              
-              -              -              -              21             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              14             -              -              
-              -              -              -              22             -              -              
-              -              -              -              18             -              -              
-              -              -              -              20             -              -              
-              -              -              -              14             -              -              
-              -              -              -              20             -              -              
-              -              -              -              24             -              -              
-              -              -              -              22             -              -              
-              -              -              -              24             -              -              
-              -              -              -              24             -              -              
-              -              -              -              32             -              -              
-              -              -              -              23             -              -              
-              -              -              -              27             -              -              
-              -              -              -              24             -              -              
-              -              -              -              33             -              -              
-              -              -              -              25             -              -              
-              -              -              -              27             -              -              
-              -              -              -              20             -              -              
-              -              -              -              23             -              -              
-              -              -              -              20             -              -              
-              -              -              -              -              
