CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
176            214            160            151            149            166            
140            228            156            -              149            179            
168            207            168            -              143            179            
163            224            137            -              173            -              
174            227            129            -              178            -              
173            208            133            -              -              -              
145            217            133            -              -              -              
164            222            119            -              -              -              
144            221            143            -              -              -              
156            216            152            -              -              -              
150            221            154            -              -              -              
159            200            141            -              -              -              
149            224            156            -              -              -              
139            223            145            -              -              -              
140            201            133            -              -              -              
169            209            133            -              -              -              
137            211            138            -              -              -              
179            223            156            -              -              -              
176            226            134            -              -              -              
153            194            153            -              -              -              
147            224            147            -              -              -              
163            237            126            -              -              -              
134            213            143            -              -              -              
139            210            145            -              -              -              
162            247            182            -              -              -              
141            225            188            -              -              -              
166            251            202            -              -              -              
167            249            156            -              -              -              
144            256            180            -              -              -              
151            254            178            -              -              -              
166            202            180            -              -              -              
173            217            203            -              -              -              
157            209            204            -              -              -              
167            255            195            -              -              -              
190            258            203            -              -              -              
203            207            197            -              -              -              
167            222            178            -              -              -              
117            203            196            -              -              -              
131            234            200            -              -              -              
175            258            206            -              -              -              
153            208            199            -              -              -              
135            210            182            -              -              -              
121            251            188            -              -              -              
157            242            179            -              -              -              
96             204            199            -              -              -              
105            185            199            -              -              -              
90             203            192            -              -              -              
106            187            191            -              -              -              
176            195            202            -              -              -              
182            218            199            -              -              -              
179            225            202            -              -              -              
129            244            196            -              -              -              
150            205            205            -              -              -              
136            176            184            -              -              -              
142            183            194            -              -              -              
136            203            152            -              -              -              
129            221            182            -              -              -              
167            219            159            -              -              -              
144            201            180            -              -              -              
147            195            159            -              -              -              
135            202            130            -              -              -              
135            237            -              -              -              -              
137            217            -              -              -              -              
137            227            -              -              -              -              
139            203            -              -              -              -              
144            210            -              -              -              -              
138            201            -              -              -              -              
135            212            -              -              -              -              
179            199            -              -              -              -              
137            194            -              -              -              -              
148            230            -              -              -              -              
150            217            -              -              -              -              
153            204            -              -              -              -              
151            230            -              -              -              -              
117            239            -              -              -              -              
166            210            -              -              -              -              
151            -              -              -              -              -              
129            -              -              -              -              -              
149            -              -              -              -              -              
171            -              -              -              -              -              
128            -              -              -              -              -              
167            -              -              -              -              -              
146            -              -              -              -              -              
125            -              -              -              -              -              
160            -              -              -              -              -              
142            -              -              -              -              -              
133            -              -              -              -              -              
161            -              -              -              -              -              
147            -              -              -              -              -              
143            -              -              -              -              -              
168            -              -              -              -              -              
164            -              -              -              -              -              
152            -              -              -              -              -              
154            -              -              -              -              -              
172            -              -              -              -              -              
179            -              -              -              -              -              
154            -              -              -              -              -              
155            -              -              -              -              -              
134            -              -              -              -              -              
174            -              -              -              -              -              
151            -              -              -              -              -              
167            -              -              -              -              -              
185            -              -              -              -              -              
148            -              -              -              -              -              
156            -              -              -              -              -              
150            -              -              -              -              -              
172            -              -              -              -              -              
169            -              -              -              -              -              
166            -              -              -              -              -              
163            -              -              -              -              -              
173            -              -              -              -              -              
163            -              -              -              -              -              
163            -              -              -              -              -              
160            -              -              -              -              -              
146            -              -              -              -              -              
160            -              -              -              -              -              
158            -              -              -              -              -              
153            -              -              -              -              -              
145            -              -              -              -              -              
154            -              -              -              -              -              
137            -              -              -              -              -              
144            -              -              -              -              -              
141            -              -              -              -              -              
-              
