CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
14             6              18             3              3              0              
6              11             23             -              12             0              
15             4              22             -              13             0              
5              20             15             -              24             -              
14             18             21             -              19             -              
12             15             17             -              -              -              
10             17             21             -              -              -              
16             15             16             -              -              -              
9              22             18             -              -              -              
12             16             9              -              -              -              
7              15             22             -              -              -              
9              16             16             -              -              -              
11             13             12             -              -              -              
27             12             11             -              -              -              
7              4              9              -              -              -              
16             9              7              -              -              -              
9              7              12             -              -              -              
16             15             4              -              -              -              
8              12             7              -              -              -              
15             14             6              -              -              -              
9              20             12             -              -              -              
10             13             20             -              -              -              
17             6              12             -              -              -              
15             10             22             -              -              -              
7              11             24             -              -              -              
25             16             23             -              -              -              
3              11             19             -              -              -              
21             11             19             -              -              -              
12             11             11             -              -              -              
26             10             10             -              -              -              
21             14             8              -              -              -              
11             16             11             -              -              -              
12             12             7              -              -              -              
6              17             18             -              -              -              
12             11             15             -              -              -              
6              2              12             -              -              -              
9              17             14             -              -              -              
30             3              16             -              -              -              
17             11             19             -              -              -              
17             24             16             -              -              -              
15             13             13             -              -              -              
31             5              15             -              -              -              
32             11             15             -              -              -              
9              15             8              -              -              -              
0              5              33             -              -              -              
0              8              23             -              -              -              
0              12             19             -              -              -              
1              4              14             -              -              -              
21             8              17             -              -              -              
34             12             16             -              -              -              
18             14             19             -              -              -              
18             11             19             -              -              -              
7              18             19             -              -              -              
5              8              13             -              -              -              
5              11             23             -              -              -              
7              3              15             -              -              -              
10             3              23             -              -              -              
22             3              9              -              -              -              
17             17             17             -              -              -              
9              21             24             -              -              -              
9              17             15             -              -              -              
9              6              -              -              -              -              
11             14             -              -              -              -              
7              18             -              -              -              -              
10             4              -              -              -              -              
9              0              -              -              -              -              
6              14             -              -              -              -              
20             2              -              -              -              -              
9              4              -              -              -              -              
1              0              -              -              -              -              
6              19             -              -              -              -              
2              25             -              -              -              -              
6              20             -              -              -              -              
7              11             -              -              -              -              
0              14             -              -              -              -              
11             7              -              -              -              -              
6              -              -              -              -              -              
13             -              -              -              -              -              
9              -              -              -              -              -              
9              -              -              -              -              -              
4              -              -              -              -              -              
6              -              -              -              -              -              
13             -              -              -              -              -              
7              -              -              -              -              -              
8              -              -              -              -              -              
8              -              -              -              -              -              
9              -              -              -              -              -              
11             -              -              -              -              -              
19             -              -              -              -              -              
8              -              -              -              -              -              
12             -              -              -              -              -              
11             -              -              -              -              -              
8              -              -              -              -              -              
16             -              -              -              -              -              
7              -              -              -              -              -              
7              -              -              -              -              -              
18             -              -              -              -              -              
18             -              -              -              -              -              
17             -              -              -              -              -              
14             -              -              -              -              -              
10             -              -              -              -              -              
18             -              -              -              -              -              
11             -              -              -              -              -              
21             -              -              -              -              -              
6              -              -              -              -              -              
6              -              -              -              -              -              
10             -              -              -              -              -              
11             -              -              -              -              -              
11             -              -              -              -              -              
10             -              -              -              -              -              
10             -              -              -              -              -              
12             -              -              -              -              -              
9              -              -              -              -              -              
9              -              -              -              -              -              
13             -              -              -              -              -              
10             -              -              -              -              -              
17             -              -              -              -              -              
7              -              -              -              -              -              
6              -              -              -              -              -              
3              -              -              -              -              -              
6              -              -              -              -              -              
6              -              -              -              -              -              
5              -              -              -              -              -              
-              
