Avian          Bat            Canine         Equine         Human          Seal           Swine          
24             17             33             36             33             54             33             
9              45             41             35             18             59             26             
6              47             31             42             23             42             33             
3              -              36             30             28             34             35             
9              -              -              26             19             42             18             
39             -              -              38             29             39             41             
35             -              -              -              24             37             42             
26             -              -              -              22             37             64             
32             -              -              -              20             35             59             
28             -              -              -              22             38             -              
28             -              -              -              12             34             -              
27             -              -              -              27             38             -              
50             -              -              -              30             38             -              
47             -              -              -              16             35             -              
50             -              -              -              15             36             -              
58             -              -              -              20             38             -              
66             -              -              -              12             41             -              
56             -              -              -              27             33             -              
28             -              -              -              24             -              -              
9              -              -              -              32             -              -              
41             -              -              -              17             -              -              
24             -              -              -              26             -              -              
23             -              -              -              15             -              -              
36             -              -              -              16             -              -              
13             -              -              -              24             -              -              
31             -              -              -              28             -              -              
47             -              -              -              32             -              -              
52             -              -              -              27             -              -              
36             -              -              -              28             -              -              
7              -              -              -              24             -              -              
47             -              -              -              27             -              -              
35             -              -              -              36             -              -              
34             -              -              -              30             -              -              
37             -              -              -              20             -              -              
37             -              -              -              42             -              -              
44             -              -              -              25             -              -              
16             -              -              -              29             -              -              
22             -              -              -              30             -              -              
23             -              -              -              24             -              -              
19             -              -              -              22             -              -              
22             -              -              -              42             -              -              
17             -              -              -              27             -              -              
29             -              -              -              24             -              -              
30             -              -              -              16             -              -              
37             -              -              -              15             -              -              
37             -              -              -              35             -              -              
35             -              -              -              36             -              -              
44             -              -              -              16             -              -              
37             -              -              -              17             -              -              
43             -              -              -              24             -              -              
27             -              -              -              29             -              -              
29             -              -              -              59             -              -              
47             -              -              -              44             -              -              
40             -              -              -              47             -              -              
34             -              -              -              47             -              -              
36             -              -              -              42             -              -              
-              -              -              -              47             -              -              
-              -              -              -              54             -              -              
-              -              -              -              44             -              -              
-              -              -              -              45             -              -              
-              -              -              -              42             -              -              
-              -              -              -              48             -              -              
-              -              -              -              40             -              -              
-              -              -              -              37             -              -              
-              -              -              -              39             -              -              
-              -              -              -              50             -              -              
-              -              -              -              44             -              -              
-              -              -              -              36             -              -              
-              -              -              -              39             -              -              
-              -              -              -              43             -              -              
-              -              -              -              62             -              -              
-              -              -              -              48             -              -              
-              -              -              -              50             -              -              
-              -              -              -              48             -              -              
-              -              -              -              29             -              -              
-              -              -              -              51             -              -              
-              -              -              -              41             -              -              
-              -              -              -              51             -              -              
-              -              -              -              51             -              -              
-              -              -              -              54             -              -              
-              -              -              -              51             -              -              
-              -              -              -              45             -              -              
-              -              -              -              40             -              -              
-              -              -              -              39             -              -              
-              -              -              -              51             -              -              
-              -              -              -              54             -              -              
-              -              -              -              39             -              -              
-              -              -              -              37             -              -              
-              -              -              -              36             -              -              
-              -              -              -              48             -              -              
-              -              -              -              52             -              -              
-              -              -              -              36             -              -              
-              -              -              -              41             -              -              
-              -              -              -              38             -              -              
-              -              -              -              65             -              -              
-              -              -              -              43             -              -              
-              -              -              -              50             -              -              
-              -              -              -              39             -              -              
-              -              -              -              47             -              -              
-              -              -              -              21             -              -              
-              -              -              -              43             -              -              
-              -              -              -              40             -              -              
-              -              -              -              43             -              -              
-              -              -              -              39             -              -              
-              -              -              -              52             -              -              
-              -              -              -              52             -              -              
-              -              -              -              24             -              -              
-              -              -              -              52             -              -              
-              -              -              -              44             -              -              
-              -              -              -              26             -              -              
-              -              -              -              47             -              -              
-              -              -              -              38             -              -              
-              -              -              -              27             -              -              
-              -              -              -              36             -              -              
-              -              -              -              35             -              -              
-              -              -              -              49             -              -              
-              -              -              -              36             -              -              
-              -              -              -              49             -              -              
-              -              -              -              33             -              -              
-              -              -              -              35             -              -              
-              -              -              -              40             -              -              
-              -              -              -              24             -              -              
-              -              -              -              28             -              -              
-              -              -              -              47             -              -              
-              -              -              -              35             -              -              
-              -              -              -              29             -              -              
-              -              -              -              34             -              -              
-              -              -              -              37             -              -              
-              -              -              -              36             -              -              
-              -              -              -              20             -              -              
-              -              -              -              37             -              -              
-              -              -              -              36             -              -              
-              -              -              -              26             -              -              
-              -              -              -              30             -              -              
-              -              -              -              22             -              -              
-              -              -              -              34             -              -              
-              -              -              -              35             -              -              
-              -              -              -              43             -              -              
-              -              -              -              37             -              -              
-              -              -              -              42             -              -              
-              -              -              -              47             -              -              
-              -              -              -              45             -              -              
-              -              -              -              44             -              -              
-              -              -              -              39             -              -              
-              -              -              -              42             -              -              
-              -              -              -              49             -              -              
-              -              -              -              38             -              -              
-              -              -              -              41             -              -              
-              -              -              -              42             -              -              
-              -              -              -              30             -              -              
-              -              -              -              51             -              -              
-              -              -              -              25             -              -              
-              -              -              -              36             -              -              
-              -              -              -              44             -              -              
-              -              -              -              28             -              -              
-              -              -              -              33             -              -              
-              -              -              -              42             -              -              
-              -              -              -              40             -              -              
-              -              -              -              63             -              -              
-              -              -              -              37             -              -              
-              -              -              -              37             -              -              
-              -              -              -              40             -              -              
-              -              -              -              33             -              -              
-              -              -              -              31             -              -              
-              -              -              -              36             -              -              
-              -              -              -              38             -              -              
-              -              -              -              31             -              -              
-              -              -              -              33             -              -              
-              -              -              -              30             -              -              
-              -              -              -              32             -              -              
-              -              -              -              27             -              -              
-              -              -              -              33             -              -              
-              -              -              -              29             -              -              
-              -              -              -              -              
