H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
4              5              6              9              2              13             6              10             3              10             11             6              19             9              18             20             
11             4              6              7              12             12             2              -              3              -              13             -              -              9              -              32             
5              4              6              12             3              13             4              -              3              -              -              -              -              -              -              -              
5              12             6              6              10             14             5              -              5              -              -              -              -              -              -              -              
6              3              6              13             12             15             3              -              0              -              -              -              -              -              -              -              
7              19             6              -              1              11             7              -              0              -              -              -              -              -              -              -              
6              6              6              -              6              16             6              -              0              -              -              -              -              -              -              -              
5              10             6              -              0              13             5              -              0              -              -              -              -              -              -              -              
4              12             6              -              0              10             4              -              0              -              -              -              -              -              -              -              
4              6              6              -              3              9              10             -              0              -              -              -              -              -              -              -              
4              12             6              -              6              11             4              -              0              -              -              -              -              -              -              -              
3              7              6              -              2              16             10             -              0              -              -              -              -              -              -              -              
3              8              6              -              7              15             9              -              0              -              -              -              -              -              -              -              
11             1              6              -              4              13             4              -              0              -              -              -              -              -              -              -              
5              9              6              -              10             13             9              -              0              -              -              -              -              -              -              -              
4              9              6              -              14             17             18             -              0              -              -              -              -              -              -              -              
11             -              11             -              0              13             5              -              0              -              -              -              -              -              -              -              
8              -              6              -              0              -              6              -              0              -              -              -              -              -              -              -              
4              -              6              -              8              -              6              -              0              -              -              -              -              -              -              -              
7              -              6              -              0              -              12             -              0              -              -              -              -              -              -              -              
3              -              7              -              0              -              9              -              3              -              -              -              -              -              -              -              
3              -              6              -              2              -              6              -              6              -              -              -              -              -              -              -              
8              -              6              -              0              -              4              -              5              -              -              -              -              -              -              -              
9              -              6              -              2              -              9              -              3              -              -              -              -              -              -              -              
5              -              6              -              4              -              -              -              4              -              -              -              -              -              -              -              
9              -              6              -              2              -              -              -              4              -              -              -              -              -              -              -              
3              -              6              -              6              -              -              -              5              -              -              -              -              -              -              -              
9              -              6              -              3              -              -              -              4              -              -              -              -              -              -              -              
4              -              6              -              6              -              -              -              5              -              -              -              -              -              -              -              
9              -              6              -              6              -              -              -              5              -              -              -              -              -              -              -              
9              -              5              -              6              -              -              -              6              -              -              -              -              -              -              -              
0              -              6              -              6              -              -              -              6              -              -              -              -              -              -              -              
7              -              6              -              4              -              -              -              6              -              -              -              -              -              -              -              
4              -              6              -              3              -              -              -              8              -              -              -              -              -              -              -              
7              -              6              -              3              -              -              -              6              -              -              -              -              -              -              -              
3              -              6              -              6              -              -              -              4              -              -              -              -              -              -              -              
7              -              6              -              7              -              -              -              -              -              -              -              -              -              -              -              
15             -              6              -              2              -              -              -              -              -              -              -              -              -              -              -              
15             -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
