H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
6              7              3              8              9              8              0              3              21             3              0              6              3              5              0              0              
6              5              8              15             1              8              5              -              20             -              0              -              -              2              -              0              
8              5              4              9              6              8              4              -              14             -              -              -              -              -              -              -              
3              7              12             7              2              7              3              -              14             -              -              -              -              -              -              -              
8              10             11             10             4              6              0              -              8              -              -              -              -              -              -              -              
4              20             8              -              6              9              11             -              8              -              -              -              -              -              -              -              
10             14             9              -              0              6              12             -              8              -              -              -              -              -              -              -              
7              6              8              -              11             6              7              -              8              -              -              -              -              -              -              -              
9              7              13             -              6              9              12             -              3              -              -              -              -              -              -              -              
12             9              9              -              12             8              3              -              13             -              -              -              -              -              -              -              
6              11             9              -              6              9              6              -              11             -              -              -              -              -              -              -              
3              7              5              -              9              5              13             -              9              -              -              -              -              -              -              -              
3              9              9              -              3              5              6              -              13             -              -              -              -              -              -              -              
11             6              5              -              6              3              4              -              13             -              -              -              -              -              -              -              
5              6              0              -              12             6              3              -              16             -              -              -              -              -              -              -              
8              13             5              -              3              6              0              -              13             -              -              -              -              -              -              -              
9              -              1              -              8              3              6              -              11             -              -              -              -              -              -              -              
11             -              7              -              8              -              0              -              12             -              -              -              -              -              -              -              
6              -              6              -              6              -              1              -              11             -              -              -              -              -              -              -              
9              -              8              -              11             -              0              -              7              -              -              -              -              -              -              -              
9              -              16             -              19             -              6              -              25             -              -              -              -              -              -              -              
5              -              10             -              8              -              15             -              18             -              -              -              -              -              -              -              
2              -              6              -              11             -              5              -              16             -              -              -              -              -              -              -              
0              -              5              -              11             -              15             -              11             -              -              -              -              -              -              -              
7              -              2              -              8              -              -              -              14             -              -              -              -              -              -              -              
14             -              10             -              16             -              -              -              13             -              -              -              -              -              -              -              
3              -              2              -              7              -              -              -              15             -              -              -              -              -              -              -              
9              -              2              -              7              -              -              -              14             -              -              -              -              -              -              -              
1              -              2              -              18             -              -              -              15             -              -              -              -              -              -              -              
15             -              1              -              18             -              -              -              11             -              -              -              -              -              -              -              
14             -              12             -              17             -              -              -              20             -              -              -              -              -              -              -              
3              -              8              -              14             -              -              -              12             -              -              -              -              -              -              -              
3              -              3              -              9              -              -              -              18             -              -              -              -              -              -              -              
6              -              9              -              18             -              -              -              8              -              -              -              -              -              -              -              
12             -              2              -              11             -              -              -              14             -              -              -              -              -              -              -              
3              -              2              -              17             -              -              -              21             -              -              -              -              -              -              -              
2              -              9              -              6              -              -              -              -              -              -              -              -              -              -              -              
12             -              3              -              6              -              -              -              -              -              -              -              -              -              -              -              
2              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
5              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
17             -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
1              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
21             -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
