Avian          Bat            Canine         Equine         Human          Seal           Swine          
42             53             42             62             47             51             53             
33             58             52             42             43             53             46             
30             53             43             55             49             48             40             
24             -              44             45             44             56             44             
39             -              -              54             52             52             35             
46             -              -              40             47             53             41             
38             -              -              -              41             51             48             
39             -              -              -              49             52             41             
45             -              -              -              42             57             43             
42             -              -              -              46             61             -              
46             -              -              -              24             50             -              
46             -              -              -              43             54             -              
52             -              -              -              41             60             -              
50             -              -              -              32             49             -              
52             -              -              -              32             54             -              
52             -              -              -              51             55             -              
45             -              -              -              30             53             -              
52             -              -              -              59             59             -              
45             -              -              -              50             -              -              
24             -              -              -              37             -              -              
43             -              -              -              43             -              -              
50             -              -              -              58             -              -              
44             -              -              -              36             -              -              
46             -              -              -              51             -              -              
28             -              -              -              46             -              -              
42             -              -              -              35             -              -              
50             -              -              -              39             -              -              
52             -              -              -              48             -              -              
54             -              -              -              41             -              -              
20             -              -              -              45             -              -              
50             -              -              -              47             -              -              
47             -              -              -              46             -              -              
46             -              -              -              47             -              -              
45             -              -              -              48             -              -              
47             -              -              -              51             -              -              
45             -              -              -              65             -              -              
46             -              -              -              50             -              -              
48             -              -              -              33             -              -              
47             -              -              -              33             -              -              
44             -              -              -              47             -              -              
42             -              -              -              51             -              -              
48             -              -              -              36             -              -              
37             -              -              -              33             -              -              
51             -              -              -              36             -              -              
45             -              -              -              34             -              -              
55             -              -              -              54             -              -              
36             -              -              -              47             -              -              
59             -              -              -              40             -              -              
59             -              -              -              42             -              -              
53             -              -              -              38             -              -              
43             -              -              -              37             -              -              
42             -              -              -              50             -              -              
48             -              -              -              65             -              -              
59             -              -              -              46             -              -              
42             -              -              -              60             -              -              
47             -              -              -              57             -              -              
-              -              -              -              60             -              -              
-              -              -              -              55             -              -              
-              -              -              -              59             -              -              
-              -              -              -              55             -              -              
-              -              -              -              58             -              -              
-              -              -              -              57             -              -              
-              -              -              -              48             -              -              
-              -              -              -              57             -              -              
-              -              -              -              54             -              -              
-              -              -              -              49             -              -              
-              -              -              -              54             -              -              
-              -              -              -              57             -              -              
-              -              -              -              57             -              -              
-              -              -              -              58             -              -              
-              -              -              -              46             -              -              
-              -              -              -              54             -              -              
-              -              -              -              60             -              -              
-              -              -              -              54             -              -              
-              -              -              -              58             -              -              
-              -              -              -              61             -              -              
-              -              -              -              57             -              -              
-              -              -              -              61             -              -              
-              -              -              -              61             -              -              
-              -              -              -              65             -              -              
-              -              -              -              60             -              -              
-              -              -              -              44             -              -              
-              -              -              -              48             -              -              
-              -              -              -              54             -              -              
-              -              -              -              53             -              -              
-              -              -              -              66             -              -              
-              -              -              -              48             -              -              
-              -              -              -              52             -              -              
-              -              -              -              46             -              -              
-              -              -              -              52             -              -              
-              -              -              -              56             -              -              
-              -              -              -              52             -              -              
-              -              -              -              54             -              -              
-              -              -              -              59             -              -              
-              -              -              -              58             -              -              
-              -              -              -              48             -              -              
-              -              -              -              47             -              -              
-              -              -              -              56             -              -              
-              -              -              -              55             -              -              
-              -              -              -              44             -              -              
-              -              -              -              62             -              -              
-              -              -              -              54             -              -              
-              -              -              -              69             -              -              
-              -              -              -              49             -              -              
-              -              -              -              55             -              -              
-              -              -              -              44             -              -              
-              -              -              -              46             -              -              
-              -              -              -              51             -              -              
-              -              -              -              47             -              -              
-              -              -              -              53             -              -              
-              -              -              -              35             -              -              
-              -              -              -              50             -              -              
-              -              -              -              51             -              -              
-              -              -              -              38             -              -              
-              -              -              -              54             -              -              
-              -              -              -              61             -              -              
-              -              -              -              43             -              -              
-              -              -              -              60             -              -              
-              -              -              -              43             -              -              
-              -              -              -              38             -              -              
-              -              -              -              47             -              -              
-              -              -              -              48             -              -              
-              -              -              -              42             -              -              
-              -              -              -              48             -              -              
-              -              -              -              56             -              -              
-              -              -              -              53             -              -              
-              -              -              -              49             -              -              
-              -              -              -              53             -              -              
-              -              -              -              60             -              -              
-              -              -              -              63             -              -              
-              -              -              -              52             -              -              
-              -              -              -              51             -              -              
-              -              -              -              48             -              -              
-              -              -              -              51             -              -              
-              -              -              -              51             -              -              
-              -              -              -              60             -              -              
-              -              -              -              55             -              -              
-              -              -              -              63             -              -              
-              -              -              -              50             -              -              
-              -              -              -              63             -              -              
-              -              -              -              51             -              -              
-              -              -              -              43             -              -              
-              -              -              -              45             -              -              
-              -              -              -              53             -              -              
-              -              -              -              55             -              -              
-              -              -              -              62             -              -              
-              -              -              -              57             -              -              
-              -              -              -              48             -              -              
-              -              -              -              59             -              -              
-              -              -              -              53             -              -              
-              -              -              -              46             -              -              
-              -              -              -              52             -              -              
-              -              -              -              60             -              -              
-              -              -              -              42             -              -              
-              -              -              -              48             -              -              
-              -              -              -              53             -              -              
-              -              -              -              41             -              -              
-              -              -              -              41             -              -              
-              -              -              -              42             -              -              
-              -              -              -              57             -              -              
-              -              -              -              60             -              -              
-              -              -              -              58             -              -              
-              -              -              -              64             -              -              
-              -              -              -              62             -              -              
-              -              -              -              58             -              -              
-              -              -              -              62             -              -              
-              -              -              -              57             -              -              
-              -              -              -              63             -              -              
-              -              -              -              36             -              -              
-              -              -              -              60             -              -              
-              -              -              -              47             -              -              
-              -              -              -              55             -              -              
-              -              -              -              54             -              -              
-              -              -              -              -              
