Avian          Bat            Canine         Equine         Human          Seal           Swine          
2673           2673           2516           2975           3047           2879           2837           
1821           2778           2673           2694           2904           2840           2894           
1782           2985           2652           2776           2924           2558           2899           
1870           -              2500           2640           2998           2514           2497           
1857           -              -              2480           2948           2502           2574           
2509           -              -              2530           3119           2602           2672           
2549           -              -              -              2933           2649           2707           
2394           -              -              -              2871           2380           2784           
2764           -              -              -              2933           2444           2765           
2754           -              -              -              2857           2402           -              
2536           -              -              -              2638           2278           -              
2683           -              -              -              2973           2441           -              
2882           -              -              -              2863           2317           -              
2824           -              -              -              2399           2421           -              
2885           -              -              -              2753           2383           -              
2807           -              -              -              2869           2279           -              
2697           -              -              -              2801           2318           -              
2756           -              -              -              3195           2237           -              
2897           -              -              -              2799           -              -              
2316           -              -              -              2711           -              -              
2672           -              -              -              2617           -              -              
2791           -              -              -              2671           -              -              
2816           -              -              -              2694           -              -              
2719           -              -              -              2581           -              -              
2440           -              -              -              2730           -              -              
2661           -              -              -              2730           -              -              
2913           -              -              -              2526           -              -              
2762           -              -              -              2802           -              -              
2316           -              -              -              2836           -              -              
2337           -              -              -              2683           -              -              
2801           -              -              -              2812           -              -              
2571           -              -              -              2854           -              -              
2796           -              -              -              2701           -              -              
2772           -              -              -              2613           -              -              
2565           -              -              -              2912           -              -              
2588           -              -              -              3030           -              -              
2816           -              -              -              2820           -              -              
2698           -              -              -              2126           -              -              
2779           -              -              -              2070           -              -              
2761           -              -              -              2719           -              -              
2788           -              -              -              2220           -              -              
2609           -              -              -              2083           -              -              
2762           -              -              -              2093           -              -              
2336           -              -              -              2612           -              -              
2479           -              -              -              2622           -              -              
2326           -              -              -              2616           -              -              
2178           -              -              -              2632           -              -              
2574           -              -              -              2692           -              -              
2340           -              -              -              2468           -              -              
2703           -              -              -              2740           -              -              
2747           -              -              -              2482           -              -              
2642           -              -              -              2989           -              -              
2561           -              -              -              3136           -              -              
2521           -              -              -              2704           -              -              
2957           -              -              -              2887           -              -              
2932           -              -              -              2903           -              -              
-              -              -              -              2804           -              -              
-              -              -              -              2883           -              -              
-              -              -              -              2821           -              -              
-              -              -              -              2880           -              -              
-              -              -              -              2879           -              -              
-              -              -              -              2844           -              -              
-              -              -              -              2751           -              -              
-              -              -              -              2816           -              -              
-              -              -              -              2876           -              -              
-              -              -              -              2730           -              -              
-              -              -              -              2817           -              -              
-              -              -              -              2930           -              -              
-              -              -              -              2838           -              -              
-              -              -              -              2817           -              -              
-              -              -              -              2727           -              -              
-              -              -              -              2878           -              -              
-              -              -              -              2949           -              -              
-              -              -              -              2919           -              -              
-              -              -              -              2797           -              -              
-              -              -              -              3050           -              -              
-              -              -              -              2821           -              -              
-              -              -              -              2997           -              -              
-              -              -              -              3014           -              -              
-              -              -              -              3020           -              -              
-              -              -              -              3031           -              -              
-              -              -              -              2591           -              -              
-              -              -              -              2900           -              -              
-              -              -              -              2842           -              -              
-              -              -              -              2982           -              -              
-              -              -              -              3066           -              -              
-              -              -              -              2894           -              -              
-              -              -              -              2825           -              -              
-              -              -              -              2832           -              -              
-              -              -              -              2969           -              -              
-              -              -              -              3068           -              -              
-              -              -              -              2693           -              -              
-              -              -              -              2721           -              -              
-              -              -              -              2972           -              -              
-              -              -              -              3169           -              -              
-              -              -              -              2562           -              -              
-              -              -              -              2681           -              -              
-              -              -              -              2660           -              -              
-              -              -              -              2656           -              -              
-              -              -              -              2268           -              -              
-              -              -              -              2704           -              -              
-              -              -              -              2857           -              -              
-              -              -              -              3100           -              -              
-              -              -              -              2682           -              -              
-              -              -              -              3063           -              -              
-              -              -              -              2849           -              -              
-              -              -              -              2852           -              -              
-              -              -              -              2806           -              -              
-              -              -              -              2791           -              -              
-              -              -              -              2768           -              -              
-              -              -              -              2584           -              -              
-              -              -              -              2685           -              -              
-              -              -              -              2710           -              -              
-              -              -              -              2790           -              -              
-              -              -              -              2543           -              -              
-              -              -              -              2664           -              -              
-              -              -              -              2392           -              -              
-              -              -              -              2659           -              -              
-              -              -              -              2531           -              -              
-              -              -              -              2337           -              -              
-              -              -              -              2718           -              -              
-              -              -              -              2636           -              -              
-              -              -              -              2132           -              -              
-              -              -              -              2653           -              -              
-              -              -              -              3028           -              -              
-              -              -              -              3008           -              -              
-              -              -              -              3044           -              -              
-              -              -              -              2994           -              -              
-              -              -              -              2812           -              -              
-              -              -              -              2856           -              -              
-              -              -              -              2920           -              -              
-              -              -              -              3018           -              -              
-              -              -              -              2778           -              -              
-              -              -              -              2826           -              -              
-              -              -              -              2893           -              -              
-              -              -              -              2630           -              -              
-              -              -              -              2490           -              -              
-              -              -              -              2638           -              -              
-              -              -              -              2484           -              -              
-              -              -              -              2443           -              -              
-              -              -              -              2351           -              -              
