H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
65             66             125            128            77             73             66             47             63             70             44             109            90             63             49             99             
42             61             119            140            68             67             65             -              72             -              44             -              -              65             -              102            
50             52             111            138            45             71             73             -              74             -              -              -              -              -              -              -              
61             45             122            138            73             75             66             -              66             -              -              -              -              -              -              -              
47             46             115            133            67             74             54             -              77             -              -              -              -              -              -              -              
56             55             120            -              50             54             67             -              68             -              -              -              -              -              -              -              
49             51             127            -              72             76             77             -              79             -              -              -              -              -              -              -              
50             46             117            -              58             72             72             -              76             -              -              -              -              -              -              -              
44             43             119            -              51             56             62             -              74             -              -              -              -              -              -              -              
47             58             114            -              59             64             77             -              73             -              -              -              -              -              -              -              
33             45             122            -              54             54             94             -              70             -              -              -              -              -              -              -              
61             58             103            -              74             42             69             -              76             -              -              -              -              -              -              -              
64             56             108            -              63             48             80             -              69             -              -              -              -              -              -              -              
33             52             108            -              77             56             70             -              73             -              -              -              -              -              -              -              
42             45             104            -              51             40             60             -              73             -              -              -              -              -              -              -              
47             49             119            -              62             45             83             -              70             -              -              -              -              -              -              -              
37             -              97             -              65             37             48             -              71             -              -              -              -              -              -              -              
53             -              110            -              48             -              73             -              66             -              -              -              -              -              -              -              
56             -              115            -              44             -              73             -              77             -              -              -              -              -              -              -              
53             -              124            -              50             -              55             -              46             -              -              -              -              -              -              -              
42             -              114            -              36             -              63             -              88             -              -              -              -              -              -              -              
58             -              117            -              63             -              82             -              69             -              -              -              -              -              -              -              
38             -              116            -              49             -              66             -              69             -              -              -              -              -              -              -              
42             -              102            -              48             -              98             -              71             -              -              -              -              -              -              -              
54             -              129            -              62             -              -              -              69             -              -              -              -              -              -              -              
53             -              115            -              32             -              -              -              66             -              -              -              -              -              -              -              
65             -              130            -              52             -              -              -              64             -              -              -              -              -              -              -              
54             -              129            -              67             -              -              -              65             -              -              -              -              -              -              -              
58             -              132            -              68             -              -              -              71             -              -              -              -              -              -              -              
48             -              129            -              55             -              -              -              59             -              -              -              -              -              -              -              
52             -              98             -              29             -              -              -              65             -              -              -              -              -              -              -              
69             -              113            -              68             -              -              -              63             -              -              -              -              -              -              -              
51             -              115            -              56             -              -              -              61             -              -              -              -              -              -              -              
51             -              129            -              58             -              -              -              53             -              -              -              -              -              -              -              
63             -              132            -              59             -              -              -              62             -              -              -              -              -              -              -              
57             -              101            -              56             -              -              -              47             -              -              -              -              -              -              -              
52             -              104            -              84             -              -              -              -              -              -              -              -              -              -              -              
45             -              107            -              59             -              -              -              -              -              -              -              -              -              -              -              
42             -              125            -              -              -              -              -              -              -              -              -              -              -              -              -              
46             -              133            -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              104            -              -              -              -              -              -              -              -              -              -              -              -              -              
39             -              107            -              -              -              -              -              -              -              -              -              -              -              -              -              
44             -              112            -              -              -              -              -              -              -              -              -              -              -              -              -              
60             -              148            -              -              -              -              -              -              -              -              -              -              -              -              -              
33             -              97             -              -              -              -              -              -              -              -              -              -              -              -              -              
24             -              104            -              -              -              -              -              -              -              -              -              -              -              -              -              
24             -              100            -              -              -              -              -              -              -              -              -              -              -              -              -              
35             -              102            -              -              -              -              -              -              -              -              -              -              -              -              -              
57             -              63             -              -              -              -              -              -              -              -              -              -              -              -              -              
50             -              98             -              -              -              -              -              -              -              -              -              -              -              -              -              
57             -              113            -              -              -              -              -              -              -              -              -              -              -              -              -              
57             -              113            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              98             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              111            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              115            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              87             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              124            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              126            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              123            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              114            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              123            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              98             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              108            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              111            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              99             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              72             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              98             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              79             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              100            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              73             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
