Avian          Bat            Canine         Equine         Human          Seal           Swine          
543            525            573            591            602            568            545            
378            560            535            559            545            581            560            
387            578            550            575            546            545            578            
411            -              525            546            549            531            481            
437            -              -              518            572            534            556            
511            -              -              518            601            539            525            
510            -              -              -              535            540            503            
492            -              -              -              544            493            579            
573            -              -              -              535            527            575            
575            -              -              -              537            474            -              
546            -              -              -              603            450            -              
503            -              -              -              566            501            -              
549            -              -              -              531            490            -              
528            -              -              -              415            507            -              
551            -              -              -              549            509            -              
561            -              -              -              548            477            -              
553            -              -              -              552            468            -              
539            -              -              -              562            479            -              
581            -              -              -              556            -              -              
564            -              -              -              547            -              -              
568            -              -              -              521            -              -              
573            -              -              -              537            -              -              
585            -              -              -              455            -              -              
561            -              -              -              477            -              -              
546            -              -              -              537            -              -              
575            -              -              -              510            -              -              
584            -              -              -              532            -              -              
546            -              -              -              485            -              -              
520            -              -              -              528            -              -              
542            -              -              -              505            -              -              
574            -              -              -              542            -              -              
492            -              -              -              522            -              -              
582            -              -              -              577            -              -              
597            -              -              -              548            -              -              
511            -              -              -              511            -              -              
521            -              -              -              596            -              -              
568            -              -              -              598            -              -              
577            -              -              -              474            -              -              
586            -              -              -              486            -              -              
526            -              -              -              542            -              -              
528            -              -              -              396            -              -              
512            -              -              -              492            -              -              
555            -              -              -              466            -              -              
526            -              -              -              499            -              -              
558            -              -              -              516            -              -              
555            -              -              -              567            -              -              
487            -              -              -              521            -              -              
543            -              -              -              540            -              -              
535            -              -              -              506            -              -              
473            -              -              -              505            -              -              
565            -              -              -              498            -              -              
537            -              -              -              554            -              -              
538            -              -              -              624            -              -              
474            -              -              -              534            -              -              
551            -              -              -              568            -              -              
559            -              -              -              583            -              -              
-              -              -              -              543            -              -              
-              -              -              -              574            -              -              
-              -              -              -              575            -              -              
-              -              -              -              573            -              -              
-              -              -              -              562            -              -              
-              -              -              -              573            -              -              
-              -              -              -              554            -              -              
-              -              -              -              584            -              -              
-              -              -              -              582            -              -              
-              -              -              -              536            -              -              
-              -              -              -              552            -              -              
-              -              -              -              516            -              -              
-              -              -              -              589            -              -              
-              -              -              -              569            -              -              
-              -              -              -              548            -              -              
-              -              -              -              574            -              -              
-              -              -              -              570            -              -              
-              -              -              -              573            -              -              
-              -              -              -              573            -              -              
-              -              -              -              590            -              -              
-              -              -              -              585            -              -              
-              -              -              -              595            -              -              
-              -              -              -              575            -              -              
-              -              -              -              600            -              -              
-              -              -              -              589            -              -              
-              -              -              -              557            -              -              
-              -              -              -              548            -              -              
-              -              -              -              524            -              -              
-              -              -              -              615            -              -              
-              -              -              -              592            -              -              
-              -              -              -              514            -              -              
-              -              -              -              575            -              -              
-              -              -              -              573            -              -              
-              -              -              -              574            -              -              
-              -              -              -              620            -              -              
-              -              -              -              521            -              -              
-              -              -              -              554            -              -              
-              -              -              -              595            -              -              
-              -              -              -              615            -              -              
-              -              -              -              551            -              -              
-              -              -              -              522            -              -              
-              -              -              -              568            -              -              
-              -              -              -              544            -              -              
-              -              -              -              545            -              -              
-              -              -              -              577            -              -              
-              -              -              -              576            -              -              
-              -              -              -              630            -              -              
-              -              -              -              545            -              -              
-              -              -              -              582            -              -              
-              -              -              -              488            -              -              
-              -              -              -              589            -              -              
-              -              -              -              489            -              -              
-              -              -              -              502            -              -              
-              -              -              -              578            -              -              
-              -              -              -              476            -              -              
-              -              -              -              582            -              -              
-              -              -              -              583            -              -              
-              -              -              -              532            -              -              
-              -              -              -              504            -              -              
-              -              -              -              500            -              -              
-              -              -              -              439            -              -              
-              -              -              -              514            -              -              
-              -              -              -              492            -              -              
-              -              -              -              447            -              -              
-              -              -              -              533            -              -              
-              -              -              -              533            -              -              
-              -              -              -              408            -              -              
-              -              -              -              557            -              -              
-              -              -              -              542            -              -              
-              -              -              -              530            -              -              
-              -              -              -              538            -              -              
-              -              -              -              534            -              -              
-              -              -              -              525            -              -              
-              -              -              -              537            -              -              
-              -              -              -              530            -              -              
-              -              -              -              519            -              -              
-              -              -              -              507            -              -              
-              -              -              -              489            -              -              
-              -              -              -              542            -              -              
-              -              -              -              428            -              -              
-              -              -              -              441            -              -              
-              -              -              -              445            -              -              
-              -              -              -              434            -              -              
-              -              -              -              411            -              -              
-              -              -              -              456            -              -              
-              -              -              -              484            -              -              
-              -              -              -              451            -              -              
-              -              -              -              449            -              -              
-              -              -              -              475            -              -              
-              -              -              -              498            -              -              
-              -              -              -              483            -              -              
-              -              -              -              483            -              -              
-              -              -              -              471            -              -              
-              -              -              -              453            -              -              
-              -              -              -              445            -              -              
-              -              -              -              455            -              -              
-              -              -              -              478            -              -              
-              -              -              -              486            -              -              
-              -              -              -              494            -              -              
-              -              -              -              486            -              -              
-              -              -              -              448            -              -              
-              -              -              -              487            -              -              
-              -              -              -              481            -              -              
-              -              -              -              529            -              -              
-              -              -              -              535            -              -              
-              -              -              -              549            -              -              
-              -              -              -              548            -              -              
-              -              -              -              541            -              -              
-              -              -              -              531            -              -              
-              -              -              -              556            -              -              
-              -              -              -              502            -              -              
-              -              -              -              520            -              -              
-              -              -              -              486            -              -              
-              -              -              -              495            -              -              
-              -              -              -              471            -              -              
-              -              -              -              512            -              -              
-              -              -              -              459            -              -              
-              -              -              -              -              
