CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
16             9              7              16             13             3              
18             9              5              -              12             13             
20             12             4              -              4              17             
20             9              3              -              16             -              
20             9              9              -              18             -              
19             8              6              -              -              -              
20             8              9              -              -              -              
21             8              9              -              -              -              
18             9              6              -              -              -              
19             7              6              -              -              -              
13             7              3              -              -              -              
21             8              6              -              -              -              
18             9              6              -              -              -              
13             7              5              -              -              -              
15             4              6              -              -              -              
22             9              3              -              -              -              
10             16             3              -              -              -              
20             9              3              -              -              -              
11             9              1              -              -              -              
16             8              9              -              -              -              
11             8              6              -              -              -              
15             9              7              -              -              -              
16             11             6              -              -              -              
13             10             5              -              -              -              
14             9              5              -              -              -              
17             8              3              -              -              -              
15             9              3              -              -              -              
19             9              2              -              -              -              
15             9              6              -              -              -              
15             9              5              -              -              -              
19             10             6              -              -              -              
12             10             4              -              -              -              
18             9              6              -              -              -              
13             6              7              -              -              -              
23             9              5              -              -              -              
14             15             6              -              -              -              
13             9              6              -              -              -              
12             9              5              -              -              -              
11             9              4              -              -              -              
11             7              5              -              -              -              
6              11             5              -              -              -              
7              13             4              -              -              -              
16             9              5              -              -              -              
12             9              1              -              -              -              
3              8              3              -              -              -              
6              4              4              -              -              -              
6              6              0              -              -              -              
5              6              2              -              -              -              
17             4              0              -              -              -              
18             3              2              -              -              -              
15             9              6              -              -              -              
8              10             2              -              -              -              
10             11             5              -              -              -              
11             8              0              -              -              -              
10             6              5              -              -              -              
11             15             4              -              -              -              
13             9              3              -              -              -              
14             10             2              -              -              -              
12             11             1              -              -              -              
13             11             2              -              -              -              
13             11             0              -              -              -              
12             17             -              -              -              -              
9              10             -              -              -              -              
17             14             -              -              -              -              
18             8              -              -              -              -              
17             15             -              -              -              -              
10             6              -              -              -              -              
11             17             -              -              -              -              
12             6              -              -              -              -              
11             16             -              -              -              -              
18             3              -              -              -              -              
15             3              -              -              -              -              
13             6              -              -              -              -              
18             6              -              -              -              -              
13             8              -              -              -              -              
15             6              -              -              -              -              
18             -              -              -              -              -              
19             -              -              -              -              -              
14             -              -              -              -              -              
15             -              -              -              -              -              
13             -              -              -              -              -              
18             -              -              -              -              -              
14             -              -              -              -              -              
13             -              -              -              -              -              
16             -              -              -              -              -              
14             -              -              -              -              -              
7              -              -              -              -              -              
16             -              -              -              -              -              
9              -              -              -              -              -              
16             -              -              -              -              -              
16             -              -              -              -              -              
15             -              -              -              -              -              
16             -              -              -              -              -              
8              -              -              -              -              -              
14             -              -              -              -              -              
12             -              -              -              -              -              
16             -              -              -              -              -              
13             -              -              -              -              -              
8              -              -              -              -              -              
16             -              -              -              -              -              
10             -              -              -              -              -              
12             -              -              -              -              -              
8              -              -              -              -              -              
10             -              -              -              -              -              
13             -              -              -              -              -              
16             -              -              -              -              -              
15             -              -              -              -              -              
16             -              -              -              -              -              
15             -              -              -              -              -              
11             -              -              -              -              -              
13             -              -              -              -              -              
13             -              -              -              -              -              
13             -              -              -              -              -              
11             -              -              -              -              -              
13             -              -              -              -              -              
13             -              -              -              -              -              
15             -              -              -              -              -              
13             -              -              -              -              -              
16             -              -              -              -              -              
17             -              -              -              -              -              
9              -              -              -              -              -              
14             -              -              -              -              -              
11             -              -              -              -              -              
-              
