H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
14             7              6              19             9              10             18             3              24             3              12             7              15             24             0              0              
6              5              11             25             1              11             23             -              23             -              13             -              -              19             -              0              
15             5              4              20             6              11             22             -              19             -              -              -              -              -              -              -              
5              7              20             11             2              10             15             -              19             -              -              -              -              -              -              -              
14             10             18             14             6              10             21             -              11             -              -              -              -              -              -              -              
12             22             15             -              7              12             17             -              10             -              -              -              -              -              -              -              
10             17             17             -              0              9              21             -              8              -              -              -              -              -              -              -              
16             9              15             -              11             9              16             -              11             -              -              -              -              -              -              -              
9              9              22             -              6              13             18             -              7              -              -              -              -              -              -              -              
12             9              16             -              13             10             9              -              18             -              -              -              -              -              -              -              
7              11             15             -              9              17             22             -              15             -              -              -              -              -              -              -              
9              7              16             -              9              7              16             -              12             -              -              -              -              -              -              -              
11             10             13             -              4              6              12             -              14             -              -              -              -              -              -              -              
27             9              12             -              6              3              11             -              16             -              -              -              -              -              -              -              
7              6              4              -              13             6              9              -              19             -              -              -              -              -              -              -              
16             20             9              -              7              6              7              -              16             -              -              -              -              -              -              -              
9              -              7              -              8              5              12             -              13             -              -              -              -              -              -              -              
16             -              15             -              8              -              4              -              15             -              -              -              -              -              -              -              
8              -              12             -              9              -              7              -              15             -              -              -              -              -              -              -              
15             -              14             -              11             -              6              -              8              -              -              -              -              -              -              -              
9              -              20             -              19             -              12             -              33             -              -              -              -              -              -              -              
10             -              13             -              8              -              20             -              23             -              -              -              -              -              -              -              
17             -              6              -              12             -              12             -              19             -              -              -              -              -              -              -              
15             -              10             -              11             -              22             -              14             -              -              -              -              -              -              -              
7              -              11             -              8              -              -              -              17             -              -              -              -              -              -              -              
25             -              16             -              16             -              -              -              16             -              -              -              -              -              -              -              
3              -              11             -              7              -              -              -              19             -              -              -              -              -              -              -              
21             -              11             -              7              -              -              -              19             -              -              -              -              -              -              -              
12             -              11             -              18             -              -              -              19             -              -              -              -              -              -              -              
26             -              10             -              18             -              -              -              13             -              -              -              -              -              -              -              
21             -              14             -              17             -              -              -              23             -              -              -              -              -              -              -              
11             -              16             -              14             -              -              -              15             -              -              -              -              -              -              -              
12             -              12             -              10             -              -              -              23             -              -              -              -              -              -              -              
6              -              17             -              18             -              -              -              9              -              -              -              -              -              -              -              
12             -              11             -              11             -              -              -              17             -              -              -              -              -              -              -              
6              -              2              -              21             -              -              -              24             -              -              -              -              -              -              -              
9              -              17             -              6              -              -              -              -              -              -              -              -              -              -              -              
30             -              3              -              6              -              -              -              -              -              -              -              -              -              -              -              
17             -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
17             -              24             -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
31             -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
32             -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
1              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
21             -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
34             -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
