Avian          Bat            Canine         Equine         Human          Seal           Swine          
14             10             9              7              9              8              10             
14             18             10             6              13             10             9              
12             18             6              6              17             6              10             
28             -              10             7              15             6              10             
14             -              -              9              20             6              20             
15             -              -              8              15             6              11             
17             -              -              -              12             6              10             
14             -              -              -              17             6              11             
13             -              -              -              13             6              3              
15             -              -              -              10             6              -              
14             -              -              -              5              6              -              
15             -              -              -              15             6              -              
10             -              -              -              15             6              -              
9              -              -              -              13             8              -              
10             -              -              -              16             6              -              
5              -              -              -              21             10             -              
7              -              -              -              10             7              -              
10             -              -              -              14             2              -              
11             -              -              -              9              -              -              
3              -              -              -              11             -              -              
13             -              -              -              7              -              -              
11             -              -              -              13             -              -              
12             -              -              -              9              -              -              
10             -              -              -              16             -              -              
3              -              -              -              9              -              -              
18             -              -              -              12             -              -              
18             -              -              -              9              -              -              
18             -              -              -              14             -              -              
16             -              -              -              16             -              -              
4              -              -              -              9              -              -              
16             -              -              -              11             -              -              
15             -              -              -              12             -              -              
13             -              -              -              12             -              -              
13             -              -              -              9              -              -              
13             -              -              -              15             -              -              
9              -              -              -              10             -              -              
14             -              -              -              12             -              -              
6              -              -              -              16             -              -              
6              -              -              -              15             -              -              
6              -              -              -              16             -              -              
6              -              -              -              3              -              -              
7              -              -              -              15             -              -              
6              -              -              -              17             -              -              
6              -              -              -              15             -              -              
9              -              -              -              13             -              -              
8              -              -              -              10             -              -              
8              -              -              -              13             -              -              
9              -              -              -              14             -              -              
7              -              -              -              13             -              -              
5              -              -              -              16             -              -              
21             -              -              -              10             -              -              
20             -              -              -              4              -              -              
3              -              -              -              9              -              -              
4              -              -              -              3              -              -              
30             -              -              -              9              -              -              
28             -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              5              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              10             -              -              
-              -              -              -              10             -              -              
-              -              -              -              10             -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              2              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              2              -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              8              -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              7              -              -              
-              -              -              -              12             -              -              
-              -              -              -              0              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              11             -              -              
-              -              -              -              14             -              -              
-              -              -              -              21             -              -              
-              -              -              -              12             -              -              
-              -              -              -              25             -              -              
-              -              -              -              21             -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              9              -              -              
-              -              -              -              23             -              -              
-              -              -              -              22             -              -              
-              -              -              -              13             -              -              
-              -              -              -              21             -              -              
-              -              -              -              13             -              -              
-              -              -              -              10             -              -              
-              -              -              -              20             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              10             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              11             -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              9              -              -              
-              -              -              -              14             -              -              
-              -              -              -              9              -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              11             -              -              
-              -              -              -              0              -              -              
-              -              -              -              9              -              -              
-              -              -              -              9              -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              6              -              -              
-              -              -              -              12             -              -              
-              -              -              -              8              -              -              
-              -              -              -              3              -              -              
-              -              -              -              5              -              -              
-              -              -              -              0              -              -              
-              -              -              -              8              -              -              
-              -              -              -              7              -              -              
-              -              -              -              8              -              -              
-              -              -              -              6              -              -              
-              -              -              -              12             -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              11             -              -              
-              -              -              -              15             -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              8              -              -              
-              -              -              -              7              -              -              
-              -              -              -              9              -              -              
-              -              -              -              7              -              -              
-              -              -              -              11             -              -              
-              -              -              -              5              -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              5              -              -              
-              -              -              -              8              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              -              
