CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
50             62             60             48             53             61             
53             77             55             -              49             65             
56             58             63             -              47             60             
51             72             50             -              48             -              
61             69             63             -              53             -              
52             72             51             -              -              -              
44             67             45             -              -              -              
56             71             45             -              -              -              
45             67             53             -              -              -              
49             70             63             -              -              -              
27             69             62             -              -              -              
47             60             59             -              -              -              
45             69             57             -              -              -              
41             66             63             -              -              -              
37             63             54             -              -              -              
58             66             52             -              -              -              
33             70             57             -              -              -              
62             69             68             -              -              -              
54             70             45             -              -              -              
41             58             57             -              -              -              
46             67             57             -              -              -              
61             74             42             -              -              -              
39             67             45             -              -              -              
57             69             48             -              -              -              
49             73             71             -              -              -              
39             69             62             -              -              -              
42             75             72             -              -              -              
51             77             51             -              -              -              
46             81             63             -              -              -              
48             75             72             -              -              -              
51             56             71             -              -              -              
52             63             71             -              -              -              
53             69             68             -              -              -              
51             67             71             -              -              -              
60             80             74             -              -              -              
70             58             79             -              -              -              
58             65             66             -              -              -              
37             58             76             -              -              -              
38             69             79             -              -              -              
55             70             64             -              -              -              
57             69             72             -              -              -              
39             68             74             -              -              -              
37             73             70             -              -              -              
51             69             65             -              -              -              
36             64             82             -              -              -              
33             60             76             -              -              -              
27             66             74             -              -              -              
40             63             77             -              -              -              
56             53             77             -              -              -              
49             72             80             -              -              -              
43             65             78             -              -              -              
47             81             74             -              -              -              
49             62             78             -              -              -              
39             52             77             -              -              -              
44             60             77             -              -              -              
41             51             48             -              -              -              
43             63             74             -              -              -              
58             66             64             -              -              -              
54             69             72             -              -              -              
50             67             68             -              -              -              
52             69             59             -              -              -              
43             74             -              -              -              -              
40             57             -              -              -              -              
48             68             -              -              -              -              
46             58             -              -              -              -              
50             64             -              -              -              -              
50             53             -              -              -              -              
41             67             -              -              -              -              
62             57             -              -              -              -              
56             56             -              -              -              -              
46             67             -              -              -              -              
62             58             -              -              -              -              
61             64             -              -              -              -              
53             50             -              -              -              -              
44             57             -              -              -              -              
57             57             -              -              -              -              
51             -              -              -              -              -              
38             -              -              -              -              -              
59             -              -              -              -              -              
68             -              -              -              -              -              
50             -              -              -              -              -              
68             -              -              -              -              -              
43             -              -              -              -              -              
44             -              -              -              -              -              
54             -              -              -              -              -              
50             -              -              -              -              -              
48             -              -              -              -              -              
51             -              -              -              -              -              
30             -              -              -              -              -              
43             -              -              -              -              -              
56             -              -              -              -              -              
51             -              -              -              -              -              
54             -              -              -              -              -              
36             -              -              -              -              -              
49             -              -              -              -              -              
61             -              -              -              -              -              
61             -              -              -              -              -              
60             -              -              -              -              -              
26             -              -              -              -              -              
59             -              -              -              -              -              
47             -              -              -              -              -              
54             -              -              -              -              -              
59             -              -              -              -              -              
51             -              -              -              -              -              
57             -              -              -              -              -              
52             -              -              -              -              -              
64             -              -              -              -              -              
59             -              -              -              -              -              
55             -              -              -              -              -              
59             -              -              -              -              -              
70             -              -              -              -              -              
72             -              -              -              -              -              
57             -              -              -              -              -              
58             -              -              -              -              -              
56             -              -              -              -              -              
61             -              -              -              -              -              
56             -              -              -              -              -              
52             -              -              -              -              -              
51             -              -              -              -              -              
50             -              -              -              -              -              
51             -              -              -              -              -              
49             -              -              -              -              -              
55             -              -              -              -              -              
-              
