CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
602            554            428            555            473            525            
545            624            441            -              565            560            
546            534            445            -              537            578            
549            568            434            -              551            -              
572            583            411            -              559            -              
601            543            456            -              -              -              
535            574            484            -              -              -              
544            575            451            -              -              -              
535            573            449            -              -              -              
537            562            475            -              -              -              
603            573            498            -              -              -              
566            554            483            -              -              -              
531            584            483            -              -              -              
415            582            471            -              -              -              
549            536            453            -              -              -              
548            552            445            -              -              -              
552            516            455            -              -              -              
562            589            478            -              -              -              
556            569            486            -              -              -              
547            548            494            -              -              -              
521            574            486            -              -              -              
537            570            448            -              -              -              
455            573            487            -              -              -              
477            573            481            -              -              -              
537            590            526            -              -              -              
510            585            558            -              -              -              
532            595            555            -              -              -              
485            575            487            -              -              -              
528            600            545            -              -              -              
505            589            531            -              -              -              
542            557            534            -              -              -              
522            548            539            -              -              -              
577            524            540            -              -              -              
548            615            493            -              -              -              
511            592            527            -              -              -              
596            514            474            -              -              -              
598            575            450            -              -              -              
474            573            501            -              -              -              
486            574            490            -              -              -              
542            620            507            -              -              -              
396            521            509            -              -              -              
492            554            477            -              -              -              
466            595            468            -              -              -              
543            615            479            -              -              -              
378            551            543            -              -              -              
387            522            535            -              -              -              
411            568            529            -              -              -              
437            544            535            -              -              -              
545            545            549            -              -              -              
560            577            548            -              -              -              
578            576            541            -              -              -              
481            630            531            -              -              -              
511            545            556            -              -              -              
510            525            502            -              -              -              
492            503            520            -              -              -              
499            573            486            -              -              -              
516            568            495            -              -              -              
567            581            471            -              -              -              
521            549            512            -              -              -              
540            528            459            -              -              -              
506            551            474            -              -              -              
505            591            -              -              -              -              
498            559            -              -              -              -              
573            575            -              -              -              -              
575            546            -              -              -              -              
546            518            -              -              -              -              
503            518            -              -              -              -              
556            535            -              -              -              -              
582            550            -              -              -              -              
488            525            -              -              -              -              
589            561            -              -              -              -              
489            553            -              -              -              -              
502            539            -              -              -              -              
578            579            -              -              -              -              
476            575            -              -              -              -              
582            538            -              -              -              -              
583            -              -              -              -              -              
532            -              -              -              -              -              
504            -              -              -              -              -              
500            -              -              -              -              -              
439            -              -              -              -              -              
514            -              -              -              -              -              
492            -              -              -              -              -              
447            -              -              -              -              -              
533            -              -              -              -              -              
533            -              -              -              -              -              
408            -              -              -              -              -              
581            -              -              -              -              -              
564            -              -              -              -              -              
568            -              -              -              -              -              
573            -              -              -              -              -              
585            -              -              -              -              -              
561            -              -              -              -              -              
546            -              -              -              -              -              
575            -              -              -              -              -              
584            -              -              -              -              -              
546            -              -              -              -              -              
520            -              -              -              -              -              
542            -              -              -              -              -              
574            -              -              -              -              -              
492            -              -              -              -              -              
582            -              -              -              -              -              
597            -              -              -              -              -              
511            -              -              -              -              -              
557            -              -              -              -              -              
521            -              -              -              -              -              
542            -              -              -              -              -              
530            -              -              -              -              -              
538            -              -              -              -              -              
534            -              -              -              -              -              
525            -              -              -              -              -              
537            -              -              -              -              -              
530            -              -              -              -              -              
519            -              -              -              -              -              
507            -              -              -              -              -              
489            -              -              -              -              -              
542            -              -              -              -              -              
568            -              -              -              -              -              
577            -              -              -              -              -              
586            -              -              -              -              -              
526            -              -              -              -              -              
528            -              -              -              -              -              
512            -              -              -              -              -              
-              
