CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
32             66             32             18             27             32             
24             75             30             -              17             54             
27             64             30             -              15             55             
33             75             29             -              29             -              
28             73             12             -              29             -              
27             73             20             -              -              -              
25             73             32             -              -              -              
28             73             28             -              -              -              
24             74             23             -              -              -              
25             72             35             -              -              -              
21             74             45             -              -              -              
34             63             31             -              -              -              
34             71             39             -              -              -              
17             69             28             -              -              -              
27             54             30             -              -              -              
27             75             32             -              -              -              
25             61             23             -              -              -              
26             71             37             -              -              -              
32             72             29             -              -              -              
21             62             27             -              -              -              
25             66             30             -              -              -              
32             67             40             -              -              -              
23             68             26             -              -              -              
26             73             35             -              -              -              
30             78             33             -              -              -              
25             74             35             -              -              -              
33             79             37             -              -              -              
27             78             31             -              -              -              
30             78             35             -              -              -              
24             78             34             -              -              -              
25             53             37             -              -              -              
33             73             37             -              -              -              
21             76             37             -              -              -              
31             78             36             -              -              -              
21             78             35             -              -              -              
32             62             38             -              -              -              
23             67             35             -              -              -              
15             71             35             -              -              -              
18             77             35             -              -              -              
24             81             35             -              -              -              
36             68             35             -              -              -              
12             66             28             -              -              -              
20             74             36             -              -              -              
36             83             13             -              -              -              
24             54             44             -              -              -              
18             54             32             -              -              -              
21             61             32             -              -              -              
26             55             34             -              -              -              
24             42             29             -              -              -              
24             55             33             -              -              -              
24             73             33             -              -              -              
22             70             29             -              -              -              
27             59             33             -              -              -              
26             70             28             -              -              -              
26             73             32             -              -              -              
29             54             33             -              -              -              
31             70             29             -              -              -              
20             67             26             -              -              -              
15             73             29             -              -              -              
30             67             18             -              -              -              
26             73             50             -              -              -              
34             62             -              -              -              -              
16             73             -              -              -              -              
26             69             -              -              -              -              
28             69             -              -              -              -              
24             46             -              -              -              -              
18             60             -              -              -              -              
31             38             -              -              -              -              
25             69             -              -              -              -              
16             37             -              -              -              -              
21             70             -              -              -              -              
21             74             -              -              -              -              
23             82             -              -              -              -              
24             74             -              -              -              -              
25             74             -              -              -              -              
20             62             -              -              -              -              
24             -              -              -              -              -              
23             -              -              -              -              -              
19             -              -              -              -              -              
25             -              -              -              -              -              
27             -              -              -              -              -              
28             -              -              -              -              -              
18             -              -              -              -              -              
27             -              -              -              -              -              
25             -              -              -              -              -              
24             -              -              -              -              -              
16             -              -              -              -              -              
22             -              -              -              -              -              
27             -              -              -              -              -              
22             -              -              -              -              -              
25             -              -              -              -              -              
25             -              -              -              -              -              
26             -              -              -              -              -              
19             -              -              -              -              -              
21             -              -              -              -              -              
20             -              -              -              -              -              
16             -              -              -              -              -              
19             -              -              -              -              -              
22             -              -              -              -              -              
21             -              -              -              -              -              
21             -              -              -              -              -              
24             -              -              -              -              -              
22             -              -              -              -              -              
19             -              -              -              -              -              
37             -              -              -              -              -              
15             -              -              -              -              -              
38             -              -              -              -              -              
38             -              -              -              -              -              
37             -              -              -              -              -              
38             -              -              -              -              -              
38             -              -              -              -              -              
34             -              -              -              -              -              
39             -              -              -              -              -              
36             -              -              -              -              -              
30             -              -              -              -              -              
34             -              -              -              -              -              
32             -              -              -              -              -              
26             -              -              -              -              -              
26             -              -              -              -              -              
33             -              -              -              -              -              
21             -              -              -              -              -              
23             -              -              -              -              -              
20             -              -              -              -              -              
-              
