CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
0              6              1              0              3              0              
4              13             1              -              0              0              
17             7              1              -              0              0              
0              9              0              -              0              -              
17             11             0              -              0              -              
17             10             0              -              -              -              
7              10             1              -              -              -              
19             9              0              -              -              -              
9              12             0              -              -              -              
7              8              1              -              -              -              
0              12             0              -              -              -              
0              11             1              -              -              -              
0              10             0              -              -              -              
3              12             1              -              -              -              
7              11             0              -              -              -              
15             12             0              -              -              -              
8              4              1              -              -              -              
18             11             0              -              -              -              
0              13             5              -              -              -              
0              3              3              -              -              -              
7              13             0              -              -              -              
11             15             2              -              -              -              
5              13             0              -              -              -              
1              16             0              -              -              -              
0              14             0              -              -              -              
17             12             0              -              -              -              
0              15             0              -              -              -              
17             14             0              -              -              -              
0              15             6              -              -              -              
18             13             5              -              -              -              
18             7              6              -              -              -              
0              14             0              -              -              -              
10             15             0              -              -              -              
0              15             0              -              -              -              
0              15             0              -              -              -              
0              18             0              -              -              -              
13             11             0              -              -              -              
0              11             0              -              -              -              
6              12             0              -              -              -              
18             15             0              -              -              -              
21             3              0              -              -              -              
0              8              0              -              -              -              
0              19             0              -              -              -              
0              13             0              -              -              -              
0              7              0              -              -              -              
0              17             0              -              -              -              
0              14             0              -              -              -              
0              7              0              -              -              -              
0              12             0              -              -              -              
0              19             0              -              -              -              
0              10             0              -              -              -              
17             9              0              -              -              -              
1              8              0              -              -              -              
1              5              0              -              -              -              
2              4              0              -              -              -              
0              15             0              -              -              -              
0              16             0              -              -              -              
0              14             0              -              -              -              
0              19             0              -              -              -              
0              16             0              -              -              -              
0              19             0              -              -              -              
0              17             -              -              -              -              
0              14             -              -              -              -              
3              16             -              -              -              -              
3              18             -              -              -              -              
3              14             -              -              -              -              
0              4              -              -              -              -              
4              16             -              -              -              -              
0              16             -              -              -              -              
0              12             -              -              -              -              
0              18             -              -              -              -              
0              15             -              -              -              -              
0              15             -              -              -              -              
0              13             -              -              -              -              
0              12             -              -              -              -              
0              6              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
1              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
0              -              -              -              -              -              
-              
