Avian          Bat            Canine         Equine         Human          Seal           Swine          
441            410            439            449            485            428            435            
324            454            411            416            463            442            442            
324            467            425            431            451            439            454            
357            -              403            416            448            432            411            
377            -              -              393            475            433            469            
412            -              -              378            493            423            413            
419            -              -              -              444            415            396            
405            -              -              -              450            383            413            
487            -              -              -              448            411            409            
482            -              -              -              441            371            -              
456            -              -              -              490            348            -              
422            -              -              -              466            389            -              
427            -              -              -              436            383            -              
410            -              -              -              324            382            -              
428            -              -              -              459            401            -              
431            -              -              -              454            376            -              
420            -              -              -              459            365            -              
423            -              -              -              452            377            -              
464            -              -              -              441            -              -              
435            -              -              -              443            -              -              
456            -              -              -              434            -              -              
455            -              -              -              439            -              -              
467            -              -              -              375            -              -              
459            -              -              -              393            -              -              
420            -              -              -              432            -              -              
448            -              -              -              420            -              -              
461            -              -              -              416            -              -              
451            -              -              -              381            -              -              
422            -              -              -              436            -              -              
423            -              -              -              412            -              -              
463            -              -              -              438            -              -              
383            -              -              -              411            -              -              
461            -              -              -              478            -              -              
469            -              -              -              438            -              -              
408            -              -              -              395            -              -              
417            -              -              -              478            -              -              
465            -              -              -              493            -              -              
473            -              -              -              390            -              -              
477            -              -              -              393            -              -              
439            -              -              -              432            -              -              
432            -              -              -              312            -              -              
424            -              -              -              393            -              -              
457            -              -              -              387            -              -              
423            -              -              -              410            -              -              
444            -              -              -              428            -              -              
440            -              -              -              462            -              -              
391            -              -              -              429            -              -              
436            -              -              -              437            -              -              
421            -              -              -              420            -              -              
370            -              -              -              420            -              -              
468            -              -              -              415            -              -              
441            -              -              -              401            -              -              
413            -              -              -              481            -              -              
412            -              -              -              403            -              -              
440            -              -              -              426            -              -              
449            -              -              -              436            -              -              
-              -              -              -              415            -              -              
-              -              -              -              435            -              -              
-              -              -              -              436            -              -              
-              -              -              -              431            -              -              
-              -              -              -              431            -              -              
-              -              -              -              432            -              -              
-              -              -              -              426            -              -              
-              -              -              -              441            -              -              
-              -              -              -              437            -              -              
-              -              -              -              406            -              -              
-              -              -              -              422            -              -              
-              -              -              -              394            -              -              
-              -              -              -              448            -              -              
-              -              -              -              424            -              -              
-              -              -              -              424            -              -              
-              -              -              -              419            -              -              
-              -              -              -              415            -              -              
-              -              -              -              439            -              -              
-              -              -              -              445            -              -              
-              -              -              -              433            -              -              
-              -              -              -              438            -              -              
-              -              -              -              432            -              -              
-              -              -              -              419            -              -              
-              -              -              -              444            -              -              
-              -              -              -              425            -              -              
-              -              -              -              428            -              -              
-              -              -              -              404            -              -              
-              -              -              -              399            -              -              
-              -              -              -              440            -              -              
-              -              -              -              433            -              -              
-              -              -              -              377            -              -              
-              -              -              -              428            -              -              
-              -              -              -              442            -              -              
-              -              -              -              427            -              -              
-              -              -              -              448            -              -              
-              -              -              -              398            -              -              
-              -              -              -              423            -              -              
-              -              -              -              430            -              -              
-              -              -              -              465            -              -              
-              -              -              -              411            -              -              
-              -              -              -              411            -              -              
-              -              -              -              440            -              -              
-              -              -              -              432            -              -              
-              -              -              -              423            -              -              
-              -              -              -              447            -              -              
-              -              -              -              433            -              -              
-              -              -              -              475            -              -              
-              -              -              -              414            -              -              
-              -              -              -              456            -              -              
-              -              -              -              407            -              -              
-              -              -              -              470            -              -              
-              -              -              -              396            -              -              
-              -              -              -              400            -              -              
-              -              -              -              459            -              -              
-              -              -              -              401            -              -              
-              -              -              -              475            -              -              
-              -              -              -              462            -              -              
-              -              -              -              433            -              -              
-              -              -              -              407            -              -              
-              -              -              -              392            -              -              
-              -              -              -              354            -              -              
-              -              -              -              405            -              -              
-              -              -              -              388            -              -              
-              -              -              -              363            -              -              
-              -              -              -              421            -              -              
-              -              -              -              432            -              -              
-              -              -              -              317            -              -              
-              -              -              -              455            -              -              
-              -              -              -              430            -              -              
-              -              -              -              417            -              -              
-              -              -              -              424            -              -              
-              -              -              -              429            -              -              
-              -              -              -              420            -              -              
-              -              -              -              447            -              -              
-              -              -              -              423            -              -              
-              -              -              -              415            -              -              
-              -              -              -              414            -              -              
-              -              -              -              388            -              -              
-              -              -              -              440            -              -              
-              -              -              -              354            -              -              
-              -              -              -              369            -              -              
-              -              -              -              372            -              -              
-              -              -              -              369            -              -              
-              -              -              -              369            -              -              
-              -              -              -              398            -              -              
-              -              -              -              416            -              -              
-              -              -              -              403            -              -              
-              -              -              -              385            -              -              
-              -              -              -              414            -              -              
-              -              -              -              425            -              -              
-              -              -              -              419            -              -              
-              -              -              -              411            -              -              
-              -              -              -              406            -              -              
-              -              -              -              381            -              -              
-              -              -              -              382            -              -              
-              -              -              -              378            -              -              
-              -              -              -              412            -              -              
-              -              -              -              412            -              -              
-              -              -              -              403            -              -              
-              -              -              -              404            -              -              
-              -              -              -              383            -              -              
-              -              -              -              406            -              -              
-              -              -              -              413            -              -              
-              -              -              -              419            -              -              
-              -              -              -              427            -              -              
-              -              -              -              430            -              -              
-              -              -              -              438            -              -              
-              -              -              -              433            -              -              
-              -              -              -              419            -              -              
-              -              -              -              447            -              -              
-              -              -              -              412            -              -              
-              -              -              -              416            -              -              
-              -              -              -              393            -              -              
-              -              -              -              393            -              -              
-              -              -              -              383            -              -              
-              -              -              -              401            -              -              
-              -              -              -              379            -              -              
-              -              -              -              -              
