CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
16             66             29             15             33             18             
8              56             32             -              43             19             
12             66             35             -              39             20             
14             57             34             -              22             -              
12             60             36             -              24             -              
8              57             22             -              -              -              
12             60             37             -              -              -              
12             54             28             -              -              -              
15             60             21             -              -              -              
12             56             27             -              -              -              
14             57             40             -              -              -              
13             59             33             -              -              -              
12             57             27             -              -              -              
12             55             36             -              -              -              
8              47             24             -              -              -              
12             58             37             -              -              -              
7              71             19             -              -              -              
10             64             38             -              -              -              
13             55             38             -              -              -              
13             55             36             -              -              -              
18             48             24             -              -              -              
21             48             46             -              -              -              
17             50             35             -              -              -              
15             45             30             -              -              -              
15             71             32             -              -              -              
12             55             31             -              -              -              
18             73             33             -              -              -              
11             67             37             -              -              -              
16             67             31             -              -              -              
16             76             32             -              -              -              
10             41             33             -              -              -              
12             65             40             -              -              -              
12             67             33             -              -              -              
17             67             34             -              -              -              
9              72             33             -              -              -              
12             42             28             -              -              -              
9              63             29             -              -              -              
9              59             30             -              -              -              
6              67             29             -              -              -              
10             74             33             -              -              -              
3              72             31             -              -              -              
6              55             34             -              -              -              
6              66             37             -              -              -              
13             78             29             -              -              -              
15             40             32             -              -              -              
27             48             42             -              -              -              
21             58             31             -              -              -              
23             51             29             -              -              -              
13             38             32             -              -              -              
13             48             33             -              -              -              
15             53             33             -              -              -              
12             57             31             -              -              -              
13             58             30             -              -              -              
12             63             26             -              -              -              
15             61             31             -              -              -              
10             58             39             -              -              -              
10             68             31             -              -              -              
14             70             34             -              -              -              
30             75             35             -              -              -              
11             64             35             -              -              -              
8              75             42             -              -              -              
9              57             -              -              -              -              
18             40             -              -              -              -              
13             58             -              -              -              -              
12             49             -              -              -              -              
11             40             -              -              -              -              
10             35             -              -              -              -              
9              44             -              -              -              -              
13             46             -              -              -              -              
18             40             -              -              -              -              
24             55             -              -              -              -              
17             45             -              -              -              -              
11             66             -              -              -              -              
21             64             -              -              -              -              
18             48             -              -              -              -              
9              39             -              -              -              -              
24             -              -              -              -              -              
27             -              -              -              -              -              
12             -              -              -              -              -              
6              -              -              -              -              -              
19             -              -              -              -              -              
10             -              -              -              -              -              
12             -              -              -              -              -              
23             -              -              -              -              -              
20             -              -              -              -              -              
15             -              -              -              -              -              
21             -              -              -              -              -              
14             -              -              -              -              -              
15             -              -              -              -              -              
11             -              -              -              -              -              
20             -              -              -              -              -              
16             -              -              -              -              -              
13             -              -              -              -              -              
15             -              -              -              -              -              
12             -              -              -              -              -              
12             -              -              -              -              -              
22             -              -              -              -              -              
17             -              -              -              -              -              
13             -              -              -              -              -              
16             -              -              -              -              -              
18             -              -              -              -              -              
16             -              -              -              -              -              
10             -              -              -              -              -              
22             -              -              -              -              -              
12             -              -              -              -              -              
18             -              -              -              -              -              
20             -              -              -              -              -              
21             -              -              -              -              -              
14             -              -              -              -              -              
19             -              -              -              -              -              
15             -              -              -              -              -              
12             -              -              -              -              -              
17             -              -              -              -              -              
16             -              -              -              -              -              
13             -              -              -              -              -              
15             -              -              -              -              -              
15             -              -              -              -              -              
14             -              -              -              -              -              
18             -              -              -              -              -              
20             -              -              -              -              -              
13             -              -              -              -              -              
18             -              -              -              -              -              
12             -              -              -              -              -              
-              
