Avian          Bat            Canine         Equine         Human          Seal           Swine          
10             15             22             31             9              36             7              
12             11             28             23             6              29             6              
21             11             25             24             9              5              6              
15             -              24             25             5              4              8              
18             -              -              14             10             5              12             
13             -              -              21             5              9              24             
11             -              -              -              9              5              27             
11             -              -              -              8              5              25             
15             -              -              -              7              5              25             
14             -              -              -              7              3              -              
8              -              -              -              10             5              -              
7              -              -              -              6              4              -              
33             -              -              -              6              6              -              
32             -              -              -              10             6              -              
33             -              -              -              6              6              -              
32             -              -              -              9              6              -              
29             -              -              -              8              7              -              
28             -              -              -              7              3              -              
9              -              -              -              8              -              -              
6              -              -              -              9              -              -              
7              -              -              -              9              -              -              
14             -              -              -              9              -              -              
11             -              -              -              14             -              -              
9              -              -              -              12             -              -              
10             -              -              -              8              -              -              
8              -              -              -              8              -              -              
12             -              -              -              9              -              -              
17             -              -              -              9              -              -              
15             -              -              -              7              -              -              
10             -              -              -              12             -              -              
11             -              -              -              6              -              -              
15             -              -              -              6              -              -              
14             -              -              -              9              -              -              
9              -              -              -              9              -              -              
20             -              -              -              6              -              -              
9              -              -              -              6              -              -              
7              -              -              -              6              -              -              
14             -              -              -              9              -              -              
18             -              -              -              6              -              -              
7              -              -              -              6              -              -              
7              -              -              -              0              -              -              
9              -              -              -              6              -              -              
10             -              -              -              6              -              -              
9              -              -              -              9              -              -              
8              -              -              -              10             -              -              
8              -              -              -              11             -              -              
9              -              -              -              32             -              -              
7              -              -              -              12             -              -              
10             -              -              -              8              -              -              
10             -              -              -              11             -              -              
28             -              -              -              11             -              -              
30             -              -              -              35             -              -              
12             -              -              -              34             -              -              
12             -              -              -              29             -              -              
14             -              -              -              33             -              -              
16             -              -              -              38             -              -              
-              -              -              -              32             -              -              
-              -              -              -              32             -              -              
-              -              -              -              33             -              -              
-              -              -              -              34             -              -              
-              -              -              -              31             -              -              
-              -              -              -              34             -              -              
-              -              -              -              32             -              -              
-              -              -              -              33             -              -              
-              -              -              -              33             -              -              
-              -              -              -              21             -              -              
-              -              -              -              36             -              -              
-              -              -              -              27             -              -              
-              -              -              -              39             -              -              
-              -              -              -              32             -              -              
-              -              -              -              31             -              -              
-              -              -              -              22             -              -              
-              -              -              -              23             -              -              
-              -              -              -              29             -              -              
-              -              -              -              30             -              -              
-              -              -              -              33             -              -              
-              -              -              -              30             -              -              
-              -              -              -              32             -              -              
-              -              -              -              29             -              -              
-              -              -              -              41             -              -              
-              -              -              -              35             -              -              
-              -              -              -              26             -              -              
-              -              -              -              28             -              -              
-              -              -              -              27             -              -              
-              -              -              -              30             -              -              
-              -              -              -              29             -              -              
-              -              -              -              24             -              -              
-              -              -              -              36             -              -              
-              -              -              -              23             -              -              
-              -              -              -              34             -              -              
-              -              -              -              32             -              -              
-              -              -              -              26             -              -              
-              -              -              -              32             -              -              
-              -              -              -              29             -              -              
-              -              -              -              32             -              -              
-              -              -              -              10             -              -              
-              -              -              -              38             -              -              
-              -              -              -              29             -              -              
-              -              -              -              34             -              -              
-              -              -              -              16             -              -              
-              -              -              -              32             -              -              
-              -              -              -              26             -              -              
-              -              -              -              32             -              -              
-              -              -              -              29             -              -              
-              -              -              -              12             -              -              
-              -              -              -              20             -              -              
-              -              -              -              18             -              -              
-              -              -              -              23             -              -              
-              -              -              -              18             -              -              
-              -              -              -              18             -              -              
-              -              -              -              24             -              -              
-              -              -              -              9              -              -              
-              -              -              -              15             -              -              
-              -              -              -              23             -              -              
-              -              -              -              12             -              -              
-              -              -              -              5              -              -              
-              -              -              -              19             -              -              
-              -              -              -              4              -              -              
-              -              -              -              7              -              -              
-              -              -              -              23             -              -              
-              -              -              -              15             -              -              
-              -              -              -              16             -              -              
-              -              -              -              12             -              -              
-              -              -              -              17             -              -              
-              -              -              -              14             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              10             -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              21             -              -              
-              -              -              -              14             -              -              
-              -              -              -              6              -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              16             -              -              
-              -              -              -              22             -              -              
-              -              -              -              17             -              -              
-              -              -              -              18             -              -              
-              -              -              -              17             -              -              
-              -              -              -              18             -              -              
-              -              -              -              23             -              -              
-              -              -              -              27             -              -              
-              -              -              -              21             -              -              
-              -              -              -              26             -              -              
-              -              -              -              18             -              -              
-              -              -              -              21             -              -              
-              -              -              -              20             -              -              
-              -              -              -              19             -              -              
-              -              -              -              23             -              -              
-              -              -              -              7              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              10             -              -              
-              -              -              -              7              -              -              
-              -              -              -              3              -              -              
-              -              -              -              7              -              -              
-              -              -              -              4              -              -              
-              -              -              -              6              -              -              
-              -              -              -              12             -              -              
-              -              -              -              4              -              -              
-              -              -              -              7              -              -              
-              -              -              -              14             -              -              
-              -              -              -              15             -              -              
-              -              -              -              -              
