H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
9              11             26             23             7              10             1              10             6              8              28             3              1              14             14             11             
6              8              25             18             11             10             4              -              4              -              30             -              -              16             -              11             
8              10             21             19             15             7              5              -              5              -              -              -              -              -              -              -              
5              7              21             16             13             9              3              -              7              -              -              -              -              -              -              -              
9              6              27             17             8              9              21             -              5              -              -              -              -              -              -              -              
5              11             20             -              15             5              3              -              4              -              -              -              -              -              -              -              
7              24             22             -              12             9              3              -              5              -              -              -              -              -              -              -              
8              6              21             -              6              8              6              -              9              -              -              -              -              -              -              -              
7              2              22             -              15             7              3              -              5              -              -              -              -              -              -              -              
7              5              20             -              19             8              3              -              5              -              -              -              -              -              -              -              
10             11             23             -              12             9              10             -              5              -              -              -              -              -              -              -              
6              10             23             -              1              7              8              -              3              -              -              -              -              -              -              -              
6              8              21             -              13             13             3              -              5              -              -              -              -              -              -              -              
10             6              21             -              4              15             9              -              4              -              -              -              -              -              -              -              
6              7              10             -              5              7              3              -              6              -              -              -              -              -              -              -              
8              3              24             -              17             7              10             -              6              -              -              -              -              -              -              -              
6              -              20             -              13             9              9              -              6              -              -              -              -              -              -              -              
7              -              27             -              12             -              9              -              6              -              -              -              -              -              -              -              
8              -              21             -              12             -              11             -              6              -              -              -              -              -              -              -              
9              -              22             -              6              -              6              -              3              -              -              -              -              -              -              -              
9              -              12             -              6              -              6              -              4              -              -              -              -              -              -              -              
9              -              14             -              5              -              11             -              10             -              -              -              -              -              -              -              
14             -              19             -              13             -              10             -              5              -              -              -              -              -              -              -              
12             -              20             -              7              -              6              -              4              -              -              -              -              -              -              -              
8              -              21             -              8              -              -              -              5              -              -              -              -              -              -              -              
8              -              23             -              10             -              -              -              4              -              -              -              -              -              -              -              
9              -              20             -              6              -              -              -              4              -              -              -              -              -              -              -              
9              -              20             -              9              -              -              -              3              -              -              -              -              -              -              -              
7              -              23             -              17             -              -              -              4              -              -              -              -              -              -              -              
12             -              23             -              15             -              -              -              3              -              -              -              -              -              -              -              
6              -              16             -              10             -              -              -              3              -              -              -              -              -              -              -              
6              -              19             -              11             -              -              -              12             -              -              -              -              -              -              -              
9              -              18             -              12             -              -              -              3              -              -              -              -              -              -              -              
9              -              21             -              8              -              -              -              5              -              -              -              -              -              -              -              
3              -              17             -              6              -              -              -              8              -              -              -              -              -              -              -              
6              -              15             -              14             -              -              -              12             -              -              -              -              -              -              -              
6              -              24             -              6              -              -              -              -              -              -              -              -              -              -              -              
9              -              14             -              9              -              -              -              -              -              -              -              -              -              -              -              
6              -              22             -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              20             -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              20             -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              23             -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
21             -              32             -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              23             -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              23             -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              24             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              23             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              20             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              19             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              27             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              20             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
