Avian          Bat            Canine         Equine         Human          Seal           Swine          
0              0              15             17             0              16             0              
0              0              16             14             4              14             0              
0              0              16             16             17             6              0              
0              -              12             18             0              5              17             
0              -              -              14             17             6              4              
1              -              -              4              17             0              5              
1              -              -              -              7              0              4              
2              -              -              -              19             0              13             
3              -              -              -              9              0              12             
3              -              -              -              7              0              -              
3              -              -              -              0              0              -              
0              -              -              -              0              0              -              
19             -              -              -              0              0              -              
16             -              -              -              3              0              -              
19             -              -              -              7              0              -              
18             -              -              -              15             0              -              
15             -              -              -              8              0              -              
15             -              -              -              18             0              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              7              -              -              
0              -              -              -              11             -              -              
0              -              -              -              5              -              -              
0              -              -              -              1              -              -              
0              -              -              -              0              -              -              
1              -              -              -              17             -              -              
0              -              -              -              0              -              -              
0              -              -              -              17             -              -              
0              -              -              -              0              -              -              
0              -              -              -              18             -              -              
0              -              -              -              18             -              -              
0              -              -              -              0              -              -              
0              -              -              -              10             -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              13             -              -              
0              -              -              -              0              -              -              
0              -              -              -              6              -              -              
0              -              -              -              18             -              -              
0              -              -              -              21             -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              0              -              -              
3              -              -              -              0              -              -              
0              -              -              -              0              -              -              
0              -              -              -              6              -              -              
6              -              -              -              13             -              -              
0              -              -              -              7              -              -              
0              -              -              -              9              -              -              
0              -              -              -              11             -              -              
-              -              -              -              10             -              -              
-              -              -              -              10             -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              8              -              -              
-              -              -              -              12             -              -              
-              -              -              -              11             -              -              
-              -              -              -              10             -              -              
-              -              -              -              12             -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              4              -              -              
-              -              -              -              11             -              -              
-              -              -              -              13             -              -              
-              -              -              -              3              -              -              
-              -              -              -              13             -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              16             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              14             -              -              
-              -              -              -              15             -              -              
-              -              -              -              13             -              -              
-              -              -              -              7              -              -              
-              -              -              -              14             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              18             -              -              
-              -              -              -              11             -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              3              -              -              
-              -              -              -              8              -              -              
-              -              -              -              19             -              -              
-              -              -              -              13             -              -              
-              -              -              -              7              -              -              
-              -              -              -              17             -              -              
-              -              -              -              14             -              -              
-              -              -              -              7              -              -              
-              -              -              -              12             -              -              
-              -              -              -              19             -              -              
-              -              -              -              10             -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              1              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              1              -              -              
-              -              -              -              0              -              -              
-              -              -              -              5              -              -              
-              -              -              -              3              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              -              
