CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
142            164            137            137            125            145            
186            151            121            -              139            141            
177            144            133            -              130            172            
186            153            119            -              162            -              
174            155            190            -              156            -              
196            146            103            -              -              -              
176            157            90             -              -              -              
163            135            112            -              -              -              
181            143            99             -              -              -              
170            145            114            -              -              -              
111            147            125            -              -              -              
171            142            130            -              -              -              
165            141            116            -              -              -              
168            152            123            -              -              -              
161            140            99             -              -              -              
171            145            115            -              -              -              
150            151            108            -              -              -              
208            143            116            -              -              -              
173            146            122            -              -              -              
143            141            115            -              -              -              
136            141            133            -              -              -              
174            153            108            -              -              -              
160            154            117            -              -              -              
168            152            121            -              -              -              
146            165            93             -              -              -              
164            134            114            -              -              -              
134            159            114            -              -              -              
165            157            117            -              -              -              
179            143            109            -              -              -              
183            163            113            -              -              -              
170            110            111            -              -              -              
185            157            110            -              -              -              
138            155            121            -              -              -              
127            163            107            -              -              -              
169            167            107            -              -              -              
182            168            123            -              -              -              
119            138            112            -              -              -              
69             161            100            -              -              -              
65             164            110            -              -              -              
167            170            125            -              -              -              
101            160            119            -              -              -              
75             149            108            -              -              -              
66             147            123            -              -              -              
143            161            113            -              -              -              
94             117            104            -              -              -              
96             122            94             -              -              -              
75             137            124            -              -              -              
73             141            122            -              -              -              
161            106            133            -              -              -              
151            101            134            -              -              -              
182            155            116            -              -              -              
139            155            129            -              -              -              
150            141            112            -              -              -              
173            136            126            -              -              -              
147            150            110            -              -              -              
167            120            109            -              -              -              
164            152            111            -              -              -              
156            141            106            -              -              -              
150            180            107            -              -              -              
154            165            111            -              -              -              
167            181            102            -              -              -              
205            159            -              -              -              -              
168            145            -              -              -              -              
171            136            -              -              -              -              
163            145            -              -              -              -              
141            136            -              -              -              -              
216            128            -              -              -              -              
128            157            -              -              -              -              
167            146            -              -              -              -              
208            140            -              -              -              -              
155            145            -              -              -              -              
173            125            -              -              -              -              
173            137            -              -              -              -              
161            132            -              -              -              -              
154            137            -              -              -              -              
141            128            -              -              -              -              
157            -              -              -              -              -              
181            -              -              -              -              -              
108            -              -              -              -              -              
141            -              -              -              -              -              
113            -              -              -              -              -              
110            -              -              -              -              -              
141            -              -              -              -              -              
98             -              -              -              -              -              
146            -              -              -              -              -              
134            -              -              -              -              -              
127            -              -              -              -              -              
169            -              -              -              -              -              
84             -              -              -              -              -              
152            -              -              -              -              -              
142            -              -              -              -              -              
139            -              -              -              -              -              
150            -              -              -              -              -              
114            -              -              -              -              -              
162            -              -              -              -              -              
158            -              -              -              -              -              
156            -              -              -              -              -              
98             -              -              -              -              -              
92             -              -              -              -              -              
157            -              -              -              -              -              
159            -              -              -              -              -              
156            -              -              -              -              -              
112            -              -              -              -              -              
153            -              -              -              -              -              
141            -              -              -              -              -              
129            -              -              -              -              -              
161            -              -              -              -              -              
143            -              -              -              -              -              
158            -              -              -              -              -              
142            -              -              -              -              -              
127            -              -              -              -              -              
136            -              -              -              -              -              
140            -              -              -              -              -              
163            -              -              -              -              -              
142            -              -              -              -              -              
154            -              -              -              -              -              
148            -              -              -              -              -              
166            -              -              -              -              -              
105            -              -              -              -              -              
120            -              -              -              -              -              
140            -              -              -              -              -              
136            -              -              -              -              -              
136            -              -              -              -              -              
-              
