CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
1276           1229           1123           1225           1346           1237           
1257           1242           1043           -              1202           1135           
1259           1031           1124           -              1160           1237           
1297           1153           1032           -              1210           -              
1249           1154           1023           -              1202           -              
1318           1121           1020           -              -              -              
1301           1135           879            -              -              -              
1248           1127           1073           -              -              -              
1279           1143           1102           -              -              -              
1251           1171           1057           -              -              -              
1254           1135           1140           -              -              -              
1307           1097           1125           -              -              -              
1245           1101           1049           -              -              -              
1069           1144           1030           -              -              -              
1228           1115           974            -              -              -              
1218           1130           969            -              -              -              
1351           1199           1049           -              -              -              
1428           1115           1142           -              -              -              
1220           1128           928            -              -              -              
1187           1122           1065           -              -              -              
1195           1156           1064           -              -              -              
1106           1205           998            -              -              -              
1321           1164           1006           -              -              -              
1115           1107           1058           -              -              -              
1219           1183           840            -              -              -              
1267           1137           890            -              -              -              
1061           1144           761            -              -              -              
1308           1163           764            -              -              -              
1278           1157           990            -              -              -              
1197           1172           962            -              -              -              
1271           1028           954            -              -              -              
1287           1176           992            -              -              -              
1170           1162           1021           -              -              -              
1201           1111           869            -              -              -              
1334           1169           912            -              -              -              
1286           1245           873            -              -              -              
1238           1133           844            -              -              -              
860            1117           938            -              -              -              
825            1132           845            -              -              -              
1149           1123           903            -              -              -              
1083           1022           839            -              -              -              
837            1062           809            -              -              -              
870            1144           808            -              -              -              
1128           1222           883            -              -              -              
811            1029           911            -              -              -              
746            1147           840            -              -              -              
822            1055           938            -              -              -              
760            1112           914            -              -              -              
1220           908            956            -              -              -              
1231           1101           998            -              -              -              
1228           1116           909            -              -              -              
1033           1199           918            -              -              -              
1046           1032           943            -              -              -              
1056           1019           918            -              -              -              
1011           1043           882            -              -              -              
1062           994            834            -              -              -              
1083           1123           881            -              -              -              
948            1088           913            -              -              -              
1036           1114           898            -              -              -              
1134           1170           865            -              -              -              
986            1114           1036           -              -              -              
1143           1119           -              -              -              -              
1003           991            -              -              -              -              
1041           1058           -              -              -              -              
1051           1001           -              -              -              -              
943            935            -              -              -              -              
1143           982            -              -              -              -              
1049           1051           -              -              -              -              
1230           1011           -              -              -              -              
1193           987            -              -              -              -              
1130           1108           -              -              -              -              
1234           1072           -              -              -              -              
1206           1060           -              -              -              -              
1060           1064           -              -              -              -              
1145           1102           -              -              -              -              
1096           986            -              -              -              -              
1024           -              -              -              -              -              
1200           -              -              -              -              -              
1161           -              -              -              -              -              
1104           -              -              -              -              -              
1057           -              -              -              -              -              
1138           -              -              -              -              -              
1050           -              -              -              -              -              
1090           -              -              -              -              -              
1061           -              -              -              -              -              
1084           -              -              -              -              -              
893            -              -              -              -              -              
1190           -              -              -              -              -              
1092           -              -              -              -              -              
1090           -              -              -              -              -              
1162           -              -              -              -              -              
1143           -              -              -              -              -              
1132           -              -              -              -              -              
1158           -              -              -              -              -              
1063           -              -              -              -              -              
1136           -              -              -              -              -              
1080           -              -              -              -              -              
876            -              -              -              -              -              
1104           -              -              -              -              -              
1141           -              -              -              -              -              
1086           -              -              -              -              -              
1119           -              -              -              -              -              
1131           -              -              -              -              -              
1029           -              -              -              -              -              
1134           -              -              -              -              -              
1106           -              -              -              -              -              
1288           -              -              -              -              -              
1293           -              -              -              -              -              
1323           -              -              -              -              -              
1282           -              -              -              -              -              
1180           -              -              -              -              -              
1220           -              -              -              -              -              
1239           -              -              -              -              -              
1315           -              -              -              -              -              
1176           -              -              -              -              -              
1241           -              -              -              -              -              
1228           -              -              -              -              -              
1218           -              -              -              -              -              
1236           -              -              -              -              -              
1269           -              -              -              -              -              
1219           -              -              -              -              -              
1239           -              -              -              -              -              
1115           -              -              -              -              -              
-              
