CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
9              35             12             10             10             15             
6              34             15             -              28             11             
9              29             13             -              30             11             
5              33             12             -              14             -              
10             38             21             -              16             -              
5              32             14             -              -              -              
9              32             6              -              -              -              
8              33             13             -              -              -              
7              34             13             -              -              -              
7              31             16             -              -              -              
10             34             22             -              -              -              
6              32             17             -              -              -              
6              33             18             -              -              -              
10             33             17             -              -              -              
6              21             18             -              -              -              
9              36             23             -              -              -              
8              27             27             -              -              -              
7              39             21             -              -              -              
8              32             26             -              -              -              
9              31             18             -              -              -              
9              22             21             -              -              -              
9              23             20             -              -              -              
14             29             19             -              -              -              
12             30             23             -              -              -              
8              33             9              -              -              -              
8              30             8              -              -              -              
9              32             8              -              -              -              
9              29             9              -              -              -              
7              41             5              -              -              -              
12             35             4              -              -              -              
6              26             5              -              -              -              
6              28             9              -              -              -              
9              27             5              -              -              -              
9              30             5              -              -              -              
6              29             5              -              -              -              
6              24             3              -              -              -              
6              36             5              -              -              -              
9              23             4              -              -              -              
6              34             6              -              -              -              
6              32             6              -              -              -              
0              26             6              -              -              -              
6              32             6              -              -              -              
6              29             7              -              -              -              
10             32             3              -              -              -              
12             10             7              -              -              -              
21             38             10             -              -              -              
15             29             7              -              -              -              
18             34             6              -              -              -              
7              16             6              -              -              -              
6              32             10             -              -              -              
6              26             7              -              -              -              
8              32             3              -              -              -              
13             29             7              -              -              -              
11             24             4              -              -              -              
11             27             6              -              -              -              
9              22             12             -              -              -              
10             36             4              -              -              -              
11             29             7              -              -              -              
32             33             14             -              -              -              
12             32             15             -              -              -              
8              33             12             -              -              -              
11             31             -              -              -              -              
11             23             -              -              -              -              
15             24             -              -              -              -              
14             25             -              -              -              -              
8              14             -              -              -              -              
7              21             -              -              -              -              
12             28             -              -              -              -              
12             25             -              -              -              -              
20             24             -              -              -              -              
18             32             -              -              -              -              
23             29             -              -              -              -              
18             28             -              -              -              -              
18             25             -              -              -              -              
24             25             -              -              -              -              
9              12             -              -              -              -              
15             -              -              -              -              -              
23             -              -              -              -              -              
12             -              -              -              -              -              
5              -              -              -              -              -              
19             -              -              -              -              -              
4              -              -              -              -              -              
7              -              -              -              -              -              
23             -              -              -              -              -              
15             -              -              -              -              -              
16             -              -              -              -              -              
12             -              -              -              -              -              
9              -              -              -              -              -              
6              -              -              -              -              -              
7              -              -              -              -              -              
14             -              -              -              -              -              
11             -              -              -              -              -              
9              -              -              -              -              -              
10             -              -              -              -              -              
8              -              -              -              -              -              
12             -              -              -              -              -              
17             -              -              -              -              -              
15             -              -              -              -              -              
10             -              -              -              -              -              
11             -              -              -              -              -              
15             -              -              -              -              -              
14             -              -              -              -              -              
9              -              -              -              -              -              
20             -              -              -              -              -              
17             -              -              -              -              -              
9              -              -              -              -              -              
14             -              -              -              -              -              
15             -              -              -              -              -              
12             -              -              -              -              -              
13             -              -              -              -              -              
13             -              -              -              -              -              
12             -              -              -              -              -              
14             -              -              -              -              -              
12             -              -              -              -              -              
10             -              -              -              -              -              
13             -              -              -              -              -              
13             -              -              -              -              -              
7              -              -              -              -              -              
14             -              -              -              -              -              
18             -              -              -              -              -              
7              -              -              -              -              -              
7              -              -              -              -              -              
9              -              -              -              -              -              
-              
