H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
182            156            108            125            132            154            176            150            169            129            122            159            176            151            153            155            144            156            130            176            161            176            145            152            148            141            160            115            159            
163            -              121            117            -              180            167            148            158            -              -              -              186            153            157            149            159            178            -              176            167            175            -              146            -              -              159            -              157            
168            -              109            158            -              146            174            177            143            -              -              -              177            -              146            150            151            145            -              177            160            180            -              -              -              -              -              -              -              
183            -              -              141            -              149            158            158            151            -              -              -              172            -              -              157            147            138            -              165            166            168            -              -              -              -              -              -              -              
171            -              -              140            -              148            174            142            135            -              -              -              152            -              -              129            -              166            -              -              180            180            -              -              -              -              -              -              -              
179            -              -              129            -              150            164            -              137            -              -              -              166            -              -              -              -              148            -              -              150            180            -              -              -              -              -              -              -              
156            -              -              111            -              162            159            -              109            -              -              -              174            -              -              -              -              192            -              -              160            179            -              -              -              -              -              -              -              
168            -              -              142            -              146            148            -              128            -              -              -              179            -              -              -              -              128            -              -              156            157            -              -              -              -              -              -              -              
164            -              -              173            -              152            154            -              127            -              -              -              170            -              -              -              -              154            -              -              150            177            -              -              -              -              -              -              -              
155            -              -              161            -              151            149            -              129            -              -              -              147            -              -              -              -              183            -              -              161            177            -              -              -              -              -              -              -              
91             -              -              149            -              155            132            -              117            -              -              -              168            -              -              -              -              169            -              -              130            163            -              -              -              -              -              -              -              
174            -              -              127            -              153            133            -              146            -              -              -              135            -              -              -              -              140            -              -              147            144            -              -              -              -              -              -              -              
179            -              -              -              -              159            152            -              129            -              -              -              -              -              -              -              -              138            -              -              175            165            -              -              -              -              -              -              -              
127            -              -              -              -              154            154            -              129            -              -              -              -              -              -              -              -              153            -              -              157            138            -              -              -              -              -              -              -              
146            -              -              -              -              162            -              -              148            -              -              -              -              -              -              -              -              149            -              -              141            -              -              -              -              -              -              -              -              
172            -              -              -              -              148            -              -              110            -              -              -              -              -              -              -              -              -              -              -              167            -              -              -              -              -              -              -              -              
111            -              -              -              -              160            -              -              162            -              -              -              -              -              -              -              -              -              -              -              188            -              -              -              -              -              -              -              -              
172            -              -              -              -              147            -              -              138            -              -              -              -              -              -              -              -              -              -              -              170            -              -              -              -              -              -              -              -              
129            -              -              -              -              142            -              -              84             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
142            -              -              -              -              149            -              -              134            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
171            -              -              -              -              168            -              -              64             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
162            -              -              -              -              161            -              -              124            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
100            -              -              -              -              162            -              -              126            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
151            -              -              -              -              163            -              -              148            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
136            -              -              -              -              171            -              -              129            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
111            -              -              -              -              147            -              -              78             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
134            -              -              -              -              172            -              -              123            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
116            -              -              -              -              173            -              -              159            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
158            -              -              -              -              173            -              -              146            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
118            -              -              -              -              170            -              -              133            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
129            -              -              -              -              141            -              -              70             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
129            -              -              -              -              161            -              -              144            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
147            -              -              -              -              158            -              -              121            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
131            -              -              -              -              182            -              -              148            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
142            -              -              -              -              169            -              -              137            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
196            -              -              -              -              123            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
165            -              -              -              -              147            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
135            -              -              -              -              166            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
138            -              -              -              -              178            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
151            -              -              -              -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
93             -              -              -              -              168            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
144            -              -              -              -              172            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
135            -              -              -              -              171            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
139            -              -              -              -              166            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
72             -              -              -              -              125            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              -              -              -              150            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
99             -              -              -              -              128            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
104            -              -              -              -              151            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
139            -              -              -              -              133            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
165            -              -              -              -              163            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
143            -              -              -              -              171            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              161            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              173            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              150            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
