CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
70             37             44             60             40             41             
64             42             40             -              65             46             
62             43             43             -              56             58             
59             44             40             -              91             -              
61             43             57             -              99             -              
66             42             34             -              -              -              
72             42             36             -              -              -              
64             41             38             -              -              -              
72             41             35             -              -              -              
69             41             39             -              -              -              
54             41             42             -              -              -              
61             39             35             -              -              -              
60             43             33             -              -              -              
49             43             40             -              -              -              
54             28             44             -              -              -              
64             39             29             -              -              -              
57             55             35             -              -              -              
63             41             34             -              -              -              
62             44             27             -              -              -              
64             33             39             -              -              -              
56             37             43             -              -              -              
54             38             42             -              -              -              
45             39             41             -              -              -              
49             41             38             -              -              -              
64             48             33             -              -              -              
49             41             30             -              -              -              
62             47             37             -              -              -              
60             49             37             -              -              -              
53             50             41             -              -              -              
55             49             43             -              -              -              
63             41             49             -              -              -              
52             41             39             -              -              -              
53             39             42             -              -              -              
60             45             42             -              -              -              
64             51             39             -              -              -              
63             51             42             -              -              -              
50             39             40             -              -              -              
36             35             39             -              -              -              
38             46             34             -              -              -              
53             43             32             -              -              -              
39             42             35             -              -              -              
32             40             33             -              -              -              
42             49             36             -              -              -              
50             48             30             -              -              -              
24             40             42             -              -              -              
34             27             38             -              -              -              
39             32             27             -              -              -              
29             34             30             -              -              -              
70             32             30             -              -              -              
76             30             30             -              -              -              
60             41             34             -              -              -              
48             49             30             -              -              -              
39             40             33             -              -              -              
41             44             28             -              -              -              
43             41             31             -              -              -              
51             46             34             -              -              -              
48             39             31             -              -              -              
60             42             23             -              -              -              
56             50             25             -              -              -              
53             48             28             -              -              -              
50             50             41             -              -              -              
49             47             -              -              -              -              
50             41             -              -              -              -              
63             46             -              -              -              -              
59             39             -              -              -              -              
56             43             -              -              -              -              
47             30             -              -              -              -              
41             43             -              -              -              -              
62             34             -              -              -              -              
55             47             -              -              -              -              
67             39             -              -              -              -              
50             39             -              -              -              -              
50             39             -              -              -              -              
68             46             -              -              -              -              
41             37             -              -              -              -              
49             41             -              -              -              -              
63             -              -              -              -              -              
56             -              -              -              -              -              
58             -              -              -              -              -              
61             -              -              -              -              -              
41             -              -              -              -              -              
59             -              -              -              -              -              
54             -              -              -              -              -              
39             -              -              -              -              -              
60             -              -              -              -              -              
59             -              -              -              -              -              
44             -              -              -              -              -              
64             -              -              -              -              -              
45             -              -              -              -              -              
55             -              -              -              -              -              
61             -              -              -              -              -              
62             -              -              -              -              -              
59             -              -              -              -              -              
45             -              -              -              -              -              
60             -              -              -              -              -              
59             -              -              -              -              -              
66             -              -              -              -              -              
51             -              -              -              -              -              
39             -              -              -              -              -              
55             -              -              -              -              -              
37             -              -              -              -              -              
51             -              -              -              -              -              
42             -              -              -              -              -              
47             -              -              -              -              -              
45             -              -              -              -              -              
56             -              -              -              -              -              
61             -              -              -              -              -              
63             -              -              -              -              -              
63             -              -              -              -              -              
60             -              -              -              -              -              
58             -              -              -              -              -              
59             -              -              -              -              -              
62             -              -              -              -              -              
56             -              -              -              -              -              
64             -              -              -              -              -              
59             -              -              -              -              -              
66             -              -              -              -              -              
65             -              -              -              -              -              
41             -              -              -              -              -              
42             -              -              -              -              -              
54             -              -              -              -              -              
59             -              -              -              -              -              
52             -              -              -              -              -              
-              
