H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
781            643            822            789            855            808            685            584            673            590            655            714            658            739            584            779            
714            646            882            746            764            815            641            -              706            -              631            -              -              711            -              804            
724            575            772            823            773            785            692            -              689            -              -              -              -              -              -              -              
752            687            792            825            727            801            651            -              613            -              -              -              -              -              -              -              
744            660            798            748            714            753            534            -              711            -              -              -              -              -              -              -              
784            724            787            -              764            737            552            -              721            -              -              -              -              -              -              -              
672            715            805            -              669            773            629            -              713            -              -              -              -              -              -              -              
701            691            774            -              693            801            621            -              739            -              -              -              -              -              -              -              
694            631            806            -              746            724            569            -              749            -              -              -              -              -              -              -              
658            687            788            -              689            725            633            -              683            -              -              -              -              -              -              -              
485            624            776            -              576            749            735            -              685            -              -              -              -              -              -              -              
722            788            747            -              719            659            637            -              709            -              -              -              -              -              -              -              
711            762            786            -              606            582            630            -              664            -              -              -              -              -              -              -              
544            719            794            -              712            607            653            -              689            -              -              -              -              -              -              -              
626            646            758            -              653            676            596            -              653            -              -              -              -              -              -              -              
720            654            792            -              500            677            696            -              666            -              -              -              -              -              -              -              
539            -              809            -              757            641            517            -              701            -              -              -              -              -              -              -              
784            -              783            -              712            -              719            -              693            -              -              -              -              -              -              -              
646            -              767            -              534            -              651            -              706            -              -              -              -              -              -              -              
621            -              717            -              739            -              706            -              578            -              -              -              -              -              -              -              
588            -              800            -              391            -              589            -              740            -              -              -              -              -              -              -              
674            -              822            -              665            -              581            -              682            -              -              -              -              -              -              -              
574            -              825            -              701            -              596            -              679            -              -              -              -              -              -              -              
619            -              763            -              726            -              694            -              690            -              -              -              -              -              -              -              
631            -              860            -              675            -              -              -              723            -              -              -              -              -              -              -              
579            -              762            -              420            -              -              -              709            -              -              -              -              -              -              -              
598            -              854            -              683            -              -              -              749            -              -              -              -              -              -              -              
611            -              864            -              826            -              -              -              683            -              -              -              -              -              -              -              
659            -              867            -              756            -              -              -              742            -              -              -              -              -              -              -              
584            -              858            -              643            -              -              -              653            -              -              -              -              -              -              -              
598            -              685            -              412            -              -              -              709            -              -              -              -              -              -              -              
669            -              800            -              733            -              -              -              666            -              -              -              -              -              -              -              
615            -              789            -              660            -              -              -              654            -              -              -              -              -              -              -              
555            -              839            -              723            -              -              -              621            -              -              -              -              -              -              -              
685            -              869            -              755            -              -              -              670            -              -              -              -              -              -              -              
743            -              716            -              663            -              -              -              572            -              -              -              -              -              -              -              
678            -              774            -              642            -              -              -              -              -              -              -              -              -              -              -              
538            -              795            -              670            -              -              -              -              -              -              -              -              -              -              -              
514            -              868            -              -              -              -              -              -              -              -              -              -              -              -              -              
659            -              884            -              -              -              -              -              -              -              -              -              -              -              -              -              
496            -              772            -              -              -              -              -              -              -              -              -              -              -              -              -              
513            -              758            -              -              -              -              -              -              -              -              -              -              -              -              -              
505            -              836            -              -              -              -              -              -              -              -              -              -              -              -              -              
686            -              912            -              -              -              -              -              -              -              -              -              -              -              -              -              
437            -              665            -              -              -              -              -              -              -              -              -              -              -              -              -              
438            -              703            -              -              -              -              -              -              -              -              -              -              -              -              -              
439            -              689            -              -              -              -              -              -              -              -              -              -              -              -              -              
466            -              690            -              -              -              -              -              -              -              -              -              -              -              -              -              
641            -              537            -              -              -              -              -              -              -              -              -              -              -              -              -              
649            -              725            -              -              -              -              -              -              -              -              -              -              -              -              -              
666            -              799            -              -              -              -              -              -              -              -              -              -              -              -              -              
655            -              881            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              761            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              774            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              789            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              641            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              845            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              834            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              852            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              771            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              852            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              883            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              762            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              773            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              744            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              698            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              714            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              728            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              735            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              653            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
