H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
1276           1046           1229           1108           1230           1288           1123           1225           840            1346           1202           986            1036           1210           1237           1135           
1257           1056           1242           1072           1193           1293           1043           -              890            -              1160           -              -              1202           -              1237           
1259           1011           1031           1060           1130           1323           1124           -              761            -              -              -              -              -              -              -              
1297           1062           1153           1064           1234           1282           1032           -              764            -              -              -              -              -              -              -              
1249           1083           1154           1102           1206           1180           1023           -              990            -              -              -              -              -              -              -              
1318           948            1121           -              1060           1220           1020           -              962            -              -              -              -              -              -              -              
1301           1036           1135           -              1145           1239           879            -              954            -              -              -              -              -              -              -              
1248           1134           1127           -              1096           1315           1073           -              992            -              -              -              -              -              -              -              
1279           986            1143           -              1024           1176           1102           -              1021           -              -              -              -              -              -              -              
1251           1143           1171           -              1200           1241           1057           -              869            -              -              -              -              -              -              -              
1254           1003           1135           -              1161           1228           1140           -              912            -              -              -              -              -              -              -              
1307           1041           1097           -              1104           1218           1125           -              873            -              -              -              -              -              -              -              
1245           1051           1101           -              1057           1236           1049           -              844            -              -              -              -              -              -              -              
1069           943            1144           -              1138           1269           1030           -              938            -              -              -              -              -              -              -              
1228           1143           1115           -              1050           1219           974            -              845            -              -              -              -              -              -              -              
1218           1049           1130           -              1090           1239           969            -              903            -              -              -              -              -              -              -              
1351           -              1199           -              1061           1115           1049           -              839            -              -              -              -              -              -              -              
1428           -              1115           -              1084           -              1142           -              809            -              -              -              -              -              -              -              
1220           -              1128           -              893            -              928            -              808            -              -              -              -              -              -              -              
1187           -              1122           -              1190           -              1065           -              883            -              -              -              -              -              -              -              
1195           -              1156           -              1092           -              1064           -              911            -              -              -              -              -              -              -              
1106           -              1205           -              1090           -              998            -              840            -              -              -              -              -              -              -              
1321           -              1164           -              1162           -              1006           -              938            -              -              -              -              -              -              -              
1115           -              1107           -              1143           -              1058           -              914            -              -              -              -              -              -              -              
1219           -              1183           -              1132           -              -              -              956            -              -              -              -              -              -              -              
1267           -              1137           -              1158           -              -              -              998            -              -              -              -              -              -              -              
1061           -              1144           -              1063           -              -              -              909            -              -              -              -              -              -              -              
1308           -              1163           -              1136           -              -              -              918            -              -              -              -              -              -              -              
1278           -              1157           -              1080           -              -              -              943            -              -              -              -              -              -              -              
1197           -              1172           -              876            -              -              -              918            -              -              -              -              -              -              -              
1271           -              1028           -              1104           -              -              -              882            -              -              -              -              -              -              -              
1287           -              1176           -              1141           -              -              -              834            -              -              -              -              -              -              -              
1170           -              1162           -              1086           -              -              -              881            -              -              -              -              -              -              -              
1201           -              1111           -              1119           -              -              -              913            -              -              -              -              -              -              -              
1334           -              1169           -              1131           -              -              -              898            -              -              -              -              -              -              -              
1286           -              1245           -              1029           -              -              -              865            -              -              -              -              -              -              -              
1238           -              1133           -              1134           -              -              -              -              -              -              -              -              -              -              -              
860            -              1117           -              1106           -              -              -              -              -              -              -              -              -              -              -              
825            -              1132           -              -              -              -              -              -              -              -              -              -              -              -              -              
1149           -              1123           -              -              -              -              -              -              -              -              -              -              -              -              -              
1083           -              1022           -              -              -              -              -              -              -              -              -              -              -              -              -              
837            -              1062           -              -              -              -              -              -              -              -              -              -              -              -              -              
870            -              1144           -              -              -              -              -              -              -              -              -              -              -              -              -              
1128           -              1222           -              -              -              -              -              -              -              -              -              -              -              -              -              
811            -              1029           -              -              -              -              -              -              -              -              -              -              -              -              -              
746            -              1147           -              -              -              -              -              -              -              -              -              -              -              -              -              
822            -              1055           -              -              -              -              -              -              -              -              -              -              -              -              -              
760            -              1112           -              -              -              -              -              -              -              -              -              -              -              -              -              
1220           -              908            -              -              -              -              -              -              -              -              -              -              -              -              -              
1231           -              1101           -              -              -              -              -              -              -              -              -              -              -              -              -              
1228           -              1116           -              -              -              -              -              -              -              -              -              -              -              -              -              
1033           -              1199           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1032           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1019           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1043           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              994            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1123           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1088           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1114           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1170           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1114           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1119           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              991            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1058           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1001           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              935            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              982            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1051           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1011           -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              987            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
