H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
32             22             27             29             31             66             70             70             25             19             37             15             38             26             21             32             20             35             18             33             35             32             27             17             62             50             29             32             54             
24             -              26             31             -              75             67             74             16             -              -              -              38             33             23             30             32             45             -              35             34             34             -              15             -              -              29             -              55             
27             -              26             20             -              64             73             82             21             -              -              -              37             -              20             30             28             31             -              37             37             29             -              -              -              -              -              -              -              
33             -              -              15             -              75             67             74             21             -              -              -              38             -              -              29             23             39             -              31             37             33             -              -              -              -              -              -              -              
28             -              -              30             -              73             73             74             23             -              -              -              38             -              -              12             -              28             -              -              37             33             -              -              -              -              -              -              -              
27             -              -              26             -              73             62             -              24             -              -              -              34             -              -              -              -              30             -              -              36             29             -              -              -              -              -              -              -              
25             -              -              34             -              73             73             -              25             -              -              -              39             -              -              -              -              32             -              -              35             33             -              -              -              -              -              -              -              
28             -              -              16             -              73             69             -              20             -              -              -              36             -              -              -              -              23             -              -              38             28             -              -              -              -              -              -              -              
24             -              -              26             -              74             69             -              24             -              -              -              30             -              -              -              -              37             -              -              35             32             -              -              -              -              -              -              -              
25             -              -              28             -              72             46             -              23             -              -              -              34             -              -              -              -              29             -              -              35             33             -              -              -              -              -              -              -              
21             -              -              24             -              74             60             -              19             -              -              -              32             -              -              -              -              27             -              -              35             29             -              -              -              -              -              -              -              
34             -              -              18             -              63             38             -              25             -              -              -              26             -              -              -              -              30             -              -              35             26             -              -              -              -              -              -              -              
34             -              -              -              -              71             69             -              27             -              -              -              -              -              -              -              -              40             -              -              35             29             -              -              -              -              -              -              -              
17             -              -              -              -              69             37             -              28             -              -              -              -              -              -              -              -              26             -              -              28             18             -              -              -              -              -              -              -              
27             -              -              -              -              54             -              -              18             -              -              -              -              -              -              -              -              35             -              -              36             -              -              -              -              -              -              -              -              
27             -              -              -              -              75             -              -              27             -              -              -              -              -              -              -              -              -              -              -              13             -              -              -              -              -              -              -              -              
25             -              -              -              -              61             -              -              25             -              -              -              -              -              -              -              -              -              -              -              44             -              -              -              -              -              -              -              -              
26             -              -              -              -              71             -              -              24             -              -              -              -              -              -              -              -              -              -              -              32             -              -              -              -              -              -              -              -              
32             -              -              -              -              72             -              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
21             -              -              -              -              62             -              -              22             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
25             -              -              -              -              66             -              -              27             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
32             -              -              -              -              67             -              -              22             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
