H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
47             44             46             36             35             50             51             52             55             47             48             45             56             48             44             60             51             55             37             51             48             57             53             43             48             59             42             53             58             
43             -              38             34             -              65             53             45             44             -              -              -              53             47             42             55             43             62             -              45             56             60             -              42             -              -              47             -              53             
49             -              39             54             -              46             52             52             46             -              -              -              49             -              48             63             45             57             -              55             52             58             -              -              -              -              -              -              -              
44             -              -              47             -              60             50             41             51             -              -              -              53             -              -              50             53             48             -              36             53             64             -              -              -              -              -              -              -              
52             -              -              40             -              57             52             43             47             -              -              -              60             -              -              63             -              59             -              -              51             62             -              -              -              -              -              -              -              
47             -              -              42             -              60             62             -              53             -              -              -              63             -              -              -              -              53             -              -              52             58             -              -              -              -              -              -              -              
41             -              -              38             -              55             42             -              35             -              -              -              52             -              -              -              -              46             -              -              57             62             -              -              -              -              -              -              -              
49             -              -              37             -              59             55             -              50             -              -              -              51             -              -              -              -              52             -              -              61             57             -              -              -              -              -              -              -              
42             -              -              45             -              55             45             -              51             -              -              -              48             -              -              -              -              60             -              -              50             63             -              -              -              -              -              -              -              
46             -              -              42             -              58             54             -              38             -              -              -              51             -              -              -              -              42             -              -              54             36             -              -              -              -              -              -              -              
24             -              -              46             -              57             40             -              54             -              -              -              51             -              -              -              -              48             -              -              60             60             -              -              -              -              -              -              -              
43             -              -              46             -              48             52             -              61             -              -              -              46             -              -              -              -              53             -              -              49             47             -              -              -              -              -              -              -              
41             -              -              -              -              57             43             -              43             -              -              -              -              -              -              -              -              41             -              -              54             55             -              -              -              -              -              -              -              
32             -              -              -              -              54             44             -              60             -              -              -              -              -              -              -              -              41             -              -              55             54             -              -              -              -              -              -              -              
32             -              -              -              -              49             -              -              43             -              -              -              -              -              -              -              -              42             -              -              53             -              -              -              -              -              -              -              -              
51             -              -              -              -              54             -              -              38             -              -              -              -              -              -              -              -              -              -              -              59             -              -              -              -              -              -              -              -              
30             -              -              -              -              57             -              -              47             -              -              -              -              -              -              -              -              -              -              -              59             -              -              -              -              -              -              -              -              
59             -              -              -              -              57             -              -              48             -              -              -              -              -              -              -              -              -              -              -              59             -              -              -              -              -              -              -              -              
50             -              -              -              -              58             -              -              42             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
37             -              -              -              -              46             -              -              45             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
43             -              -              -              -              54             -              -              24             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
58             -              -              -              -              60             -              -              43             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
36             -              -              -              -              54             -              -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
51             -              -              -              -              58             -              -              44             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
46             -              -              -              -              61             -              -              46             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
35             -              -              -              -              57             -              -              28             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
39             -              -              -              -              61             -              -              42             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
48             -              -              -              -              61             -              -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
41             -              -              -              -              65             -              -              52             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
45             -              -              -              -              60             -              -              54             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
47             -              -              -              -              44             -              -              20             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
46             -              -              -              -              48             -              -              50             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
47             -              -              -              -              54             -              -              47             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
48             -              -              -              -              53             -              -              46             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
51             -              -              -              -              66             -              -              45             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
65             -              -              -              -              48             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
50             -              -              -              -              52             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
33             -              -              -              -              46             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
33             -              -              -              -              52             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
47             -              -              -              -              56             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
51             -              -              -              -              52             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
36             -              -              -              -              54             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
33             -              -              -              -              59             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
42             -              -              -              -              58             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
