Avian          Bat            Canine         Equine         Human          Seal           Swine          
13             18             58             57             16             68             13             
15             19             44             40             8              70             13             
27             20             46             58             12             31             15             
21             -              40             49             14             32             12             
23             -              -              40             12             33             9              
13             -              -              35             8              40             63             
12             -              -              -              12             33             61             
15             -              -              -              12             34             64             
13             -              -              -              15             33             48             
12             -              -              -              12             28             -              
11             -              -              -              14             29             -              
10             -              -              -              13             30             -              
75             -              -              -              12             29             -              
64             -              -              -              12             33             -              
75             -              -              -              8              31             -              
55             -              -              -              12             34             -              
45             -              -              -              7              37             -              
66             -              -              -              10             29             -              
14             -              -              -              13             -              -              
15             -              -              -              13             -              -              
11             -              -              -              18             -              -              
20             -              -              -              21             -              -              
16             -              -              -              17             -              -              
13             -              -              -              15             -              -              
15             -              -              -              15             -              -              
12             -              -              -              12             -              -              
12             -              -              -              18             -              -              
22             -              -              -              11             -              -              
17             -              -              -              16             -              -              
13             -              -              -              16             -              -              
16             -              -              -              10             -              -              
18             -              -              -              12             -              -              
16             -              -              -              12             -              -              
10             -              -              -              17             -              -              
22             -              -              -              9              -              -              
18             -              -              -              12             -              -              
14             -              -              -              9              -              -              
18             -              -              -              9              -              -              
20             -              -              -              6              -              -              
13             -              -              -              10             -              -              
18             -              -              -              3              -              -              
12             -              -              -              6              -              -              
15             -              -              -              6              -              -              
32             -              -              -              10             -              -              
31             -              -              -              10             -              -              
33             -              -              -              14             -              -              
37             -              -              -              30             -              -              
32             -              -              -              11             -              -              
42             -              -              -              8              -              -              
33             -              -              -              9              -              -              
43             -              -              -              18             -              -              
39             -              -              -              66             -              -              
39             -              -              -              56             -              -              
42             -              -              -              66             -              -              
22             -              -              -              57             -              -              
24             -              -              -              60             -              -              
-              -              -              -              57             -              -              
-              -              -              -              60             -              -              
-              -              -              -              54             -              -              
-              -              -              -              60             -              -              
-              -              -              -              56             -              -              
-              -              -              -              57             -              -              
-              -              -              -              59             -              -              
-              -              -              -              57             -              -              
-              -              -              -              55             -              -              
-              -              -              -              47             -              -              
-              -              -              -              58             -              -              
-              -              -              -              71             -              -              
-              -              -              -              64             -              -              
-              -              -              -              55             -              -              
-              -              -              -              55             -              -              
-              -              -              -              48             -              -              
-              -              -              -              48             -              -              
-              -              -              -              50             -              -              
-              -              -              -              45             -              -              
-              -              -              -              71             -              -              
-              -              -              -              55             -              -              
-              -              -              -              73             -              -              
-              -              -              -              67             -              -              
-              -              -              -              67             -              -              
-              -              -              -              76             -              -              
-              -              -              -              41             -              -              
-              -              -              -              65             -              -              
-              -              -              -              67             -              -              
-              -              -              -              67             -              -              
-              -              -              -              72             -              -              
-              -              -              -              42             -              -              
-              -              -              -              63             -              -              
-              -              -              -              59             -              -              
-              -              -              -              67             -              -              
-              -              -              -              74             -              -              
-              -              -              -              72             -              -              
-              -              -              -              55             -              -              
-              -              -              -              66             -              -              
-              -              -              -              78             -              -              
-              -              -              -              40             -              -              
-              -              -              -              48             -              -              
-              -              -              -              58             -              -              
-              -              -              -              51             -              -              
-              -              -              -              38             -              -              
-              -              -              -              48             -              -              
-              -              -              -              53             -              -              
-              -              -              -              57             -              -              
-              -              -              -              58             -              -              
-              -              -              -              13             -              -              
-              -              -              -              18             -              -              
-              -              -              -              24             -              -              
-              -              -              -              17             -              -              
-              -              -              -              11             -              -              
-              -              -              -              21             -              -              
-              -              -              -              18             -              -              
-              -              -              -              9              -              -              
-              -              -              -              24             -              -              
-              -              -              -              27             -              -              
-              -              -              -              12             -              -              
-              -              -              -              6              -              -              
-              -              -              -              19             -              -              
-              -              -              -              10             -              -              
-              -              -              -              12             -              -              
-              -              -              -              23             -              -              
-              -              -              -              20             -              -              
-              -              -              -              15             -              -              
-              -              -              -              21             -              -              
-              -              -              -              12             -              -              
-              -              -              -              20             -              -              
-              -              -              -              21             -              -              
-              -              -              -              14             -              -              
-              -              -              -              19             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              17             -              -              
-              -              -              -              16             -              -              
-              -              -              -              13             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              29             -              -              
-              -              -              -              32             -              -              
-              -              -              -              35             -              -              
-              -              -              -              34             -              -              
-              -              -              -              36             -              -              
-              -              -              -              22             -              -              
-              -              -              -              37             -              -              
-              -              -              -              28             -              -              
-              -              -              -              21             -              -              
-              -              -              -              27             -              -              
-              -              -              -              40             -              -              
-              -              -              -              33             -              -              
-              -              -              -              27             -              -              
-              -              -              -              36             -              -              
-              -              -              -              24             -              -              
-              -              -              -              37             -              -              
-              -              -              -              19             -              -              
-              -              -              -              38             -              -              
-              -              -              -              38             -              -              
-              -              -              -              36             -              -              
-              -              -              -              24             -              -              
-              -              -              -              46             -              -              
-              -              -              -              35             -              -              
-              -              -              -              30             -              -              
-              -              -              -              31             -              -              
-              -              -              -              29             -              -              
-              -              -              -              32             -              -              
-              -              -              -              33             -              -              
-              -              -              -              33             -              -              
-              -              -              -              31             -              -              
-              -              -              -              30             -              -              
-              -              -              -              26             -              -              
-              -              -              -              31             -              -              
-              -              -              -              39             -              -              
-              -              -              -              31             -              -              
-              -              -              -              34             -              -              
-              -              -              -              35             -              -              
-              -              -              -              35             -              -              
-              -              -              -              -              
