Avian          Bat            Canine         Equine         Human          Seal           Swine          
9              8              9              12             3              12             3              
3              7              15             15             10             13             3              
3              7              14             13             7              15             3              
3              -              12             13             7              16             3              
1              -              -              10             9              19             6              
3              -              -              13             5              18             11             
1              -              -              -              3              17             12             
5              -              -              -              7              19             9              
3              -              -              -              3              17             14             
4              -              -              -              3              18             -              
4              -              -              -              3              16             -              
4              -              -              -              4              22             -              
17             -              -              -              4              19             -              
17             -              -              -              9              15             -              
17             -              -              -              5              18             -              
15             -              -              -              7              19             -              
13             -              -              -              3              17             -              
12             -              -              -              3              6              -              
6              -              -              -              4              -              -              
6              -              -              -              4              -              -              
0              -              -              -              3              -              -              
6              -              -              -              3              -              -              
7              -              -              -              3              -              -              
8              -              -              -              6              -              -              
8              -              -              -              3              -              -              
7              -              -              -              4              -              -              
11             -              -              -              3              -              -              
9              -              -              -              3              -              -              
6              -              -              -              5              -              -              
6              -              -              -              3              -              -              
9              -              -              -              4              -              -              
0              -              -              -              6              -              -              
8              -              -              -              6              -              -              
14             -              -              -              3              -              -              
4              -              -              -              9              -              -              
7              -              -              -              5              -              -              
6              -              -              -              8              -              -              
3              -              -              -              4              -              -              
3              -              -              -              5              -              -              
7              -              -              -              8              -              -              
7              -              -              -              6              -              -              
7              -              -              -              3              -              -              
11             -              -              -              4              -              -              
20             -              -              -              5              -              -              
17             -              -              -              9              -              -              
17             -              -              -              4              -              -              
15             -              -              -              7              -              -              
23             -              -              -              10             -              -              
17             -              -              -              10             -              -              
0              -              -              -              5              -              -              
6              -              -              -              3              -              -              
5              -              -              -              12             -              -              
9              -              -              -              12             -              -              
0              -              -              -              12             -              -              
6              -              -              -              12             -              -              
6              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              14             -              -              
-              -              -              -              13             -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              14             -              -              
-              -              -              -              16             -              -              
-              -              -              -              16             -              -              
-              -              -              -              15             -              -              
-              -              -              -              12             -              -              
-              -              -              -              15             -              -              
-              -              -              -              15             -              -              
-              -              -              -              14             -              -              
-              -              -              -              14             -              -              
-              -              -              -              10             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              17             -              -              
-              -              -              -              14             -              -              
-              -              -              -              17             -              -              
-              -              -              -              14             -              -              
-              -              -              -              14             -              -              
-              -              -              -              11             -              -              
-              -              -              -              16             -              -              
-              -              -              -              13             -              -              
-              -              -              -              10             -              -              
-              -              -              -              8              -              -              
-              -              -              -              9              -              -              
-              -              -              -              10             -              -              
-              -              -              -              11             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              7              -              -              
-              -              -              -              12             -              -              
-              -              -              -              0              -              -              
-              -              -              -              11             -              -              
-              -              -              -              14             -              -              
-              -              -              -              0              -              -              
-              -              -              -              9              -              -              
-              -              -              -              7              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              5              -              -              
-              -              -              -              7              -              -              
-              -              -              -              7              -              -              
-              -              -              -              8              -              -              
-              -              -              -              0              -              -              
-              -              -              -              6              -              -              
-              -              -              -              7              -              -              
-              -              -              -              2              -              -              
-              -              -              -              6              -              -              
-              -              -              -              9              -              -              
-              -              -              -              8              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              6              -              -              
-              -              -              -              10             -              -              
-              -              -              -              9              -              -              
-              -              -              -              5              -              -              
-              -              -              -              7              -              -              
-              -              -              -              8              -              -              
-              -              -              -              10             -              -              
-              -              -              -              5              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              0              -              -              
-              -              -              -              0              -              -              
-              -              -              -              8              -              -              
-              -              -              -              0              -              -              
-              -              -              -              2              -              -              
-              -              -              -              9              -              -              
-              -              -              -              4              -              -              
-              -              -              -              1              -              -              
-              -              -              -              6              -              -              
-              -              -              -              5              -              -              
-              -              -              -              8              -              -              
-              -              -              -              3              -              -              
-              -              -              -              9              -              -              
-              -              -              -              4              -              -              
-              -              -              -              1              -              -              
-              -              -              -              4              -              -              
-              -              -              -              6              -              -              
-              -              -              -              17             -              -              
-              -              -              -              17             -              -              
-              -              -              -              19             -              -              
-              -              -              -              16             -              -              
-              -              -              -              16             -              -              
-              -              -              -              16             -              -              
-              -              -              -              16             -              -              
-              -              -              -              20             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              14             -              -              
-              -              -              -              17             -              -              
-              -              -              -              17             -              -              
-              -              -              -              14             -              -              
-              -              -              -              -              
