H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
20             12             14             13             19             16             26             35             9              5              8              10             8              4              13             34             30             30             8              14             14             17             0              12             30             21             23             9              8              
10             -              17             9              -              18             22             28             11             -              -              -              8              6              13             34             30             29             -              18             10             17             -              9              -              -              24             -              8              
20             -              17             9              -              23             17             28             4              -              -              -              8              -              11             34             29             22             -              20             11             17             -              -              -              -              -              -              -              
19             -              -              11             -              20             18             24             7              -              -              -              10             -              -              29             33             30             -              16             19             18             -              -              -              -              -              -              -              
19             -              -              6              -              19             17             24             5              -              -              -              9              -              -              24             -              21             -              -              19             20             -              -              -              -              -              -              -              
17             -              -              7              -              18             32             -              3              -              -              -              13             -              -              -              -              19             -              -              20             19             -              -              -              -              -              -              -              
13             -              -              14             -              21             23             -              6              -              -              -              10             -              -              -              -              25             -              -              17             21             -              -              -              -              -              -              -              
17             -              -              14             -              20             24             -              8              -              -              -              10             -              -              -              -              20             -              -              15             20             -              -              -              -              -              -              -              
14             -              -              14             -              20             20             -              3              -              -              -              9              -              -              -              -              28             -              -              16             16             -              -              -              -              -              -              -              
13             -              -              13             -              24             30             -              7              -              -              -              7              -              -              -              -              28             -              -              11             16             -              -              -              -              -              -              -              
12             -              -              13             -              19             21             -              10             -              -              -              8              -              -              -              -              25             -              -              17             15             -              -              -              -              -              -              -              
20             -              -              15             -              18             28             -              9              -              -              -              10             -              -              -              -              18             -              -              21             11             -              -              -              -              -              -              -              
16             -              -              -              -              20             23             -              5              -              -              -              -              -              -              -              -              27             -              -              22             14             -              -              -              -              -              -              -              
9              -              -              -              -              22             21             -              11             -              -              -              -              -              -              -              -              24             -              -              13             16             -              -              -              -              -              -              -              
16             -              -              -              -              9              -              -              9              -              -              -              -              -              -              -              -              30             -              -              17             -              -              -              -              -              -              -              -              
20             -              -              -              -              19             -              -              9              -              -              -              -              -              -              -              -              -              -              -              16             -              -              -              -              -              -              -              -              
12             -              -              -              -              26             -              -              12             -              -              -              -              -              -              -              -              -              -              -              15             -              -              -              -              -              -              -              -              
15             -              -              -              -              21             -              -              3              -              -              -              -              -              -              -              -              -              -              -              17             -              -              -              -              -              -              -              -              
15             -              -              -              -              20             -              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
14             -              -              -              -              12             -              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              12             -              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              -              -              -              15             -              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              -              -              -              18             -              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              -              -              -              17             -              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
13             -              -              -              -              21             -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
