Avian          Bat            Canine         Equine         Human          Seal           Swine          
38             38             31             30             54             30             53             
21             33             26             31             46             32             58             
28             41             28             32             42             35             45             
33             -              31             31             39             38             40             
24             -              -              28             41             43             30             
29             -              -              24             47             35             36             
30             -              -              -              52             36             35             
33             -              -              -              43             35             40             
46             -              -              -              54             34             29             
41             -              -              -              50             36             -              
39             -              -              -              41             34             -              
37             -              -              -              40             34             -              
39             -              -              -              42             30             -              
37             -              -              -              36             27             -              
39             -              -              -              39             30             -              
36             -              -              -              42             29             -              
36             -              -              -              47             31             -              
33             -              -              -              43             29             -              
48             -              -              -              51             -              -              
36             -              -              -              48             -              -              
39             -              -              -              45             -              -              
45             -              -              -              39             -              -              
47             -              -              -              29             -              -              
43             -              -              -              36             -              -              
37             -              -              -              50             -              -              
46             -              -              -              32             -              -              
47             -              -              -              47             -              -              
50             -              -              -              41             -              -              
38             -              -              -              38             -              -              
31             -              -              -              40             -              -              
39             -              -              -              44             -              -              
27             -              -              -              40             -              -              
39             -              -              -              35             -              -              
34             -              -              -              47             -              -              
37             -              -              -              41             -              -              
40             -              -              -              49             -              -              
52             -              -              -              37             -              -              
25             -              -              -              24             -              -              
25             -              -              -              27             -              -              
45             -              -              -              42             -              -              
45             -              -              -              33             -              -              
41             -              -              -              25             -              -              
44             -              -              -              26             -              -              
28             -              -              -              40             -              -              
27             -              -              -              35             -              -              
34             -              -              -              46             -              -              
35             -              -              -              44             -              -              
39             -              -              -              40             -              -              
34             -              -              -              37             -              -              
27             -              -              -              37             -              -              
53             -              -              -              41             -              -              
52             -              -              -              28             -              -              
35             -              -              -              33             -              -              
41             -              -              -              31             -              -              
75             -              -              -              35             -              -              
81             -              -              -              34             -              -              
-              -              -              -              34             -              -              
-              -              -              -              34             -              -              
-              -              -              -              33             -              -              
-              -              -              -              32             -              -              
-              -              -              -              34             -              -              
-              -              -              -              34             -              -              
-              -              -              -              31             -              -              
-              -              -              -              34             -              -              
-              -              -              -              36             -              -              
-              -              -              -              24             -              -              
-              -              -              -              30             -              -              
-              -              -              -              39             -              -              
-              -              -              -              32             -              -              
-              -              -              -              35             -              -              
-              -              -              -              25             -              -              
-              -              -              -              29             -              -              
-              -              -              -              29             -              -              
-              -              -              -              28             -              -              
-              -              -              -              31             -              -              
-              -              -              -              39             -              -              
-              -              -              -              33             -              -              
-              -              -              -              38             -              -              
-              -              -              -              40             -              -              
-              -              -              -              41             -              -              
-              -              -              -              40             -              -              
-              -              -              -              31             -              -              
-              -              -              -              31             -              -              
-              -              -              -              30             -              -              
-              -              -              -              39             -              -              
-              -              -              -              42             -              -              
-              -              -              -              36             -              -              
-              -              -              -              30             -              -              
-              -              -              -              26             -              -              
-              -              -              -              37             -              -              
-              -              -              -              36             -              -              
-              -              -              -              31             -              -              
-              -              -              -              27             -              -              
-              -              -              -              40             -              -              
-              -              -              -              39             -              -              
-              -              -              -              32             -              -              
-              -              -              -              23             -              -              
-              -              -              -              26             -              -              
-              -              -              -              28             -              -              
-              -              -              -              28             -              -              
-              -              -              -              27             -              -              
-              -              -              -              32             -              -              
-              -              -              -              39             -              -              
-              -              -              -              29             -              -              
-              -              -              -              50             -              -              
-              -              -              -              44             -              -              
-              -              -              -              49             -              -              
-              -              -              -              35             -              -              
-              -              -              -              37             -              -              
-              -              -              -              50             -              -              
-              -              -              -              28             -              -              
-              -              -              -              34             -              -              
-              -              -              -              45             -              -              
-              -              -              -              37             -              -              
-              -              -              -              44             -              -              
-              -              -              -              46             -              -              
-              -              -              -              28             -              -              
-              -              -              -              41             -              -              
-              -              -              -              40             -              -              
-              -              -              -              26             -              -              
-              -              -              -              44             -              -              
-              -              -              -              45             -              -              
-              -              -              -              37             -              -              
-              -              -              -              32             -              -              
-              -              -              -              46             -              -              
-              -              -              -              47             -              -              
-              -              -              -              48             -              -              
-              -              -              -              49             -              -              
-              -              -              -              45             -              -              
-              -              -              -              46             -              -              
-              -              -              -              49             -              -              
-              -              -              -              45             -              -              
-              -              -              -              51             -              -              
-              -              -              -              46             -              -              
-              -              -              -              51             -              -              
-              -              -              -              37             -              -              
-              -              -              -              35             -              -              
-              -              -              -              39             -              -              
-              -              -              -              37             -              -              
-              -              -              -              48             -              -              
-              -              -              -              28             -              -              
-              -              -              -              27             -              -              
-              -              -              -              29             -              -              
-              -              -              -              29             -              -              
-              -              -              -              33             -              -              
-              -              -              -              39             -              -              
-              -              -              -              29             -              -              
-              -              -              -              27             -              -              
-              -              -              -              35             -              -              
-              -              -              -              38             -              -              
-              -              -              -              26             -              -              
-              -              -              -              32             -              -              
-              -              -              -              31             -              -              
-              -              -              -              26             -              -              
-              -              -              -              30             -              -              
-              -              -              -              37             -              -              
-              -              -              -              35             -              -              
-              -              -              -              35             -              -              
-              -              -              -              33             -              -              
-              -              -              -              27             -              -              
-              -              -              -              28             -              -              
-              -              -              -              30             -              -              
-              -              -              -              28             -              -              
-              -              -              -              28             -              -              
-              -              -              -              28             -              -              
-              -              -              -              28             -              -              
-              -              -              -              28             -              -              
-              -              -              -              26             -              -              
-              -              -              -              30             -              -              
-              -              -              -              28             -              -              
-              -              -              -              21             -              -              
-              -              -              -              24             -              -              
-              -              -              -              26             -              -              
-              -              -              -              -              
