H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
640            -              -              -              -              605            -              -              619            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
504            -              -              -              -              629            -              -              626            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
580            -              -              -              -              639            -              -              662            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
618            -              -              -              -              643            -              -              631            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
563            -              -              -              -              618            -              -              535            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
597            -              -              -              -              642            -              -              617            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
538            -              -              -              -              632            -              -              667            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
632            -              -              -              -              658            -              -              647            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
570            -              -              -              -              635            -              -              593            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
611            -              -              -              -              600            -              -              524            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
580            -              -              -              -              596            -              -              646            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
660            -              -              -              -              587            -              -              531            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
616            -              -              -              -              661            -              -              648            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
578            -              -              -              -              644            -              -              640            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
723            -              -              -              -              536            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
695            -              -              -              -              605            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
549            -              -              -              -              634            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
558            -              -              -              -              642            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
625            -              -              -              -              661            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
438            -              -              -              -              597            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
562            -              -              -              -              622            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
548            -              -              -              -              641            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
618            -              -              -              -              670            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
417            -              -              -              -              568            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
430            -              -              -              -              584            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
489            -              -              -              -              594            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
505            -              -              -              -              611            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
627            -              -              -              -              584            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
665            -              -              -              -              637            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
642            -              -              -              -              636            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              691            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              620            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              610            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              604            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              620            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
