H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
100            83             121            116            99             98             58             82             95             90             84             117            44             99             93             106            
76             79             120            120            63             99             63             -              104            -              81             -              -              97             -              111            
92             78             113            103            89             102            64             -              106            -              -              -              -              -              -              -              
91             74             118            147            72             92             56             -              84             -              -              -              -              -              -              -              
94             71             121            144            78             90             42             -              103            -              -              -              -              -              -              -              
99             96             106            -              86             78             49             -              96             -              -              -              -              -              -              -              
88             71             116            -              55             94             52             -              98             -              -              -              -              -              -              -              
91             82             118            -              93             91             41             -              113            -              -              -              -              -              -              -              
85             68             117            -              88             81             54             -              111            -              -              -              -              -              -              -              
94             71             110            -              78             89             54             -              104            -              -              -              -              -              -              -              
109            81             119            -              71             91             57             -              111            -              -              -              -              -              -              -              
88             67             111            -              84             91             53             -              103            -              -              -              -              -              -              -              
86             73             117            -              64             88             66             -              96             -              -              -              -              -              -              -              
85             75             120            -              81             96             56             -              107            -              -              -              -              -              -              -              
85             66             117            -              90             70             54             -              104            -              -              -              -              -              -              -              
91             68             110            -              64             77             52             -              117            -              -              -              -              -              -              -              
91             -              108            -              83             70             52             -              105            -              -              -              -              -              -              -              
97             -              122            -              84             -              56             -              95             -              -              -              -              -              -              -              
101            -              123            -              69             -              61             -              101            -              -              -              -              -              -              -              
96             -              115            -              93             -              62             -              98             -              -              -              -              -              -              -              
86             -              133            -              105            -              63             -              101            -              -              -              -              -              -              -              
88             -              135            -              82             -              53             -              99             -              -              -              -              -              -              -              
77             -              118            -              97             -              63             -              99             -              -              -              -              -              -              -              
66             -              115            -              98             -              64             -              95             -              -              -              -              -              -              -              
95             -              139            -              78             -              -              -              106            -              -              -              -              -              -              -              
84             -              122            -              102            -              -              -              99             -              -              -              -              -              -              -              
109            -              143            -              107            -              -              -              101            -              -              -              -              -              -              -              
94             -              139            -              100            -              -              -              102            -              -              -              -              -              -              -              
81             -              135            -              76             -              -              -              102            -              -              -              -              -              -              -              
87             -              145            -              81             -              -              -              84             -              -              -              -              -              -              -              
95             -              118            -              96             -              -              -              99             -              -              -              -              -              -              -              
97             -              118            -              89             -              -              -              85             -              -              -              -              -              -              -              
91             -              108            -              86             -              -              -              92             -              -              -              -              -              -              -              
98             -              144            -              102            -              -              -              82             -              -              -              -              -              -              -              
100            -              138            -              112            -              -              -              94             -              -              -              -              -              -              -              
104            -              114            -              89             -              -              -              72             -              -              -              -              -              -              -              
92             -              124            -              82             -              -              -              -              -              -              -              -              -              -              -              
69             -              116            -              83             -              -              -              -              -              -              -              -              -              -              -              
75             -              128            -              -              -              -              -              -              -              -              -              -              -              -              -              
99             -              147            -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              103            -              -              -              -              -              -              -              -              -              -              -              -              -              
87             -              113            -              -              -              -              -              -              -              -              -              -              -              -              -              
75             -              145            -              -              -              -              -              -              -              -              -              -              -              -              -              
88             -              134            -              -              -              -              -              -              -              -              -              -              -              -              -              
45             -              122            -              -              -              -              -              -              -              -              -              -              -              -              -              
45             -              93             -              -              -              -              -              -              -              -              -              -              -              -              -              
48             -              110            -              -              -              -              -              -              -              -              -              -              -              -              -              
53             -              103            -              -              -              -              -              -              -              -              -              -              -              -              -              
104            -              107            -              -              -              -              -              -              -              -              -              -              -              -              -              
112            -              117            -              -              -              -              -              -              -              -              -              -              -              -              -              
114            -              127            -              -              -              -              -              -              -              -              -              -              -              -              -              
70             -              137            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              110            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              100            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              95             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              122            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              120            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              117            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              111            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              105            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              112            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              119            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              117            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              123            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              109            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              108            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              106            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              103            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              105            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              107            -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
