CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
9              26             1              10             8              14             
6              25             4              -              28             11             
8              21             5              -              30             11             
5              21             3              -              14             -              
9              27             21             -              16             -              
5              20             3              -              -              -              
7              22             3              -              -              -              
8              21             6              -              -              -              
7              22             3              -              -              -              
7              20             3              -              -              -              
10             23             10             -              -              -              
6              23             8              -              -              -              
6              21             3              -              -              -              
10             21             9              -              -              -              
6              10             3              -              -              -              
8              24             10             -              -              -              
6              20             9              -              -              -              
7              27             9              -              -              -              
8              21             11             -              -              -              
9              22             6              -              -              -              
9              12             6              -              -              -              
9              14             11             -              -              -              
14             19             10             -              -              -              
12             20             6              -              -              -              
8              21             6              -              -              -              
8              23             4              -              -              -              
9              20             5              -              -              -              
9              20             7              -              -              -              
7              23             5              -              -              -              
12             23             4              -              -              -              
6              16             5              -              -              -              
6              19             9              -              -              -              
9              18             5              -              -              -              
9              21             5              -              -              -              
3              17             5              -              -              -              
6              15             3              -              -              -              
6              24             5              -              -              -              
9              14             4              -              -              -              
6              22             6              -              -              -              
6              20             6              -              -              -              
0              14             6              -              -              -              
6              20             6              -              -              -              
6              21             6              -              -              -              
10             23             3              -              -              -              
12             5              4              -              -              -              
21             32             10             -              -              -              
15             23             5              -              -              -              
18             23             4              -              -              -              
7              13             5              -              -              -              
6              21             4              -              -              -              
6              18             4              -              -              -              
7              24             3              -              -              -              
11             23             4              -              -              -              
8              20             3              -              -              -              
10             19             3              -              -              -              
7              16             12             -              -              -              
6              27             3              -              -              -              
11             20             5              -              -              -              
24             25             8              -              -              -              
6              21             12             -              -              -              
2              25             1              -              -              -              
5              21             -              -              -              -              
11             15             -              -              -              -              
10             17             -              -              -              -              
8              16             -              -              -              -              
6              8              -              -              -              -              
7              16             -              -              -              -              
3              14             -              -              -              -              
7              16             -              -              -              -              
11             13             -              -              -              -              
15             23             -              -              -              -              
13             18             -              -              -              -              
8              19             -              -              -              -              
15             16             -              -              -              -              
12             17             -              -              -              -              
6              3              -              -              -              -              
15             -              -              -              -              -              
19             -              -              -              -              -              
12             -              -              -              -              -              
1              -              -              -              -              -              
13             -              -              -              -              -              
4              -              -              -              -              -              
5              -              -              -              -              -              
17             -              -              -              -              -              
13             -              -              -              -              -              
12             -              -              -              -              -              
12             -              -              -              -              -              
6              -              -              -              -              -              
6              -              -              -              -              -              
5              -              -              -              -              -              
13             -              -              -              -              -              
7              -              -              -              -              -              
8              -              -              -              -              -              
10             -              -              -              -              -              
6              -              -              -              -              -              
9              -              -              -              -              -              
17             -              -              -              -              -              
15             -              -              -              -              -              
10             -              -              -              -              -              
11             -              -              -              -              -              
12             -              -              -              -              -              
8              -              -              -              -              -              
6              -              -              -              -              -              
14             -              -              -              -              -              
6              -              -              -              -              -              
9              -              -              -              -              -              
10             -              -              -              -              -              
10             -              -              -              -              -              
7              -              -              -              -              -              
9              -              -              -              -              -              
9              -              -              -              -              -              
5              -              -              -              -              -              
9              -              -              -              -              -              
8              -              -              -              -              -              
7              -              -              -              -              -              
8              -              -              -              -              -              
9              -              -              -              -              -              
7              -              -              -              -              -              
13             -              -              -              -              -              
15             -              -              -              -              -              
7              -              -              -              -              -              
7              -              -              -              -              -              
9              -              -              -              -              -              
-              
