CladeH1_1      CladeH3_2      CladeH7_2      CladeH9_1      CladeH11_1     CladeH17_1     
28             32             21             60             27             16             
24             19             18             -              23             14             
25             42             17             -              27             18             
32             20             20             -              41             -              
24             18             48             -              43             -              
24             19             14             -              -              -              
31             21             12             -              -              -              
25             20             17             -              -              -              
29             14             15             -              -              -              
31             16             18             -              -              -              
21             20             26             -              -              -              
32             26             13             -              -              -              
34             18             18             -              -              -              
26             14             28             -              -              -              
25             38             24             -              -              -              
26             17             18             -              -              -              
23             40             14             -              -              -              
23             18             22             -              -              -              
26             19             16             -              -              -              
25             19             19             -              -              -              
31             23             24             -              -              -              
24             19             18             -              -              -              
24             20             22             -              -              -              
34             23             18             -              -              -              
25             44             34             -              -              -              
28             19             31             -              -              -              
33             41             33             -              -              -              
30             44             26             -              -              -              
29             41             32             -              -              -              
24             41             27             -              -              -              
29             27             24             -              -              -              
30             24             28             -              -              -              
28             26             31             -              -              -              
20             24             30             -              -              -              
27             44             30             -              -              -              
33             42             37             -              -              -              
23             16             27             -              -              -              
36             19             31             -              -              -              
39             18             33             -              -              -              
20             33             27             -              -              -              
18             22             27             -              -              -              
31             26             31             -              -              -              
39             40             32             -              -              -              
24             27             24             -              -              -              
11             29             44             -              -              -              
6              14             25             -              -              -              
15             26             36             -              -              -              
13             12             42             -              -              -              
28             26             39             -              -              -              
33             27             39             -              -              -              
30             16             43             -              -              -              
27             21             40             -              -              -              
14             14             41             -              -              -              
17             24             41             -              -              -              
17             33             42             -              -              -              
16             28             46             -              -              -              
17             13             39             -              -              -              
20             18             46             -              -              -              
21             22             35             -              -              -              
17             25             43             -              -              -              
16             22             34             -              -              -              
16             30             -              -              -              -              
14             28             -              -              -              -              
20             31             -              -              -              -              
20             24             -              -              -              -              
20             32             -              -              -              -              
17             24             -              -              -              -              
20             34             -              -              -              -              
23             27             -              -              -              -              
16             34             -              -              -              -              
21             18             -              -              -              -              
13             20             -              -              -              -              
22             12             -              -              -              -              
21             14             -              -              -              -              
18             14             -              -              -              -              
20             25             -              -              -              -              
21             -              -              -              -              -              
24             -              -              -              -              -              
18             -              -              -              -              -              
21             -              -              -              -              -              
18             -              -              -              -              -              
22             -              -              -              -              -              
18             -              -              -              -              -              
21             -              -              -              -              -              
22             -              -              -              -              -              
20             -              -              -              -              -              
24             -              -              -              -              -              
27             -              -              -              -              -              
21             -              -              -              -              -              
20             -              -              -              -              -              
29             -              -              -              -              -              
25             -              -              -              -              -              
20             -              -              -              -              -              
32             -              -              -              -              -              
21             -              -              -              -              -              
24             -              -              -              -              -              
27             -              -              -              -              -              
17             -              -              -              -              -              
29             -              -              -              -              -              
19             -              -              -              -              -              
26             -              -              -              -              -              
25             -              -              -              -              -              
22             -              -              -              -              -              
21             -              -              -              -              -              
11             -              -              -              -              -              
12             -              -              -              -              -              
24             -              -              -              -              -              
20             -              -              -              -              -              
26             -              -              -              -              -              
25             -              -              -              -              -              
24             -              -              -              -              -              
26             -              -              -              -              -              
23             -              -              -              -              -              
25             -              -              -              -              -              
26             -              -              -              -              -              
22             -              -              -              -              -              
25             -              -              -              -              -              
18             -              -              -              -              -              
28             -              -              -              -              -              
25             -              -              -              -              -              
20             -              -              -              -              -              
16             -              -              -              -              -              
12             -              -              -              -              -              
-              
