Avian          Bat            Canine         Equine         Human          Seal           Swine          
15             13             16             22             19             11             18             
3              3              21             24             15             14             21             
3              3              25             24             16             23             18             
3              -              25             21             21             22             17             
4              -              -              23             15             21             11             
5              -              -              18             14             20             15             
8              -              -              -              22             24             21             
9              -              -              -              16             23             14             
11             -              -              -              20             22             14             
11             -              -              -              22             30             -              
11             -              -              -              14             20             -              
8              -              -              -              22             24             -              
18             -              -              -              24             26             -              
20             -              -              -              15             17             -              
18             -              -              -              16             18             -              
15             -              -              -              17             23             -              
17             -              -              -              17             24             -              
9              -              -              -              16             22             -              
21             -              -              -              17             -              -              
15             -              -              -              19             -              -              
14             -              -              -              22             -              -              
23             -              -              -              15             -              -              
19             -              -              -              15             -              -              
14             -              -              -              25             -              -              
26             -              -              -              14             -              -              
15             -              -              -              21             -              -              
18             -              -              -              24             -              -              
21             -              -              -              22             -              -              
11             -              -              -              19             -              -              
23             -              -              -              17             -              -              
13             -              -              -              19             -              -              
20             -              -              -              18             -              -              
19             -              -              -              15             -              -              
16             -              -              -              11             -              -              
15             -              -              -              18             -              -              
3              -              -              -              21             -              -              
11             -              -              -              13             -              -              
22             -              -              -              29             -              -              
19             -              -              -              31             -              -              
14             -              -              -              13             -              -              
10             -              -              -              15             -              -              
6              -              -              -              25             -              -              
51             -              -              -              33             -              -              
27             -              -              -              3              -              -              
25             -              -              -              6              -              -              
27             -              -              -              15             -              -              
19             -              -              -              8              -              -              
38             -              -              -              4              -              -              
16             -              -              -              4              -              -              
21             -              -              -              5              -              -              
21             -              -              -              7              -              -              
25             -              -              -              28             -              -              
25             -              -              -              16             -              -              
31             -              -              -              31             -              -              
35             -              -              -              12             -              -              
37             -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              20             -              -              
-              -              -              -              12             -              -              
-              -              -              -              12             -              -              
-              -              -              -              25             -              -              
-              -              -              -              14             -              -              
-              -              -              -              34             -              -              
-              -              -              -              13             -              -              
-              -              -              -              13             -              -              
-              -              -              -              17             -              -              
-              -              -              -              18             -              -              
-              -              -              -              15             -              -              
-              -              -              -              17             -              -              
-              -              -              -              15             -              -              
-              -              -              -              38             -              -              
-              -              -              -              14             -              -              
-              -              -              -              35             -              -              
-              -              -              -              38             -              -              
-              -              -              -              35             -              -              
-              -              -              -              35             -              -              
-              -              -              -              22             -              -              
-              -              -              -              20             -              -              
-              -              -              -              24             -              -              
-              -              -              -              21             -              -              
-              -              -              -              38             -              -              
-              -              -              -              21             -              -              
-              -              -              -              13             -              -              
-              -              -              -              16             -              -              
-              -              -              -              18             -              -              
-              -              -              -              24             -              -              
-              -              -              -              18             -              -              
-              -              -              -              15             -              -              
-              -              -              -              34             -              -              
-              -              -              -              27             -              -              
-              -              -              -              19             -              -              
-              -              -              -              13             -              -              
-              -              -              -              24             -              -              
-              -              -              -              11             -              -              
-              -              -              -              22             -              -              
-              -              -              -              24             -              -              
-              -              -              -              13             -              -              
-              -              -              -              18             -              -              
-              -              -              -              9              -              -              
-              -              -              -              17             -              -              
-              -              -              -              6              -              -              
-              -              -              -              15             -              -              
-              -              -              -              3              -              -              
-              -              -              -              6              -              -              
-              -              -              -              15             -              -              
-              -              -              -              7              -              -              
-              -              -              -              14             -              -              
-              -              -              -              15             -              -              
-              -              -              -              18             -              -              
-              -              -              -              6              -              -              
-              -              -              -              16             -              -              
-              -              -              -              9              -              -              
-              -              -              -              17             -              -              
-              -              -              -              15             -              -              
-              -              -              -              9              -              -              
-              -              -              -              16             -              -              
-              -              -              -              14             -              -              
-              -              -              -              10             -              -              
-              -              -              -              2              -              -              
-              -              -              -              18             -              -              
-              -              -              -              14             -              -              
-              -              -              -              19             -              -              
-              -              -              -              19             -              -              
-              -              -              -              18             -              -              
-              -              -              -              18             -              -              
-              -              -              -              17             -              -              
-              -              -              -              19             -              -              
-              -              -              -              18             -              -              
-              -              -              -              16             -              -              
-              -              -              -              16             -              -              
-              -              -              -              18             -              -              
-              -              -              -              16             -              -              
-              -              -              -              17             -              -              
-              -              -              -              18             -              -              
-              -              -              -              42             -              -              
-              -              -              -              9              -              -              
-              -              -              -              12             -              -              
-              -              -              -              14             -              -              
-              -              -              -              9              -              -              
-              -              -              -              15             -              -              
-              -              -              -              8              -              -              
-              -              -              -              11             -              -              
-              -              -              -              15             -              -              
-              -              -              -              23             -              -              
-              -              -              -              18             -              -              
-              -              -              -              16             -              -              
-              -              -              -              11             -              -              
-              -              -              -              19             -              -              
-              -              -              -              13             -              -              
-              -              -              -              12             -              -              
-              -              -              -              21             -              -              
-              -              -              -              16             -              -              
-              -              -              -              20             -              -              
-              -              -              -              15             -              -              
-              -              -              -              29             -              -              
-              -              -              -              34             -              -              
-              -              -              -              31             -              -              
-              -              -              -              31             -              -              
-              -              -              -              32             -              -              
-              -              -              -              32             -              -              
-              -              -              -              33             -              -              
-              -              -              -              33             -              -              
-              -              -              -              34             -              -              
-              -              -              -              40             -              -              
-              -              -              -              32             -              -              
-              -              -              -              38             -              -              
-              -              -              -              28             -              -              
-              -              -              -              38             -              -              
-              -              -              -              -              
