H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
8              0              3              11             0              2              18             0              3              0              12             1              12             19             0              0              
0              0              3              10             0              3              18             -              3              -              13             -              -              17             -              0              
7              0              0              11             0              3              18             -              5              -              -              -              -              -              -              -              
2              0              8              4              0              3              12             -              5              -              -              -              -              -              -              -              
6              0              7              4              2              4              21             -              3              -              -              -              -              -              -              -              
8              2              7              -              1              3              6              -              2              -              -              -              -              -              -              -              
0              3              8              -              0              3              9              -              0              -              -              -              -              -              -              -              
9              3              7              -              0              3              9              -              3              -              -              -              -              -              -              -              
0              2              9              -              0              4              6              -              4              -              -              -              -              -              -              -              
0              0              7              -              1              2              6              -              5              -              -              -              -              -              -              -              
1              0              6              -              3              8              16             -              4              -              -              -              -              -              -              -              
6              0              11             -              0              2              3              -              3              -              -              -              -              -              -              -              
8              1              4              -              1              1              6              -              1              -              -              -              -              -              -              -              
16             3              7              -              0              0              7              -              3              -              -              -              -              -              -              -              
2              0              4              -              1              0              6              -              3              -              -              -              -              -              -              -              
8              7              4              -              4              0              7              -              3              -              -              -              -              -              -              -              
0              -              6              -              0              2              6              -              2              -              -              -              -              -              -              -              
5              -              8              -              0              -              4              -              3              -              -              -              -              -              -              -              
2              -              6              -              3              -              6              -              4              -              -              -              -              -              -              -              
6              -              6              -              0              -              6              -              1              -              -              -              -              -              -              -              
0              -              4              -              0              -              6              -              8              -              -              -              -              -              -              -              
5              -              3              -              0              -              5              -              5              -              -              -              -              -              -              -              
15             -              0              -              1              -              7              -              3              -              -              -              -              -              -              -              
15             -              5              -              0              -              7              -              3              -              -              -              -              -              -              -              
0              -              9              -              0              -              -              -              3              -              -              -              -              -              -              -              
11             -              6              -              0              -              -              -              3              -              -              -              -              -              -              -              
0              -              9              -              0              -              -              -              4              -              -              -              -              -              -              -              
12             -              9              -              0              -              -              -              5              -              -              -              -              -              -              -              
11             -              9              -              0              -              -              -              4              -              -              -              -              -              -              -              
11             -              9              -              0              -              -              -              2              -              -              -              -              -              -              -              
7              -              2              -              0              -              -              -              3              -              -              -              -              -              -              -              
8              -              8              -              0              -              -              -              3              -              -              -              -              -              -              -              
9              -              9              -              1              -              -              -              5              -              -              -              -              -              -              -              
0              -              8              -              0              -              -              -              1              -              -              -              -              -              -              -              
0              -              9              -              0              -              -              -              3              -              -              -              -              -              -              -              
3              -              0              -              4              -              -              -              3              -              -              -              -              -              -              -              
7              -              8              -              0              -              -              -              -              -              -              -              -              -              -              -              
18             -              0              -              0              -              -              -              -              -              -              -              -              -              -              -              
15             -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
19             -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
13             -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
