H1             H2             H3             H4             H5             H6             H7             H8             H10            H11            H13            H14            H15            H16            H17            H18            
20             14             16             35             9              8              34             8              14             0              12             30             21             23             9              8              
10             17             18             28             11             8              34             -              18             -              9              -              -              24             -              8              
20             17             23             28             4              8              34             -              20             -              -              -              -              -              -              -              
19             13             20             24             7              10             29             -              16             -              -              -              -              -              -              -              
19             9              19             24             5              9              24             -              14             -              -              -              -              -              -              -              
17             9              18             -              3              13             30             -              10             -              -              -              -              -              -              -              
13             11             21             -              6              10             30             -              11             -              -              -              -              -              -              -              
17             6              20             -              8              10             29             -              19             -              -              -              -              -              -              -              
14             7              20             -              3              9              33             -              19             -              -              -              -              -              -              -              
13             14             24             -              7              7              30             -              20             -              -              -              -              -              -              -              
12             14             19             -              10             8              29             -              17             -              -              -              -              -              -              -              
20             14             18             -              9              10             22             -              15             -              -              -              -              -              -              -              
16             13             20             -              5              4              30             -              16             -              -              -              -              -              -              -              
9              13             22             -              11             6              21             -              11             -              -              -              -              -              -              -              
16             15             9              -              9              13             19             -              17             -              -              -              -              -              -              -              
20             19             19             -              9              13             25             -              21             -              -              -              -              -              -              -              
12             -              26             -              12             11             20             -              22             -              -              -              -              -              -              -              
15             -              21             -              3              -              28             -              13             -              -              -              -              -              -              -              
15             -              20             -              7              -              28             -              17             -              -              -              -              -              -              -              
14             -              12             -              9              -              25             -              16             -              -              -              -              -              -              -              
15             -              12             -              6              -              18             -              15             -              -              -              -              -              -              -              
10             -              15             -              9              -              27             -              17             -              -              -              -              -              -              -              
18             -              18             -              9              -              24             -              17             -              -              -              -              -              -              -              
10             -              17             -              9              -              30             -              17             -              -              -              -              -              -              -              
13             -              21             -              11             -              -              -              17             -              -              -              -              -              -              -              
16             -              18             -              9              -              -              -              18             -              -              -              -              -              -              -              
12             -              19             -              10             -              -              -              20             -              -              -              -              -              -              -              
18             -              21             -              12             -              -              -              19             -              -              -              -              -              -              -              
14             -              24             -              9              -              -              -              21             -              -              -              -              -              -              -              
13             -              21             -              6              -              -              -              20             -              -              -              -              -              -              -              
17             -              19             -              6              -              -              -              16             -              -              -              -              -              -              -              
19             -              18             -              17             -              -              -              16             -              -              -              -              -              -              -              
10             -              18             -              10             -              -              -              15             -              -              -              -              -              -              -              
13             -              22             -              6              -              -              -              11             -              -              -              -              -              -              -              
24             -              24             -              9              -              -              -              14             -              -              -              -              -              -              -              
27             -              27             -              5              -              -              -              16             -              -              -              -              -              -              -              
12             -              21             -              8              -              -              -              -              -              -              -              -              -              -              -              
8              -              18             -              10             -              -              -              -              -              -              -              -              -              -              -              
12             -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              19             -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              23             -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              19             -              -              -              -              -              -              -              -              -              -              -              -              -              
16             -              27             -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              
21             -              24             -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
16             -              25             -              -              -              -              -              -              -              -              -              -              -              -              -              
21             -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              20             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              26             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              22             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              32             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              23             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              24             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              20             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              30             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              28             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              23             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              21             -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              
