Avian          Bat            Canine         Equine         Human          Seal           Swine          
24             16             28             30             28             13             28             
11             14             34             28             24             18             33             
6              18             27             31             25             32             30             
15             -              34             24             32             27             27             
13             -              -              32             24             24             20             
14             -              -              24             24             28             24             
17             -              -              -              31             31             33             
17             -              -              -              25             30             14             
20             -              -              -              29             30             14             
20             -              -              -              31             37             -              
20             -              -              -              21             27             -              
17             -              -              -              32             31             -              
22             -              -              -              34             33             -              
25             -              -              -              26             27             -              
22             -              -              -              25             27             -              
18             -              -              -              26             31             -              
20             -              -              -              23             32             -              
12             -              -              -              23             24             -              
27             -              -              -              26             -              -              
21             -              -              -              25             -              -              
20             -              -              -              31             -              -              
29             -              -              -              24             -              -              
25             -              -              -              24             -              -              
20             -              -              -              34             -              -              
32             -              -              -              25             -              -              
21             -              -              -              28             -              -              
24             -              -              -              33             -              -              
27             -              -              -              30             -              -              
17             -              -              -              29             -              -              
29             -              -              -              24             -              -              
19             -              -              -              29             -              -              
26             -              -              -              30             -              -              
25             -              -              -              28             -              -              
22             -              -              -              20             -              -              
21             -              -              -              27             -              -              
12             -              -              -              33             -              -              
18             -              -              -              23             -              -              
28             -              -              -              36             -              -              
25             -              -              -              39             -              -              
20             -              -              -              20             -              -              
16             -              -              -              18             -              -              
12             -              -              -              31             -              -              
60             -              -              -              39             -              -              
34             -              -              -              16             -              -              
31             -              -              -              17             -              -              
33             -              -              -              20             -              -              
26             -              -              -              21             -              -              
44             -              -              -              17             -              -              
25             -              -              -              16             -              -              
27             -              -              -              16             -              -              
23             -              -              -              14             -              -              
27             -              -              -              32             -              -              
25             -              -              -              19             -              -              
34             -              -              -              42             -              -              
41             -              -              -              20             -              -              
43             -              -              -              18             -              -              
-              -              -              -              19             -              -              
-              -              -              -              21             -              -              
-              -              -              -              20             -              -              
-              -              -              -              14             -              -              
-              -              -              -              16             -              -              
-              -              -              -              20             -              -              
-              -              -              -              26             -              -              
-              -              -              -              18             -              -              
-              -              -              -              14             -              -              
-              -              -              -              38             -              -              
-              -              -              -              17             -              -              
-              -              -              -              40             -              -              
-              -              -              -              18             -              -              
-              -              -              -              19             -              -              
-              -              -              -              19             -              -              
-              -              -              -              23             -              -              
-              -              -              -              19             -              -              
-              -              -              -              20             -              -              
-              -              -              -              23             -              -              
-              -              -              -              44             -              -              
-              -              -              -              19             -              -              
-              -              -              -              41             -              -              
-              -              -              -              44             -              -              
-              -              -              -              41             -              -              
-              -              -              -              41             -              -              
-              -              -              -              27             -              -              
-              -              -              -              24             -              -              
-              -              -              -              26             -              -              
-              -              -              -              24             -              -              
-              -              -              -              44             -              -              
-              -              -              -              42             -              -              
-              -              -              -              16             -              -              
-              -              -              -              19             -              -              
-              -              -              -              18             -              -              
-              -              -              -              33             -              -              
-              -              -              -              22             -              -              
-              -              -              -              26             -              -              
-              -              -              -              40             -              -              
-              -              -              -              27             -              -              
-              -              -              -              29             -              -              
-              -              -              -              14             -              -              
-              -              -              -              26             -              -              
-              -              -              -              12             -              -              
-              -              -              -              26             -              -              
-              -              -              -              27             -              -              
-              -              -              -              16             -              -              
-              -              -              -              21             -              -              
-              -              -              -              14             -              -              
-              -              -              -              23             -              -              
-              -              -              -              16             -              -              
-              -              -              -              21             -              -              
-              -              -              -              13             -              -              
-              -              -              -              22             -              -              
-              -              -              -              21             -              -              
-              -              -              -              18             -              -              
-              -              -              -              20             -              -              
-              -              -              -              21             -              -              
-              -              -              -              24             -              -              
-              -              -              -              18             -              -              
-              -              -              -              21             -              -              
-              -              -              -              18             -              -              
-              -              -              -              22             -              -              
-              -              -              -              18             -              -              
-              -              -              -              21             -              -              
-              -              -              -              22             -              -              
-              -              -              -              20             -              -              
-              -              -              -              24             -              -              
-              -              -              -              11             -              -              
-              -              -              -              24             -              -              
-              -              -              -              20             -              -              
-              -              -              -              26             -              -              
-              -              -              -              25             -              -              
-              -              -              -              24             -              -              
-              -              -              -              26             -              -              
-              -              -              -              23             -              -              
-              -              -              -              25             -              -              
-              -              -              -              26             -              -              
-              -              -              -              22             -              -              
-              -              -              -              25             -              -              
-              -              -              -              21             -              -              
-              -              -              -              18             -              -              
-              -              -              -              17             -              -              
-              -              -              -              20             -              -              
-              -              -              -              48             -              -              
-              -              -              -              14             -              -              
-              -              -              -              12             -              -              
-              -              -              -              17             -              -              
-              -              -              -              15             -              -              
-              -              -              -              18             -              -              
-              -              -              -              26             -              -              
-              -              -              -              13             -              -              
-              -              -              -              18             -              -              
-              -              -              -              28             -              -              
-              -              -              -              24             -              -              
-              -              -              -              18             -              -              
-              -              -              -              14             -              -              
-              -              -              -              22             -              -              
-              -              -              -              16             -              -              
-              -              -              -              19             -              -              
-              -              -              -              24             -              -              
-              -              -              -              18             -              -              
-              -              -              -              22             -              -              
-              -              -              -              18             -              -              
-              -              -              -              36             -              -              
-              -              -              -              42             -              -              
-              -              -              -              39             -              -              
-              -              -              -              39             -              -              
-              -              -              -              43             -              -              
-              -              -              -              40             -              -              
-              -              -              -              41             -              -              
-              -              -              -              41             -              -              
-              -              -              -              42             -              -              
-              -              -              -              46             -              -              
-              -              -              -              39             -              -              
-              -              -              -              46             -              -              
-              -              -              -              35             -              -              
-              -              -              -              43             -              -              
-              -              -              -              -              
