H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
6              9              7              7              13             3              3              8              9              17             6              6              8              5              6              0              11             3              3              16             8              12             3              0              6              3              4              0              0              
6              -              5              10             -              3              3              15             1              -              -              -              8              3              6              5              12             6              -              14             8              8              -              0              -              -              2              -              0              
5              -              5              20             -              4              6              9              6              -              -              -              8              -              3              4              7              13             -              12             8              9              -              -              -              -              -              -              -              
3              -              -              14             -              7              7              7              2              -              -              -              7              -              -              3              12             6              -              8              8              10             -              -              -              -              -              -              -              
5              -              -              6              -              9              6              8              4              -              -              -              6              -              -              0              -              4              -              -              3              12             -              -              -              -              -              -              -              
4              -              -              7              -              4              5              -              6              -              -              -              9              -              -              -              -              3              -              -              11             12             -              -              -              -              -              -              -              
10             -              -              9              -              4              4              -              0              -              -              -              6              -              -              -              -              0              -              -              11             11             -              -              -              -              -              -              -              
4              -              -              11             -              5              5              -              11             -              -              -              6              -              -              -              -              6              -              -              9              7              -              -              -              -              -              -              -              
9              -              -              7              -              6              1              -              6              -              -              -              9              -              -              -              -              0              -              -              13             12             -              -              -              -              -              -              -              
12             -              -              9              -              6              0              -              12             -              -              -              8              -              -              -              -              1              -              -              13             9              -              -              -              -              -              -              -              
6              -              -              6              -              5              4              -              6              -              -              -              9              -              -              -              -              0              -              -              15             13             -              -              -              -              -              -              -              
3              -              -              6              -              3              2              -              9              -              -              -              5              -              -              -              -              6              -              -              11             8              -              -              -              -              -              -              -              
3              -              -              -              -              6              1              -              3              -              -              -              -              -              -              -              -              15             -              -              11             11             -              -              -              -              -              -              -              
11             -              -              -              -              4              0              -              6              -              -              -              -              -              -              -              -              5              -              -              12             16             -              -              -              -              -              -              -              
5              -              -              -              -              0              -              -              12             -              -              -              -              -              -              -              -              15             -              -              11             -              -              -              -              -              -              -              -              
5              -              -              -              -              3              -              -              2              -              -              -              -              -              -              -              -              -              -              -              7              -              -              -              -              -              -              -              -              
9              -              -              -              -              1              -              -              8              -              -              -              -              -              -              -              -              -              -              -              17             -              -              -              -              -              -              -              -              
9              -              -              -              -              5              -              -              8              -              -              -              -              -              -              -              -              -              -              -              13             -              -              -              -              -              -              -              -              
6              -              -              -              -              3              -              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              4              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              6              -              -              19             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
2              -              -              -              -              3              -              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
2              -              -              -              -              6              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              5              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              -              -              -              2              -              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              7              -              -              16             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              -              -              -              2              -              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              -              -              -              2              -              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
1              -              -              -              -              2              -              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
8              -              -              -              -              1              -              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
11             -              -              -              -              3              -              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              -              -              -              4              -              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              -              -              -              3              -              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              -              -              -              2              -              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
